epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,weight_frobenius_norm,bias_l2_norm,bias_span,mean_row_cosine_to_init,min_row_cosine_to_init
1,2.5208896950477166,0.10395258829221093,0.11990740740740741,2.465357356145337,2.447260856628418,2.009141688543442,0.0,0.0,0.9969202052556948,0.9960673107737054
2,2.439789326383817,0.18264453313981613,0.15648148148148147,2.3927176450082643,2.394075870513916,2.0171946098515163,0.0,0.0,0.9887549210373283,0.9856288986581956
3,2.369483676506607,0.2817760576251142,0.21455026455026457,2.329014431794211,2.347878932952881,2.035387012036922,0.0,0.0,0.9764832050446953,0.970192859568012
4,2.3090058378426424,0.35200872487359725,0.24636243386243387,2.271473192717245,2.3066935539245605,2.062020496725909,0.0,0.0,0.9611456440456952,0.9517802403132037
5,2.252527863146311,0.4087418656383695,0.25932539682539685,2.2182259649910328,2.2689478397369385,2.095938195930143,0.0,0.0,0.9438129465319715,0.9328270664134157
6,2.199791534016752,0.4418438182804165,0.2982142857142857,2.166621648095766,2.2314248085021973,2.1360640588036994,0.0,0.0,0.9250168915292667,0.913807887539462
7,2.1490440557417485,0.49905052935273986,0.31967893217893223,2.116736791220056,2.1961281299591064,2.18173041303741,0.0,0.0,0.9050109531110334,0.8902717202968099
8,2.0998132680246218,0.5501300028827314,0.36260822510822505,2.068345029670072,2.1612749099731445,2.232419854229553,0.0,0.0,0.8841459196129522,0.8630133251172992
9,2.0521668989769153,0.5905899256708543,0.37851731601731603,2.021543707166399,2.127411365509033,2.2881028737570723,0.0,0.0,0.862590846676793,0.8347587302924809
10,2.0057464378425873,0.6213863929343519,0.38546176046176045,1.976321486105402,2.096376657485962,2.348285206250382,0.0,0.0,0.84024087031734,0.80617018527067
11,1.9613007165478757,0.641078989469301,0.38546176046176045,1.9329688912209464,2.066979169845581,2.4123068003237207,0.0,0.0,0.8177408212294465,0.77741442929872
12,1.918344525995435,0.6620184957211916,0.38546176046176045,1.8912231610276817,2.037513017654419,2.4792250343424036,0.0,0.0,0.7952409136189847,0.7490473446689596
13,1.8775647380060665,0.6914493461332247,0.3924062049062049,1.8509471771433923,2.0088977813720703,2.5486497835910384,0.0,0.0,0.7732027975798018,0.721391598304733
14,1.837668827396662,0.7128714576209595,0.4138708513708514,1.812124493610428,1.982775092124939,2.620656211299013,0.0,0.0,0.7515867480599298,0.6948565187875841
15,1.7988650047840637,0.7261378261654016,0.4208152958152958,1.7746168184198323,1.9573849439620972,2.694227989882423,0.0,0.0,0.7304698774263644,0.6691286405404848
