epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,weight_frobenius_norm,bias_l2_norm,bias_span,mean_row_cosine_to_init,min_row_cosine_to_init
1,2.4316003261047467,0.3716973951597518,0.28710317460317464,2.2379091553351556,2.3047077655792236,2.0774289116732922,0.0,0.0,0.9446161405105084,0.928524477542576
2,2.1555775196745146,0.5388344951214911,0.35321067821067825,2.0060024009103823,2.143813371658325,2.301571178193506,0.0,0.0,0.8421158494983801,0.7965944774847283
3,1.934390751507114,0.6726952418068771,0.43272005772005767,1.8009360544447643,2.0013539791107178,2.6228511214723933,0.0,0.0,0.7320207720082613,0.6651275031658177
4,1.736480907400791,0.7619434715417449,0.43410894660894667,1.623884920409132,1.8793781995773315,2.999497674710502,0.0,0.0,0.6348577206264383,0.5485163670486972
5,1.5695150315043438,0.8331467361929036,0.4510702260702261,1.472855561366385,1.7803055047988892,3.405501202330387,0.0,0.0,0.5537193080302464,0.45306205368586155
6,1.4274758863777384,0.8562829483636637,0.45388407888407895,1.3453127459691847,1.702014684677124,3.8191650937278503,0.0,0.0,0.48911220282329854,0.37952684200808845
7,1.3055144066244313,0.8760284124053771,0.4844396344396344,1.2345362091228598,1.6328197717666626,4.22853374608906,0.0,0.0,0.43802044417282815,0.32297333093284863
8,1.2006692006132484,0.886944463038461,0.4831770081770082,1.1415476334279662,1.5701590776443481,4.625813684013032,0.0,0.0,0.39761231811271297,0.27930231977481196
9,1.1136186124946081,0.8956298196753544,0.4990860990860992,1.0608962937394435,1.5243536233901978,5.0050939536522465,0.0,0.0,0.3651257605104445,0.2461171139246908
10,1.036961600620447,0.9001685866571956,0.5066618566618567,0.9921114800719099,1.4880213737487793,5.3626054423910405,0.0,0.0,0.3392838208618241,0.22275131162818848
11,0.9717520651841943,0.9041393185020487,0.5159511784511784,0.9328932047095438,1.4687219858169556,5.698908207115999,0.0,0.0,0.3179200097635138,0.20096436295618209
12,0.915635310434023,0.9081600805767353,0.5298400673400674,0.8805286241070128,1.4372426271438599,6.0208623772893315,0.0,0.0,0.29996003922220793,0.18282243545103177
13,0.8652722169733293,0.9200119694041172,0.5298400673400674,0.8349772675312325,1.408390760421753,6.325164825786535,0.0,0.0,0.2846543812438676,0.1668074307612104
14,0.8211991874158074,0.9185269279865934,0.5222643097643097,0.7954244367432061,1.3894466161727905,6.615027950553109,0.0,0.0,0.2712237997506051,0.15114407130224913
15,0.7836577446038054,0.9152262743918222,0.5153198653198653,0.7598660277417523,1.3743523359298706,6.893180706781165,0.0,0.0,0.25969889250571304,0.13836428504684567
16,0.7495639974607248,0.9200072210660356,0.5153198653198653,0.7273491368646671,1.3584884405136108,7.160510139792551,0.0,0.0,0.2495312911364441,0.12793088785664763
17,0.7185860053602472,0.9146594053015531,0.5222643097643097,0.6993145731353103,1.3464215993881226,7.413537321245599,0.0,0.0,0.24053897876812622,0.11747762287845528
18,0.6913984991392047,0.9215551792806606,0.5139309764309764,0.6727064588907048,1.3402084112167358,7.6549574153594895,0.0,0.0,0.2326220010571637,0.10816333646269756
19,0.6650626058217375,0.9198885126139938,0.5139309764309764,0.6490911541830447,1.3300081491470337,7.88728920009423,0.0,0.0,0.22564671758108554,0.10043125989638345
20,0.6421452785317951,0.9241792487595686,0.5228956228956229,0.6278423384832228,1.3182220458984375,8.113466752318846,0.0,0.0,0.21947758231208606,0.09320878745657127
21,0.6216784557664251,0.9210637118390003,0.5153198653198653,0.6080336097800998,1.3163572549819946,8.330128455200184,0.0,0.0,0.2135502336400593,0.08566411736923939
22,0.6021254387862095,0.9280123829690469,0.5139309764309765,0.5898968457354942,1.305476188659668,8.539590769211495,0.0,0.0,0.20823486227886748,0.07871309795652627
23,0.5848930036960083,0.9200713236301382,0.5278198653198654,0.5733641026967979,1.2966848611831665,8.741816962220168,0.0,0.0,0.20311122871577766,0.07279060114197664
24,0.5682632138314633,0.9216145335066814,0.5000420875420876,0.557536343340209,1.2997124195098877,8.936914429498952,0.0,0.0,0.19867650894441893,0.06824014108709871
25,0.5543951122362725,0.924302705549692,0.5076178451178451,0.5437125590807804,1.3021281957626343,9.124911204916726,0.0,0.0,0.19462575335649082,0.06451550187674336
26,0.5394561475402517,0.9241501315920866,0.5006734006734007,0.5299950906311173,1.2934397459030151,9.308661530503748,0.0,0.0,0.1907939262213104,0.05990936156216451
27,0.5263602226305747,0.9264400559250218,0.5000420875420876,0.5176964447338281,1.2886604070663452,9.48652689096117,0.0,0.0,0.18717168439760531,0.055843303067542614
28,0.5141344063253288,0.9300957163023802,0.506986531986532,0.506234839943313,1.2797002792358398,9.660206239512984,0.0,0.0,0.1838032748980517,0.05150386581943639
29,0.5026975963489119,0.9263860388830255,0.5139309764309764,0.494616260883525,1.2791213989257812,9.828732664680972,0.0,0.0,0.18072634597887627,0.04825113758201946
30,0.4916209462587682,0.9263266846570044,0.5145622895622896,0.4842582144445889,1.279943823814392,9.994579509671112,0.0,0.0,0.1779535346921567,0.044994215501941034
31,0.48223539991961495,0.9264174617085659,0.5006734006734007,0.47476588063929454,1.2756640911102295,10.157884951758703,0.0,0.0,0.175187021350082,0.042560438503307686
32,0.47195262404193977,0.9301598188664828,0.506986531986532,0.4653071090194321,1.2735421657562256,10.316771338129614,0.0,0.0,0.17252441263784787,0.03887901291712785
33,0.4629371568381068,0.9300957163023802,0.5139309764309764,0.45643569075096907,1.2694470882415771,10.472813780713619,0.0,0.0,0.1700667477219554,0.036150549263374375
