epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,weight_frobenius_norm,bias_l2_norm,bias_span,mean_row_cosine_to_init,min_row_cosine_to_init
1,2.5072619188673113,0.12274249725692567,0.07638888888888888,2.4522279248590517,2.470324993133545,2.001458464556685,0.011660946533083916,0.008711814880371094,0.9969210656001587,0.9963684162763247
2,2.427715620772974,0.18490666696179092,0.13194444444444445,2.3824080407311707,2.4155497550964355,2.009139401294603,0.017931142821907997,0.014767931774258614,0.9890954952146798,0.987968104559555
3,2.3616129974489986,0.24774581608701104,0.18888888888888888,2.3193515922854977,2.3671767711639404,2.026080381305932,0.022694818675518036,0.020080439746379852,0.9771380665622482,0.9748506675919858
4,2.2977609400494785,0.3302418938332738,0.25218253968253973,2.2600179301276673,2.3231327533721924,2.051190877047694,0.025800378993153572,0.0229677502065897,0.9620832489751437,0.9574941410816037
5,2.24015933182892,0.3611428896667521,0.312536075036075,2.203108114547861,2.281261444091797,2.0839227526250537,0.028683478012681007,0.025487065315246582,0.9441618802865014,0.9366630189095261
6,2.183720742979066,0.4339935980439588,0.3383297258297258,2.14778694269374,2.242016553878784,2.123362792316274,0.03161764517426491,0.026289133355021477,0.9242004660551694,0.9138079262960942
7,2.129044509795775,0.48022086886681775,0.34666305916305923,2.094379828021366,2.203458309173584,2.1693710189095095,0.03519546613097191,0.028755275532603264,0.9024465051737467,0.8885010915052491
8,2.076237361320325,0.5261975950273675,0.39130591630591627,2.0427213498934615,2.165652275085449,2.2214236565756424,0.038639046251773834,0.03252630680799484,0.8793426414680002,0.861151939495924
9,2.0251559154507217,0.5738719917091172,0.420472582972583,1.9930199569350882,2.129608154296875,2.2783804956822724,0.04244927689433098,0.03779848664999008,0.8554280346163825,0.8327618607865751
10,1.9765342937689434,0.6095870355614158,0.42384559884559886,1.9451297098921416,2.094632625579834,2.34001361491664,0.04632943123579025,0.043284520506858826,0.8313755303661315,0.8048727021538136
11,1.9288329288183925,0.6434075623476289,0.4453463203463203,1.899174995553678,2.063446283340454,2.404944835810236,0.04985140636563301,0.04769061505794525,0.8074471905613608,0.7762941849843121
12,1.883918226278177,0.6749251800784819,0.45304834054834053,1.854932394167232,2.0329806804656982,2.4735208769942316,0.053726933896541595,0.05257294327020645,0.7836905611493447,0.7483043703618995
13,1.8401549441063465,0.7113348080322276,0.4606240981240981,1.812490708651518,2.003856897354126,2.544303858627441,0.05808703973889351,0.05728347226977348,0.7605422722817154,0.7211309289432377
14,1.798027927822172,0.7580905600987008,0.4544372294372294,1.7714462007384701,1.975600242614746,2.6172937905444247,0.06287755072116852,0.063113272190094,0.7378747648147558,0.6942539187646196
15,1.757852811616382,0.7793584238060806,0.45321067821067823,1.73202874389655,1.9485067129135132,2.692531225662311,0.06747517734766006,0.06860356032848358,0.7159264198879541,0.6681517331319962
16,1.7185363644371754,0.8022038147195455,0.48131914381914376,1.6939175959913744,1.9222997426986694,2.7697742215723204,0.07201796770095825,0.0740174949169159,0.6946931090800756,0.6429270690970713
17,1.6810397798140981,0.8109959213057697,0.48826358826358823,1.6570496758167181,1.8964585065841675,2.848489300713622,0.07658159732818604,0.07872622460126877,0.6741987822870831,0.6185891074664851
18,1.6449215473693743,0.81388174292143,0.468025493025493,1.621504692530673,1.8726550340652466,2.9284152124031158,0.08103110641241074,0.08314362913370132,0.6546099598209328,0.5959740504235546
19,1.6098472138485276,0.8194823378602604,0.49012145262145257,1.5873266452355967,1.8495848178863525,3.0092110185906247,0.08572809398174286,0.08754561841487885,0.6360310580758546,0.5750444256437985
20,1.5760969662214925,0.824303072329951,0.48317700817700815,1.5546592342668886,1.8277391195297241,3.090333956699059,0.0901719331741333,0.0920599177479744,0.6185529118154669,0.5553903221380467
21,1.5438403949885278,0.8330317081873821,0.4845658970658971,1.5229233499238084,1.807946801185608,3.172041356701622,0.09463629126548767,0.09677892923355103,0.6016402986379248,0.5360728256286699
22,1.512263298855386,0.8451162141550287,0.4915103415103415,1.492437414581312,1.7872512340545654,3.253517383937384,0.09918737411499023,0.10218840092420578,0.5857813217384804,0.5176397761211332
23,1.4821047643375889,0.8504391901196079,0.4915103415103415,1.4629110631351832,1.7672951221466064,3.33537960078618,0.10345784574747086,0.10724306106567383,0.5704443647247266,0.4998808988381634
24,1.4530624036329338,0.8614072766925331,0.4915103415103415,1.4344747604068093,1.750022530555725,3.4172989036392205,0.10730379819869995,0.11153682321310043,0.5559143040776057,0.4834048814171379
25,1.4254345452723938,0.8631433878036443,0.4915103415103415,1.4070562325328229,1.7335890531539917,3.4991350315209053,0.11045768857002258,0.11470234394073486,0.5421134205057784,0.46806736467309873
26,1.3977936922785748,0.8676834116985069,0.4915103415103415,1.3806466137070255,1.7169899940490723,3.5806714664641,0.11432149261236191,0.1185031607747078,0.5290254278228347,0.4534045616977811
27,1.3722662207591965,0.8687992566974924,0.4915103415103415,1.3552556918122887,1.7022745609283447,3.6618915745207845,0.11795919388532639,0.12254739552736282,0.5165892207968598,0.44005823425595814
28,1.3466617084411254,0.8760274526353657,0.4915103415103415,1.3305814319551503,1.685477614402771,3.742690079593861,0.12238507717847824,0.12727750837802887,0.5047960201011867,0.42714537462140506
29,1.3223496769873904,0.8803496116064812,0.4915103415103415,1.306790849633143,1.6707926988601685,3.8227842643663306,0.12687253952026367,0.1316337138414383,0.4936329698168264,0.4149045032970355
30,1.2989828535283494,0.8803496116064812,0.49845478595478593,1.283568499831037,1.655965805053711,3.903073891967011,0.1307782381772995,0.13503605127334595,0.4830302760814676,0.403215333958426
