epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,weight_frobenius_norm,bias_l2_norm,bias_span,mean_row_cosine_to_init,min_row_cosine_to_init
1,2.507322764437703,0.11962926599441585,0.06944444444444443,2.4525735271572042,2.470674991607666,2.001452865313417,0.0,0.0,0.9969187013486506,0.9963684176150509
2,2.428041809807546,0.18333433991776574,0.13194444444444445,2.382722423326949,2.4158036708831787,2.009129154095675,0.0,0.0,0.989079536076607,0.9879619177125403
3,2.3618731121187984,0.2428099186511136,0.18888888888888888,2.3196050931992915,2.367330551147461,2.0260733095299317,0.0,0.0,0.9770975990646047,0.9748217146270417
4,2.2980105762022087,0.31707056262272687,0.25218253968253973,2.2603170851216667,2.3233017921447754,2.0511858078520215,0.0,0.0,0.9620131304187924,0.9574443283547245
5,2.240473838353116,0.3525347113526914,0.3055916305916306,2.203505324414593,2.2815136909484863,2.0839115191948845,0.0,0.0,0.9440676104001339,0.9366148986886891
6,2.1841349166765065,0.43053918208954284,0.3313852813852814,2.1483445783080004,2.2424349784851074,2.123331467732796,0.0,0.0,0.9240950580253302,0.9138116576129998
7,2.1296428842101367,0.47323012812607707,0.3327741702741703,2.0951003523578744,2.204080104827881,2.1693027142960255,0.0,0.0,0.9023455449264701,0.8885913325823367
8,2.077002796987248,0.5212414822403724,0.370472582972583,2.0436104080558026,2.166538953781128,2.221301263213192,0.0,0.0,0.8792607612281785,0.86135388685628
9,2.0260975190571378,0.5705961621465229,0.38575036075036073,1.9940603852477212,2.1307215690612793,2.2781935816240475,0.0,0.0,0.8553755026888958,0.8330925530067657
10,1.977601125400366,0.6039708688668178,0.39606782106782107,1.946301879858191,2.0959839820861816,2.3397516549582384,0.0,0.0,0.8313603392662778,0.8053460748263219
11,1.9300358746835573,0.6351140312599802,0.42325036075036077,1.9004689773060575,2.064945697784424,2.4046072923872956,0.0,0.0,0.8074715733795191,0.7769000902708401
12,1.8852383561060473,0.671470764124066,0.4536796536796537,1.8563342112887542,2.034625291824341,2.4731175934228493,0.0,0.0,0.7837516489486754,0.7490322269764604
13,1.841585510979421,0.7128844770451318,0.46125541125541125,1.813993857567569,2.005642890930176,2.543849906908964,0.0,0.0,0.7606347028270101,0.7219669374965999
14,1.7995579833623259,0.7527842922924329,0.4461038961038961,1.7730568319097444,1.9775309562683105,2.616807694201461,0.0,0.0,0.737990659013767,0.6951844375014788
15,1.7594734850931086,0.7716435087646287,0.44130591630591637,1.7337266916662404,1.950564980506897,2.6920122112666056,0.0,0.0,0.7160622343162598,0.6691574302534067
16,1.72025115046772,0.7988110586492089,0.4743746993746994,1.6957023675183216,1.9245190620422363,2.7692301993488444,0.0,0.0,0.6948418418552286,0.6439744337178813
17,1.6828346032899342,0.8059691783073286,0.48826358826358823,1.6589182576296047,1.8988652229309082,2.8479248777501813,0.0,0.0,0.6743558477726713,0.6196580502136815
18,1.6468053483716798,0.810457564025553,0.4610810485810486,1.623446083725422,1.875198245048523,2.927836106183501,0.0,0.0,0.6547714200313902,0.5970474704422937
19,1.611805961997907,0.817692145892488,0.46865680615680616,1.5893336483205247,1.852259874343872,3.008636024554386,0.0,0.0,0.636190805107638,0.5761070980995976
20,1.578107409756278,0.8209103162596145,0.4692881192881193,1.5567296066300593,1.8305636644363403,3.089756026590522,0.0,0.0,0.6187136087483004,0.5564493747145818
