epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,val_hidden1_firing_rate
1,2.4849068583864153,2.484797488318549,0.08514492753623189,0.07474747474747474,0.014866854007761275,2.4849068420368003,0.08333333333333333,0.08839779005524862,0.01353637901861252,1.0521885521885522e-05,0.0,7.792771464646465e-05,9.441902624309392e-06
2,2.484578768893926,2.4840825755186757,0.08902089652847994,0.07878787878787878,0.02250705610752443,2.4849068420368003,0.08333333333333333,0.08839779005524862,0.01353637901861252,0.00011574074074074075,0.0,0.00020221748737373737,4.181414019337017e-05
3,2.483584435780843,2.480608437278054,0.09782605631087872,0.08888888888888889,0.04549662898402829,2.4849530583587143,0.078125,0.08287292817679558,0.012755102040816327,0.0008101851851851852,2.8775322283609577e-05,0.000547466856060606,0.00017265193370165745
4,2.4787203692426587,2.47359281934873,0.12247808959106637,0.11515151515151516,0.07119159352688063,2.484645551080862,0.08368055555555555,0.08839779005524862,0.03195662768031189,0.0026725589225589227,0.0004891804788213629,0.001314413667929293,0.0005273977037292817
5,2.467874136356392,2.4571310679117837,0.13978704101679168,0.13737373737373737,0.09218182401166229,2.4776394801903825,0.10941584967320261,0.11602209944751381,0.07002267202436194,0.010364057239057239,0.00405732044198895,0.0032359730113636362,0.0014567506906077348
6,2.4520825954398724,2.4373070948051683,0.15448239020001814,0.15151515151515152,0.09445400279969389,2.461135776003421,0.13480392156862744,0.143646408839779,0.07117291556650825,0.026115319865319866,0.013121546961325966,0.006198705808080808,0.0031562931629834255
7,2.4272878473455255,2.4100969155629475,0.23793355777199332,0.23636363636363636,0.18088049328388242,2.44297892349201,0.1743872549019608,0.18232044198895028,0.1377661111213743,0.04424452861952862,0.027394106813996316,0.009757240372474748,0.005468210462707183
8,2.4008948263495857,2.373516980084506,0.30248687644913147,0.30707070707070705,0.2517859046120124,2.424065173660194,0.2037581699346405,0.2154696132596685,0.18820440975041622,0.05858585858585859,0.0411487108655617,0.014098997790404041,0.008276502071823205
9,2.3582503126125145,2.3251078350375396,0.4139530938492387,0.4303030303030303,0.35434587023387926,2.408702251002275,0.22020016339869283,0.23204419889502761,0.2171406071264248,0.06023779461279461,0.0465872467771639,0.019641236584595958,0.01209777494820442
10,2.311502155149826,2.2787222443204938,0.48440722402547154,0.503030303030303,0.4185971049857877,2.3922246003019216,0.29562908496732027,0.30939226519337015,0.26800591383924716,0.059722222222222225,0.049867633517495395,0.026973839962121212,0.01733128668853591
11,2.263951711943655,2.2290016362161347,0.5726093861522406,0.5898989898989899,0.5346045500164406,2.370243740345233,0.3340654851684264,0.34806629834254144,0.30154667774195426,0.06254208754208754,0.052198434622467774,0.03487857086489899,0.023424011567679558
12,2.2153391375686184,2.1853320299977006,0.6519241545253743,0.6707070707070707,0.6174485993596189,2.339665411585602,0.37606680492709915,0.3867403314917127,0.36012500591077695,0.07283249158249158,0.06393876611418048,0.04298699889520202,0.029744690953038673
13,2.171461438169383,2.143202153119174,0.686206337969348,0.7090909090909091,0.6587309778782355,2.321170590859092,0.42150106837606843,0.43646408839779005,0.40524622237639957,0.08051346801346801,0.07170810313075507,0.04993489583333333,0.035322157717541436
14,2.134015943064834,2.1110823717984286,0.707736009085696,0.7333333333333333,0.6824738346210887,2.2969310876414264,0.44302884615384613,0.4585635359116022,0.42837844388153984,0.08061868686868687,0.07300299263351749,0.056642104640151514,0.04067436766229282
15,2.103060487304071,2.08244082229306,0.727509575875914,0.7535353535353535,0.7025356802175234,2.278685859553722,0.47938505530417297,0.4972375690607735,0.4584494525488314,0.08036616161616161,0.07461441068139964,0.06232737531565657,0.045388574758287295
16,2.075575575684056,2.0550241504052673,0.7707591342417516,0.793939393939394,0.7490400375863956,2.266635507509853,0.5025059703368526,0.5248618784530387,0.4795717479432667,0.08167087542087542,0.07472951197053407,0.06763632417929293,0.049754780300414365
17,2.049246809699319,2.031956133938799,0.7968828316955591,0.8202020202020202,0.7736535165651593,2.2535598278045654,0.5223903343388638,0.5414364640883977,0.5080866335802896,0.07832491582491583,0.07127647329650091,0.0731869476010101,0.05453103418508287
18,2.024901352988349,2.0101001356587265,0.8160998635094003,0.8404040404040404,0.7935282818115826,2.2485203084366097,0.5436117395676219,0.56353591160221,0.5316054645461626,0.0747790404040404,0.0679385359116022,0.07788579150883838,0.058297004488950276
19,2.0044359736972384,1.991096152440466,0.8100751052096168,0.8343434343434344,0.7888568663327925,2.2307958418493112,0.5460454374057315,0.569060773480663,0.5341695538998203,0.0787037037037037,0.0757078729281768,0.08066850142045455,0.06058194492403315
20,1.9867468410068088,1.9715678612391154,0.8429125483688443,0.8626262626262626,0.8365529989493073,2.2235308628714545,0.5529081825037707,0.574585635359116,0.5378814262462188,0.0796506734006734,0.07659990791896869,0.08370324337121213,0.06309888639502763
