epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,train_hidden2_firing_rate,val_hidden1_firing_rate,val_hidden2_firing_rate
1,2.48490686536585,2.48490686536585,0.08333333333333333,0.07756813417190776,0.01199740596627756,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,0.0,0.0,4.196966719077568e-05,1.1260154612159329e-05,8.719308035714285e-06,0.0
2,2.48490686536585,2.48490686536585,0.08333333333333333,0.07756813417190776,0.01199740596627756,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,0.0,0.0,6.0395374737945495e-05,3.070951257861635e-05,2.3251488095238094e-05,0.0
3,2.4847933681256116,2.4843548618772493,0.08735465116279069,0.08176100628930817,0.019897190271618626,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,6.551362683438155e-05,0.0,0.00012590900157232704,9.62231394129979e-05,7.266090029761905e-05,8.719308035714285e-06
4,2.483949304376758,2.4834148309015878,0.08943798449612402,0.08385744234800839,0.023852256999508905,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,0.00021837875611460517,0.0,0.00023236864517819708,0.00019858818134171907,0.00015113467261904762,4.650297619047619e-05
5,2.4831053285978624,2.482457333890647,0.09137596899224805,0.0859538784067086,0.02772431087156278,2.4849565823872886,0.07692307692307693,0.07142857142857142,0.011111111111111112,0.0003603249475890985,3.1001984126984125e-05,0.00039820001310272537,0.00037260875262054506,0.00029355003720238094,0.00023832775297619047
6,2.482080625038227,2.4806041442623177,0.09731379862193817,0.09224318658280922,0.042259136658284256,2.485580330803281,0.07051282051282051,0.06547619047619048,0.010357815442561206,0.0006878930817610062,0.00043402777777777775,0.0007513594077568134,0.0007534067085953879,0.0005173456101190476,0.00047084263392857144
7,2.480476030013846,2.477397535332094,0.11383511645139553,0.1090146750524109,0.0674843314871429,2.4859315554300943,0.07745726495726496,0.07142857142857142,0.023356911287945772,0.0012447589098532495,0.0008990575396825396,0.0012529481132075471,0.0013594077568134173,0.0007876441592261905,0.0009533110119047619
8,2.4764112086665957,2.4711444582829185,0.11618389380017287,0.11320754716981132,0.07723839182024679,2.486802135195051,0.06410256410256411,0.05952380952380952,0.00980392156862745,0.0031009783368273936,0.001705109126984127,0.0023677034198113208,0.003407732245807128,0.001319521949404762,0.0020751953125
9,2.4693747891320124,2.463438613359783,0.12660220578098486,0.12578616352201258,0.10390469319040747,2.486139797029041,0.07554945054945054,0.07142857142857142,0.03092170845794034,0.005230171208944794,0.003224206349206349,0.003678999606918239,0.006321041339098533,0.002011253720238095,0.003481910342261905
10,2.459395002269145,2.4474711887991405,0.16850359117800975,0.16981132075471697,0.1372596933343447,2.478876897266933,0.10605540293040293,0.10714285714285714,0.057752299279144916,0.010078179594689029,0.006293402777777778,0.0056935436320754715,0.01098479264937107,0.0031563895089285715,0.006071544828869048
