epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,train_hidden2_firing_rate,val_hidden1_firing_rate,val_hidden2_firing_rate
1,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.0762081784386617,0.01180195739781232,2.484906716224475,0.08333333333333333,0.07051282051282051,0.010978043912175649,0.0,0.0,4.900964219330855e-05,9.075859665427509e-07,0.00023788060897435897,8.764022435897436e-05
2,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.0762081784386617,0.01180195739781232,2.485616249915881,0.08974358974358974,0.07692307692307693,0.022222222222222223,0.0,0.00023370726495726497,0.00020420684247211897,2.3597235130111526e-05,0.0005821814903846154,0.0003380408653846154
3,2.4840900162338766,2.4608768034158586,0.09660693545710967,0.09107806691449814,0.037140190442147496,2.5346049834520388,0.09615384615384615,0.08333333333333333,0.02740341419586702,0.00021298017348203222,0.0011685363247863248,0.0005817626045539033,0.00028951992332713753,0.0013396434294871795,0.0014491937099358975
4,2.448158896102338,2.421332026059743,0.10652065704330511,0.10408921933085502,0.050018423609017516,2.5432993876628385,0.13344988344988343,0.12179487179487179,0.04634581105169341,0.0011229863692688972,0.004106570512820513,0.0013604713638475836,0.0014358009990706319,0.0027387570112179485,0.004782652243589744
5,2.4198195500001587,2.3954734235004866,0.11199601791936287,0.11152416356877323,0.05055139660307494,2.565086285273234,0.13111888111888112,0.12179487179487179,0.04209273007424009,0.002197568153655514,0.005909455128205128,0.0017289512662639404,0.002578451730947955,0.0032552083333333335,0.006751427283653846
6,2.3826123427281147,2.3639437274861956,0.1300662171742311,0.12825278810408922,0.07727622094351773,2.475182233712612,0.15771728271728272,0.14743589743589744,0.08111455108359132,0.0022943773234200744,0.006143162393162393,0.0015919057853159852,0.002211787000464684,0.0029077774439102565,0.00555576422275641
7,2.357694884658303,2.3277496795228867,0.1431305338099763,0.1412639405204461,0.0947895230524789,2.4449150012089658,0.15771728271728272,0.14743589743589744,0.08111455108359132,0.002962360594795539,0.008046207264957264,0.0019113760455390335,0.00295600749302974,0.003405448717948718,0.006817157451923077
8,2.315497341652342,2.282630019914705,0.15283496990814063,0.1524163568773234,0.09775668460915422,2.5276227241907363,0.1700799200799201,0.16025641025641027,0.08185185185185184,0.006311957868649318,0.013454861111111112,0.002968713696561338,0.0057640784735130115,0.004961062700320513,0.011311848958333334
9,2.276531708727982,2.2232102541232197,0.1762603897331634,0.17472118959107807,0.12886473429951692,2.4976678444789004,0.1700799200799201,0.16025641025641027,0.09879844193569683,0.007599519826517968,0.012920673076923076,0.0036385121398698887,0.007088246398698885,0.005768604767628205,0.012535682091346154
10,2.2158252794060123,2.1440705845347123,0.19577413180504502,0.19516728624535315,0.1578011777936878,2.417331127020029,0.17996447996447995,0.17307692307692307,0.121407770832695,0.008248141263940521,0.013054220085470086,0.004214829228624535,0.007894182736988848,0.006504156650641026,0.013358874198717948
11,2.1447531246341294,2.0988630734411755,0.21057453528945913,0.21189591078066913,0.1668017010879587,2.4351982153379,0.20691253191253192,0.20512820512820512,0.1429406850459482,0.010135920074349443,0.0148571047008547,0.004839248373605948,0.009698463638475836,0.007461939102564103,0.01574394030448718
12,2.1024202006457022,2.043898877601198,0.2400096709948525,0.24349442379182157,0.1905905595389057,2.5239658539111796,0.20928238428238424,0.21153846153846154,0.14960935855332405,0.013214451672862454,0.01953125,0.006362177625464684,0.01335512749767658,0.009818835136217948,0.021327874599358976
13,2.0350378720733757,1.9324607893436814,0.28995510300839084,0.2955390334572491,0.24024644861064046,2.590725207940126,0.21959984459984463,0.22435897435897437,0.1604837611103275,0.015731490086741014,0.02096688034188034,0.007945007551115242,0.0166015625,0.012094350961538462,0.025691105769230768
14,1.9351110422921447,1.8715105070057412,0.314186232718564,0.3215613382899628,0.2741784035422186,2.519365225082789,0.23464313464313466,0.24358974358974358,0.18925455770283353,0.018616403345724907,0.02310363247863248,0.009186585153345726,0.01966012720724907,0.013847155448717948,0.029584835737179488
15,1.8580392395253518,1.7859303481516784,0.3589381082491953,0.3680297397769517,0.30982348443788715,2.623573070917374,0.25757298257298256,0.2692307692307692,0.20068430084721603,0.023108348822800495,0.02954727564102564,0.010810256447490707,0.024375036303438662,0.015931740785256412,0.03560071113782051
16,1.759574562200383,1.6887983362914019,0.38500253988307026,0.395910780669145,0.3243744967017755,2.543897665463961,0.2905955155955156,0.3076923076923077,0.23353478486024926,0.018306614002478315,0.021968482905982904,0.011307613557156133,0.025628412523234202,0.016689202724358976,0.03676194411057692
17,1.7134920473878712,1.6206967148195854,0.4073864442432123,0.41821561338289964,0.3528883733590635,2.465871144563724,0.2711149961149961,0.28846153846153844,0.21383819521074424,0.016031598513011152,0.01842948717948718,0.011998286477695167,0.027558847874070633,0.017640725160256412,0.03890912960737179
18,1.6213241412293955,1.5406059394538625,0.4441140454520518,0.45724907063197023,0.3902650152614055,2.345767381863716,0.31708569208569204,0.33974358974358976,0.2678391427684014,0.017435331474597273,0.019431089743589744,0.012512887720724907,0.029305950859665426,0.018457657251602564,0.04133801582532051
19,1.5283533250532186,1.4630978235967984,0.4697325212667233,0.4851301115241636,0.40394971551220893,2.294757421200092,0.3277389277389277,0.3525641025641026,0.2650217310917547,0.021094718091697644,0.025206997863247864,0.014357102404739776,0.03505278519981413,0.021161984174679488,0.04926319611378205
20,1.4529034852095253,1.3957799673080444,0.49441049769074635,0.5092936802973977,0.4288594753177539,2.3167779995844913,0.33286158286158285,0.358974358974359,0.2831340759866189,0.023108348822800495,0.025674412393162392,0.016048842646375464,0.041422223513011155,0.02330916967147436,0.05722593649839743
21,1.4196528564155324,1.2928443473511027,0.5210275996860064,0.5353159851301115,0.47402525349541036,2.1526441482397227,0.409032634032634,0.4358974358974359,0.3666727907838023,0.023911864931846345,0.025707799145299144,0.016742238324814127,0.043847293215613384,0.024254432091346152,0.06034029447115385
22,1.27265155980135,1.2201169294938723,0.55581748009379,0.570631970260223,0.5157730075892547,2.195443419309763,0.3674519924519924,0.391025641025641,0.332751544563431,0.02986562887236679,0.03328659188034188,0.018070036593866173,0.04671889521375465,0.026326497395833332,0.06409943409455128
23,1.2141337811282134,1.1184234579256476,0.6034379388927633,0.6152416356877324,0.5705855376182104,2.256696477914468,0.36018703518703515,0.38461538461538464,0.32311463759802994,0.027648698884758363,0.029680822649572648,0.020175636036245354,0.05328709485362453,0.029146634615384616,0.072509765625
24,1.1341245910048927,1.1178600247464658,0.5843568534512867,0.6003717472118959,0.5500752574698152,2.4159863117413645,0.330949605949606,0.3525641025641026,0.29457441485152536,0.02899434634448575,0.031850961538461536,0.021439903287639405,0.05707717384990706,0.030911959134615384,0.07711713741987179
25,1.0846993001420258,0.9965699086845142,0.6368645582025998,0.6505576208178439,0.6068316608746799,2.2952061219093127,0.3972749472749473,0.4230769230769231,0.3807005883982753,0.032353624535315983,0.03655849358974359,0.023185191101301114,0.06116766380111524,0.03350673577724359,0.08306102263621795
26,1.0142691184153787,0.9599417215386288,0.6466282437419254,0.6579925650557621,0.6149412552506109,2.3440582629961844,0.40695693195693194,0.42948717948717946,0.38786666311716284,0.032721499380421314,0.03412126068376068,0.024552015566914498,0.06537704751394052,0.03522198016826923,0.08817232572115384
27,0.9459208411798158,0.89951235764975,0.67299676913002,0.6858736059479554,0.6547459183684167,2.277715579057351,0.39377566877566883,0.4166666666666667,0.3814060518645462,0.03191798327137547,0.03295272435897436,0.025793593169144983,0.06791193511849443,0.037034254807692304,0.09077962239583333
28,0.8888451465886765,0.8330532841966055,0.7101508329595156,0.7211895910780669,0.7115926045125228,2.128817631648137,0.43874111999112,0.46153846153846156,0.4502581287584117,0.03333139714993804,0.034254807692307696,0.027115945922397768,0.07090878398001858,0.038905999599358976,0.093994140625
29,0.8181827365244189,0.7612596378007342,0.7307791159692041,0.7360594795539034,0.7277156900149714,2.289025584856669,0.4540778665778666,0.46794871794871795,0.4551807592121075,0.0383364312267658,0.040331196581196584,0.028095231180297397,0.07299260135920074,0.04017991286057692,0.09593787560096154
30,0.7680877272081198,0.7150430736931727,0.7521370968768867,0.7546468401486989,0.7417309248453416,2.3825022532389712,0.44131840381840387,0.4551282051282051,0.4396040459629633,0.04263475836431227,0.04620726495726496,0.02946205564591078,0.07565636617100371,0.04221128806089743,0.09879870292467949
31,0.7087666600610244,0.6507366232047737,0.7754515639026591,0.775092936802974,0.7618423964659798,2.433365748478816,0.42528721278721276,0.4423076923076923,0.42601466869136234,0.043622211895910784,0.049178685897435896,0.030996783515334574,0.07698688719795539,0.04436473357371795,0.1002353766025641
32,0.6537479155568828,0.5957143859570797,0.8056053987172644,0.8029739776951673,0.8004276985320544,2.5207657600060487,0.45067085692085684,0.4551282051282051,0.44867569722814066,0.04250890644361834,0.044070512820512824,0.032308245236988845,0.07950543825511153,0.04604554787660257,0.10278007311698718
33,0.5731958214013549,0.5399467752325491,0.8148732449795818,0.8159851301115242,0.8124865193279359,2.564530387902871,0.44401223776223775,0.4551282051282051,0.4418331393292693,0.04234433085501859,0.04530582264957265,0.033923748257434945,0.08387455709804832,0.04828350360576923,0.10809169671474358
34,0.533419447539021,0.4934489623432266,0.8289782726963607,0.8327137546468402,0.828043957549955,2.460099275295551,0.4847707847707849,0.4935897435897436,0.4896636859872154,0.04500658302354399,0.04794337606837607,0.03509090381040892,0.08735787203763941,0.049588716947115384,0.1121669671474359
35,0.4998394171101453,0.4736073352811948,0.8296637565673283,0.8364312267657993,0.8273645722103979,2.4892921447753906,0.4453608891108891,0.4551282051282051,0.4438334683958787,0.04571328996282528,0.04957932692307692,0.03606474355250929,0.0894062935641264,0.050950270432692304,0.11440805288461539
36,0.47021125683554044,0.4195867425114692,0.8589158858273468,0.862453531598513,0.8576576315710841,2.529424991363134,0.46080100455100453,0.47435897435897434,0.4661533164321932,0.045800418215613384,0.04757612179487179,0.03779732516263941,0.0925420030785316,0.05318509615384615,0.11823605268429487
37,0.41352076911571745,0.3653525425931335,0.8780795637504166,0.8810408921933085,0.879057153783524,2.483413347831139,0.4564109501609502,0.46794871794871795,0.4581668806508745,0.04629414498141264,0.044771634615384616,0.03939739922165428,0.09561962709107806,0.05521960136217949,0.1213222405849359
38,0.35819161636235547,0.31753749912777796,0.9018273904245105,0.9052044609665427,0.903297013098494,2.4544394994393373,0.47183580308580314,0.47435897435897434,0.47081437231538653,0.04803671003717472,0.04360309829059829,0.041030146375464684,0.09926086198884758,0.05707882612179487,0.12456492888621795
39,0.307448875948399,0.2740398754528464,0.9020267631843671,0.9089219330855018,0.9071774002175337,2.4751667426182675,0.5020035520035521,0.5064102564102564,0.5066455560114981,0.05122173172242875,0.04624065170940171,0.042429643935873604,0.1024882376858736,0.058963090945512824,0.12787334735576922
40,0.2641142566851081,0.23777311505770596,0.9257794147826409,0.929368029739777,0.9273414333053561,2.692752508016733,0.46313061938061945,0.46794871794871795,0.45418437835317627,0.051638011152416355,0.0484107905982906,0.043843662871747215,0.10466372124767657,0.06075345552884615,0.12946652143429488
41,0.23750102054673944,0.20282517665768646,0.9374098945179593,0.9405204460966543,0.9397219824920691,2.6624584748194766,0.42826340326340323,0.4358974358974359,0.42750122084599584,0.05119268897149938,0.04670806623931624,0.04483202398931227,0.10814612860130111,0.06195537860576923,0.13369203225160256
42,0.20913657479569814,0.18033818191533638,0.9388052433551685,0.9423791821561338,0.9402281639853354,2.598361840614906,0.4625235875235875,0.46794871794871795,0.4588521632068125,0.051696096654275096,0.04667467948717949,0.04505619772304833,0.11104042024860594,0.06232784955929487,0.13701923076923078
43,0.1990332888737044,0.18472577720104982,0.9451675110054145,0.9479553903345725,0.9459425506886577,2.675190516007252,0.44982517482517487,0.4551282051282051,0.4400241770199955,0.055674953531598514,0.05178285256410257,0.044686810234665426,0.10866345260223048,0.06194285857371795,0.13463416466346154
44,0.18000663190969304,0.17576316040577056,0.9367960952348052,0.9442379182156134,0.9399701404384199,2.694392369343684,0.436531524031524,0.44871794871794873,0.4361898601742497,0.053990473977695165,0.049145299145299144,0.04512971218633829,0.11262960327602231,0.06261894030448718,0.14084410056089744
45,0.1795178380375901,0.16875858081428535,0.9412203783889271,0.9479553903345725,0.9449144169925833,2.6271428878490743,0.46784257409257407,0.48717948717948717,0.46917565841035985,0.0518703531598513,0.043035523504273504,0.045692415485594794,0.11494031714684015,0.06332945212339744,0.1443810096153846
46,0.17210944855523375,0.15763230342071738,0.9474793389624038,0.9516728624535316,0.9504671846855967,2.5935383454347267,0.49500013875013865,0.5064102564102564,0.49979917123746526,0.050592472118959106,0.041199252136752136,0.04614076295306691,0.11567001626394052,0.06385529346955128,0.14505396133814102
47,0.15966977931032836,0.1438507939996994,0.9529251274928697,0.9553903345724907,0.9541631666057434,2.560179692048293,0.49790209790209783,0.5064102564102564,0.5031852905208168,0.04954693308550186,0.039630074786324784,0.046440266322026025,0.11644600226533457,0.06421211438301282,0.14555789262820512
48,0.14292114388654667,0.13253239934163022,0.9511890163817586,0.9535315985130112,0.9528567300716889,2.5189392750079813,0.4640727328227328,0.47435897435897434,0.46691325665294564,0.049188739157372985,0.03973023504273504,0.04684504966310409,0.11806876597351301,0.06473169571314102,0.1473232171474359
49,0.13215143059044523,0.13019086833226193,0.9616672503109891,0.9646840148698885,0.9635349818753834,2.5658360383449454,0.4464771339771339,0.46153846153846156,0.44392750808732445,0.050127788104089216,0.04089877136752137,0.04743407295539034,0.12039581639172862,0.06542342748397435,0.14924191205929488
50,0.12861386290491736,0.1174085129980261,0.9616672503109891,0.9646840148698885,0.9635059225406697,2.7059032917022705,0.4471847596847596,0.46153846153846156,0.44878235042039694,0.050118107187112765,0.04073183760683761,0.04800403694237918,0.12164737743959107,0.06617462940705128,0.15057529547275642
51,0.11539835410995831,0.10981754758170213,0.9616672503109891,0.9646840148698885,0.9636282559263986,2.77026690580906,0.4348221223221223,0.44871794871794873,0.4265192880846451,0.05051502478314746,0.04246794871794872,0.04865659125232342,0.1222590903810409,0.06704164162660256,0.1509227263621795
52,0.11132833893414323,0.10635225493530137,0.9633339169776559,0.966542750929368,0.9652324578206741,2.8190679305639024,0.45444971694971686,0.46794871794871795,0.45135587214167067,0.051696096654275096,0.044571314102564104,0.049192974558550186,0.12250050824814127,0.06772085336538461,0.15067545572916666
