epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,val_hidden1_firing_rate
1,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.07272727272727272,0.011299435028248588,2.4849066734313965,0.08333333333333333,0.08839779005524862,0.01353637901861252,0.0,0.0,9.001144255050505e-05,1.8883805248618784e-05
2,2.479978726126931,2.4633087042606236,0.09317797835239695,0.08282828282828283,0.030472500672120446,2.4849066734313965,0.08333333333333333,0.08839779005524862,0.01353637901861252,0.0001999158249158249,0.0,0.0002715139678030303,8.025617230662983e-05
3,2.4479056464301214,2.4081195123267896,0.12048210900156771,0.1111111111111111,0.07753443917186133,2.4808605112423554,0.08333333333333333,0.08839779005524862,0.022624434389140274,0.0011784511784511784,5.7550644567219155e-05,0.0006697837752525252,0.000237396408839779
4,2.3724253851957995,2.3237654849736376,0.15417887089600402,0.14545454545454545,0.10862936580247158,2.450445079013129,0.09895833333333333,0.10497237569060773,0.04339203553863239,0.00434553872053872,0.001093462246777164,0.0014695292771464646,0.0006117004057320442
5,2.2969469759199352,2.2085946357611452,0.1836566662693956,0.17575757575757575,0.12784696487997513,2.354151538722423,0.12118055555555556,0.1270718232044199,0.07302480128567085,0.01160563973063973,0.004316298342541437,0.0025859177714646466,0.0011755168767265194
6,2.1685597178911924,2.0632556821360732,0.2316737056703819,0.22626262626262628,0.19698226403960264,2.2869990319836866,0.13715277777777776,0.143646408839779,0.09074074074074075,0.019212962962962963,0.008316068139963167,0.00365594420770202,0.0017217983857044199
7,2.035130902010985,1.9385686108560274,0.2947117473941797,0.29494949494949496,0.26278173520686193,2.2534028864697198,0.15220588235294116,0.16022099447513813,0.1319117594042644,0.02908249158249158,0.014761740331491713,0.005144955413510101,0.002527732216850829
8,1.9138594680362278,1.7871554355428676,0.3620371536596285,0.3656565656565657,0.33709702100202965,2.204813161607605,0.18813316993464055,0.19889502762430938,0.17124057187022027,0.03336489898989899,0.0183298802946593,0.0065587515782828286,0.0032803867403314916
9,1.737568896948689,1.5995500677763814,0.42024327289908264,0.4222222222222222,0.4030413377848585,2.1784956507919904,0.21668394922071396,0.2265193370165746,0.20131246766064437,0.033764730639730636,0.01973987108655617,0.008203618213383838,0.0042198560514502765
10,1.5440415464266382,1.40945479604933,0.507636830441942,0.5131313131313131,0.4933812614931287,2.118277925154122,0.24860482654600302,0.2596685082872928,0.2424029413466033,0.03369107744107744,0.020718232044198894,0.010239849668560607,0.00546416393301105
11,1.3617323124047482,1.2553372337360575,0.5585029134267566,0.5696969696969697,0.5317407059326847,2.1584524831719163,0.2577960030165913,0.27071823204419887,0.2668805265941488,0.041035353535353536,0.026789825046040515,0.012721206202651516,0.007139427227209945
12,1.1996519577623619,1.0944990896215343,0.6086992365201603,0.6222222222222222,0.5826656047031263,2.1150219479977097,0.28498460281548516,0.2983425414364641,0.2682405192273613,0.04559132996632997,0.03110612338858195,0.014998125789141415,0.0087310622410221
13,1.079459917665732,1.0003674391544226,0.6291384799285538,0.6444444444444445,0.6094819152367462,2.0962728466118237,0.30254682001005534,0.3149171270718232,0.2994478051540082,0.04501262626262626,0.030242863720073666,0.01719366516729798,0.010227603806975138
14,0.9782106522357825,0.9040958102303321,0.6725620128237751,0.6888888888888889,0.6515500850034419,1.9636913294291627,0.350133547008547,0.36464088397790057,0.366175923133968,0.04191919191919192,0.028171040515653775,0.01929623382260101,0.011765959513121546
15,0.8561931063430478,0.7846090921247848,0.7239160053000598,0.7434343434343434,0.7122601667777587,1.95680687704139,0.4078305681246857,0.425414364640884,0.4220333785998343,0.04372895622895623,0.028171040515653775,0.021268347537878787,0.013226082311809393
16,0.7689740554250852,0.7096475284508984,0.7404288936822337,0.7616161616161616,0.7247413480055197,1.9944357226566716,0.3803041729512318,0.39779005524861877,0.3837211594859274,0.04437079124579125,0.02906307550644567,0.022752919823232323,0.014328761654005526
17,0.6988916765559804,0.651808196848089,0.7485932372189176,0.7696969696969697,0.725535179574074,1.890898941630158,0.4123303167420815,0.430939226519337,0.4198004696803324,0.04631734006734007,0.03067449355432781,0.024067086884469697,0.015365347677831492
18,0.6349562809924887,0.5886715308584348,0.7762134105837718,0.797979797979798,0.7562173796611069,1.7756505717230107,0.43379367772750116,0.4530386740331492,0.4379672473785996,0.04931607744107744,0.033494475138121545,0.025378541272095958,0.016356747453383978
19,0.5487295584245162,0.48464266236382303,0.8234094853961257,0.8343434343434344,0.8242127083492955,1.7799461039390354,0.4637333459024635,0.4696132596685083,0.4822442686808323,0.051704545454545454,0.035537523020257825,0.026712436868686868,0.017450659314571824
20,0.46053082473350293,0.4107018266663407,0.8820808369979573,0.8828282828282829,0.8830138902680648,1.9196214741764805,0.44965382520529573,0.44751381215469616,0.45122058467149156,0.0563973063973064,0.04083218232044199,0.028266059027777776,0.018742176709254144
21,0.40183590861281965,0.3596427507472761,0.8911616786369385,0.8909090909090909,0.8895504972008736,1.8142941656692253,0.45872245265627615,0.4585635359116022,0.46637356985862266,0.059290824915824915,0.0441701197053407,0.029540275804924243,0.019767297565607734
22,0.3444606050096377,0.3108544759076051,0.9063018470799272,0.907070707070707,0.9063963648441739,1.795487384769798,0.5005897016926429,0.5082872928176796,0.5083988784981139,0.06200547138047138,0.0471627532228361,0.03074322324810606,0.020752627546616022
23,0.2964003531017689,0.26793041081741603,0.917763641099861,0.9191919191919192,0.917546706110315,1.7408119071254413,0.52898022456846,0.5359116022099447,0.5303495885899392,0.06347853535353536,0.04891804788213628,0.03206503511679293,0.021780446089433702
24,0.25932613520911246,0.23433823979864216,0.92580303994208,0.9272727272727272,0.9260504041804497,1.7094026810556486,0.510305115635998,0.5193370165745856,0.5069627034249465,0.06345749158249159,0.049292127071823205,0.03347118647411616,0.02295933507424033
25,0.22512412474612997,0.2040308349662357,0.9440316789153997,0.9454545454545454,0.9437694754955198,1.688574893039893,0.5169128121334003,0.5193370165745856,0.515556074107381,0.061847643097643096,0.047997237569060776,0.03484799163510101,0.0241119216160221
26,0.20207541783650715,0.17905012211113264,0.9569285043122253,0.9575757575757575,0.9569665663650779,1.7603875635737214,0.5130451860231272,0.5138121546961326,0.5047625989636493,0.060732323232323235,0.04733540515653775,0.03611234414457071,0.025182903142265192
27,0.17637174180661788,0.16028130224557838,0.9607644831482042,0.9616161616161616,0.9607714517933518,1.74941653573052,0.5119427685604155,0.5193370165745856,0.5107222366769388,0.06335227272727273,0.04992518416206262,0.0371633818655303,0.02607786062672652
28,0.1530692868009962,0.14242180463942614,0.9668491392328602,0.9676767676767677,0.9671944727780161,1.7890935115392697,0.519342843975197,0.5303867403314917,0.5122520034110597,0.06652988215488216,0.05291781767955801,0.03822921598800505,0.02689660846857735
29,0.13547947527182222,0.12648090669000991,0.9687009910847121,0.9696969696969697,0.9691038110747384,1.7016865028202204,0.5578881766381767,0.56353591160221,0.5522946320805896,0.0675189393939394,0.053924953959484344,0.039218602035984845,0.02768433291609116
30,0.12050760030144393,0.10847103488866729,0.9745872344709555,0.9757575757575757,0.975316606360506,1.6624644751048219,0.5745139936316407,0.580110497237569,0.5724431968997186,0.06785563973063972,0.0543853591160221,0.040055338541666666,0.028345266099792817
31,0.10171209281743175,0.095548495951325,0.9765252189670796,0.9777777777777777,0.9770101971542292,1.7008650671711285,0.5504771032344561,0.5580110497237569,0.5453062585637208,0.06709806397306398,0.05406883057090239,0.040978140782828285,0.029189641963052487
32,0.09337348117671831,0.08295569668213526,0.9799643724062328,0.9797979797979798,0.9796829186495035,1.8093514725648236,0.5435221845148316,0.5469613259668509,0.5265992298083555,0.06650883838383838,0.05369475138121547,0.04191943852588384,0.030014459599447513
