epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,train_hidden2_firing_rate,val_hidden1_firing_rate,val_hidden2_firing_rate
1,2.48490686536585,2.48490686536585,0.08333333333333333,0.07756813417190776,0.01199740596627756,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,0.0,0.0,4.196966719077568e-05,9.212853773584905e-06,8.719308035714285e-06,0.0
2,2.48490686536585,2.48490686536585,0.08333333333333333,0.07756813417190776,0.01199740596627756,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,0.0,0.0,5.22061713836478e-05,1.9449357966457023e-05,2.0345052083333332e-05,0.0
3,2.4848087868600524,2.484566373645135,0.08735465116279069,0.08176100628930817,0.019897190271618626,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,3.275681341719078e-05,0.0,0.0001044123427672956,6.756092767295597e-05,4.650297619047619e-05,0.0
4,2.4841299146976112,2.483951415655748,0.08943798449612402,0.08385744234800839,0.023868528383754837,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,0.00014194619147449335,0.0,0.00017709152253668763,0.00013716915618448638,9.88188244047619e-05,1.743861607142857e-05
5,2.483820324423928,2.482943375905355,0.08943798449612402,0.08385744234800839,0.02392528827249057,2.4849565823872886,0.07692307692307693,0.07142857142857142,0.011111111111111112,0.00025113556953179595,3.1001984126984125e-05,0.00031528432914046124,0.0002620545073375262,0.00019182477678571428,0.00010463169642857142
6,2.4827648128853403,2.481840712469329,0.0934593023255814,0.0880503144654088,0.03155939502093348,2.4851000876653764,0.07051282051282051,0.06547619047619048,0.010242085661080074,0.0004695143256464011,0.0001240079365079365,0.0005118252096436059,0.0004923758516771488,0.00034005301339285713,0.0002644856770833333
7,2.4816488135035932,2.4800375022728236,0.10358736870364778,0.09853249475890985,0.04994672388837546,2.4858672278267995,0.07051282051282051,0.06547619047619048,0.010416666666666666,0.0007424877707896576,0.0006200396825396825,0.0008813630110062893,0.0008731738076519916,0.0005551292782738095,0.0005696614583333334
8,2.479372047528281,2.4765428707034833,0.10949953086580994,0.10482180293501048,0.06354145134680604,2.4867660658700124,0.07051282051282051,0.06547619047619048,0.010476190476190477,0.001353948287910552,0.001209077380952381,0.0014331105870020965,0.001653195427148847,0.0008835565476190476,0.0011335100446428572
9,2.4746269494982385,2.4713261812238074,0.11645201906829815,0.11320754716981132,0.07590768108009487,2.487802403313773,0.06410256410256411,0.05952380952380952,0.00980392156862745,0.002860761705101328,0.0021081349206349205,0.0023810108752620545,0.00339954304245283,0.0013485863095238095,0.0021158854166666665
10,2.469821742495651,2.4677764289783983,0.10233254244882152,0.10062893081761007,0.07018976594045388,2.48795071102324,0.08195970695970696,0.07738095238095238,0.031185300207039333,0.005699685534591195,0.003689236111111111,0.0036093913784067087,0.006397815120545073,0.0020083472842261905,0.0035342261904761905
11,2.464739326660988,2.456695316722558,0.1378300605044791,0.13836477987421383,0.11387907116134781,2.4849083764212474,0.09237637362637363,0.08928571428571429,0.04910599245671984,0.008101851851851851,0.005425347222222222,0.004881788849580713,0.009561918566561845,0.0026913597470238095,0.005260649181547619
12,2.450443665186564,2.437275952513113,0.19568576240087865,0.20125786163522014,0.16480232582557192,2.476611080623808,0.13358516483516483,0.13690476190476192,0.10004554998042774,0.015428459119496855,0.009641617063492064,0.007391779677672956,0.016795032429245283,0.004098074776785714,0.008791968936011904
13,2.4319733213828543,2.4157432620130495,0.2255816079217242,0.23270440251572327,0.18243464996593994,2.4719870544615246,0.1311813186813187,0.13690476190476192,0.09130451585658754,0.0249716107617051,0.014384920634920634,0.010627538653039833,0.02746454074947589,0.006033761160714286,0.014671688988095238
14,2.409209371362842,2.3932312584523134,0.2674935879514368,0.27672955974842767,0.2222857373867592,2.458980401357015,0.16325167887667888,0.17261904761904762,0.13472365780534096,0.030245457721872815,0.016741071428571428,0.014118186582809224,0.04047206662735849,0.008283342633928572,0.02196103050595238
15,2.3837507255922072,2.3706371339362122,0.3263726341487969,0.33752620545073375,0.27108999487726665,2.456677175703503,0.15489545177045178,0.16666666666666666,0.13452949786390092,0.04772667714884696,0.02687872023809524,0.017449145047169812,0.05326155496593291,0.010588146391369048,0.03022402808779762
16,2.3661056124689193,2.343833677423825,0.3481364202657808,0.35639412997903563,0.28825255181631254,2.4514774822053456,0.17395451770451772,0.18452380952380953,0.15100380026788773,0.05108970999301188,0.03171502976190476,0.021122002751572326,0.06625065513626835,0.012942359561011904,0.03859165736607143
17,2.3391034453170105,2.3292902970463976,0.37045486006241823,0.38155136268343814,0.30288031302593693,2.4394708474477134,0.15745192307692304,0.17261904761904762,0.12517752735605397,0.05281490216631726,0.034195188492063495,0.02443965376048218,0.07808610128406708,0.015096028645833334,0.045849028087797616
18,2.3234976052738086,2.307481278913326,0.40157361756198967,0.4192872117400419,0.3236837031995793,2.429284243356614,0.17307692307692304,0.19047619047619047,0.1364807336900952,0.05209425227113906,0.03500124007936508,0.026928147929769393,0.08695705581761007,0.016851515997023808,0.05186244419642857
19,2.305393052550982,2.2864473670783534,0.44340798439635654,0.4549266247379455,0.3666476777657981,2.4193295524233864,0.18618360805860804,0.20238095238095238,0.1453759203759204,0.06359189378057302,0.04275173611111111,0.028953952109538782,0.09366503701519917,0.018234979538690476,0.05638195219494048
20,2.281423566726269,2.271186350276635,0.452271746603142,0.4612159329140461,0.3724895115987963,2.418274584270659,0.1894459706959707,0.20833333333333334,0.15644097685356342,0.05872204751921733,0.04117063492063492,0.030604076585429768,0.10040475137578617,0.01931036086309524,0.06072416759672619
21,2.2677407919485866,2.2532976473402426,0.4905800039884342,0.4989517819706499,0.406103094351808,2.4140670640128,0.19953830891330893,0.21428571428571427,0.16034610480365197,0.05579577218728162,0.03927951388888889,0.03175261235587002,0.10443691037735849,0.019993373325892856,0.06284005301339286
22,2.2503753308230228,2.246862960811431,0.4857827781156269,0.4968553459119497,0.40506505323758385,2.4141811983925954,0.1916781135531135,0.20833333333333334,0.15354869449209071,0.05248733403214535,0.03757440476190476,0.032716891050838574,0.1069499721567086,0.020711263020833332,0.06478155226934523
23,2.24206963025299,2.228169513198565,0.5453171879407345,0.5513626834381551,0.4488011767680593,2.410092898777553,0.20457493894993897,0.22023809523809523,0.16879887642872624,0.04894959818308875,0.03686135912698413,0.033783534787735846,0.10963295990566038,0.021394275483630952,0.06663004557291667
24,2.2245387401220933,2.2122315260849157,0.5600080151315616,0.5660377358490566,0.4650986488681999,2.4015037899925593,0.23256257631257635,0.25,0.1931043561068071,0.04857835429769392,0.036520337301587304,0.03484813122379455,0.11242957285115304,0.02211797805059524,0.06815011160714286
25,2.2080361718151806,2.194802033326411,0.5757147068920324,0.5849056603773585,0.4968029738949331,2.3980931554521834,0.22218406593406592,0.24404761904761904,0.17954308137491756,0.04789046121593291,0.0339781746031746,0.036651803262578615,0.11716497969077568,0.023356119791666668,0.07180640811011904
26,2.190500330875005,2.180343005642201,0.6077222826496081,0.6205450733752621,0.5333081415366793,2.39787118775504,0.24822573260073258,0.26785714285714285,0.21499545978750145,0.04815251572327044,0.032304067460317464,0.039368571475366876,0.12464274600366876,0.025239490327380952,0.07760474795386904
27,2.1771861937061048,2.1647427341973007,0.6376324484972741,0.649895178197065,0.5617125609410992,2.398761022658575,0.24595543345543347,0.2619047619047619,0.2208500987806076,0.04979035639412998,0.03531125992063492,0.041563277974318656,0.13321684191561844,0.027003696986607144,0.08479236421130952
28,2.160305625987503,2.1532842448172578,0.6470081032217659,0.660377358490566,0.5686838182228339,2.393613713128226,0.25711614774114777,0.27380952380952384,0.22825687771121206,0.05011792452830189,0.03655133928571429,0.04343143998951782,0.13995757992662475,0.028279622395833332,0.08970714750744048
29,2.149222219515147,2.1404242235659554,0.6551315675952304,0.6687631027253669,0.5766085423560351,2.3868692261832103,0.2761752136752137,0.2916666666666667,0.24292290212960346,0.05071846610761705,0.037915426587301584,0.04556165651205451,0.14453534460167716,0.0296630859375,0.09351457868303571
30,2.13876477127555,2.129171212014412,0.6613170474725707,0.6750524109014675,0.5818051347904064,2.385796512876238,0.2523656898656899,0.26785714285714285,0.2307265855059973,0.05099143955276031,0.038876488095238096,0.04733461903825996,0.15043259466719078,0.030886695498511904,0.09806024460565477
31,2.1250973632500605,2.116444454752924,0.6737564854570669,0.6876310272536688,0.5996278573790109,2.3907009533473422,0.2794375763125763,0.2976190476190476,0.25969662340292815,0.050107005590496155,0.03834945436507937,0.04930719339622641,0.15875691987683438,0.032252720424107144,0.10474795386904762
32,2.1141698595362888,2.102399376203429,0.6893197174447175,0.7044025157232704,0.6205440861617765,2.3858298574175154,0.2980006105006105,0.31547619047619047,0.27961388195001163,0.051723008385744236,0.04172867063492063,0.05117535541142558,0.1650155185403564,0.033740815662202384,0.110107421875
33,2.100324696214944,2.0921486908534788,0.6995250724901888,0.7169811320754716,0.6459070773041438,2.3761480195181712,0.2873740842490842,0.30952380952380953,0.2633481104194177,0.05749912648497554,0.047619047619047616,0.05259720584381551,0.16921453256027252,0.034862699962797616,0.11396716889880952
34,2.0868856332087167,2.0757548439177826,0.7213974238320168,0.740041928721174,0.6767805174477636,2.3734017553783597,0.2779494810744811,0.2976190476190476,0.2680286032772909,0.06027253668763103,0.052083333333333336,0.05400881977201258,0.17303274862421383,0.03581310453869048,0.11769321986607142
35,2.0753627358242652,2.0640473570713707,0.747617814696303,0.7672955974842768,0.7123373403484973,2.3660649117969332,0.3010264041514042,0.32142857142857145,0.2970700156068869,0.061855782669461915,0.05505952380952381,0.05549311287997904,0.17561132403039834,0.036763509114583336,0.11964925130208333
36,2.0608444733689666,2.0536907583912463,0.749899560728049,0.7693920335429769,0.7170811233185109,2.368418364297776,0.2742406898656899,0.2916666666666667,0.26656869228517466,0.060075995807127885,0.0539124503968254,0.057193396226415096,0.18033854166666666,0.038045247395833336,0.12335786365327381
37,2.051435729992465,2.0430030952709526,0.7604492540902426,0.779874213836478,0.7263383872937816,2.3679108165559315,0.26510225885225885,0.27976190476190477,0.2562091452557984,0.061036862334032146,0.05474950396825397,0.058791314530922435,0.18433487290356393,0.03912353515625,0.12709844680059523
38,2.0404177386805697,2.0345210019397535,0.7630534207569092,0.7819706498951782,0.7293537322776693,2.364298661549886,0.2717490842490842,0.2857142857142857,0.26593729279151274,0.0628603249475891,0.056144593253968256,0.06007804310796646,0.18708439792976939,0.04005359468005952,0.12992350260416666
39,2.0321691346118533,2.02268222667886,0.7827239633925681,0.8029350104821803,0.7515310781587652,2.3579530943007696,0.3099931318681319,0.3273809523809524,0.3024632146468868,0.06370108315863032,0.057446676587301584,0.06163194444444445,0.19172869988207547,0.04116966610863095,0.13444591703869047
