timestep,true_class,competitor_class,evidence_true,evidence_competitor,mem_beta1_true,mem_beta1_competitor,spike_beta1_true,spike_beta1_competitor,mem_beta05_true,mem_beta05_competitor,spike_beta05_true,spike_beta05_competitor,cumulative_evidence_true,cumulative_evidence_competitor,cumulative_spike_beta1_true,cumulative_spike_beta05_true
77,5,9,0.26822164851577357,0.36134319529561376,0.003244575899102098,-4.239157448420551,1.0,0.0,0.4545383001572809,0.3897080520644168,0.0,0.0,7.0032445758990995,-4.239157448420551,14.0,2.0
78,5,9,0.293363376434783,0.11885413002259461,0.2966079523338851,-4.120303318397957,0.0,0.0,0.02063252651342351,0.313708156054803,1.0,0.0,7.296607952333883,-4.120303318397957,14.0,3.0
79,5,9,0.3159501146285596,0.4095162370247446,0.11255806696244464,-3.710787081373212,1.0,0.0,0.32626637788527135,0.06637031505214608,0.0,1.0,7.612558066962443,-3.710787081373212,15.0,3.0
80,5,9,0.30660278221653336,0.3196376745715275,0.419160849178978,-3.3911494068016843,0.0,0.0,0.46973597115916904,0.3528228320976005,0.0,0.0,7.919160849178976,-3.3911494068016843,15.0,3.0
81,5,9,0.31254832578023595,0.3211194357906324,0.23170917495921395,-3.070029971011052,1.0,0.0,0.047416311359820495,0.4975308518394327,1.0,0.0,8.231709174959212,-3.070029971011052,16.0,4.0
82,5,9,0.2365789285147332,0.2660054290701539,0.4682881034739471,-2.804024541940898,0.0,0.0,0.2602870841946434,0.014770854989870186,0.0,1.0,8.468288103473945,-2.804024541940898,16.0,4.0
83,5,9,0.37202890196419686,0.1750980922082468,0.3403170054381439,-2.628926449732651,1.0,0.0,0.002172444061518508,0.18248351970318188,1.0,0.0,8.840317005438141,-2.628926449732651,17.0,5.0
84,5,9,0.19890438127252508,0.351217580588206,0.03922138671066899,-2.277708869144445,1.0,0.0,0.19999060330328433,0.44245934043979696,0.0,0.0,9.039221386710667,-2.277708869144445,18.0,5.0
85,5,9,0.22795520795547813,0.3831278010878261,0.2671765946661471,-1.8945810680566189,0.0,0.0,0.3279505096071203,0.10435747130772466,0.0,1.0,9.267176594666145,-1.8945810680566189,18.0,5.0
86,5,9,0.2262841220188784,0.28092675208669066,0.49346071668502556,-1.6136543159699281,0.0,0.0,0.39025937682243855,0.333105487740553,0.0,0.0,9.493460716685023,-1.6136543159699281,18.0,5.0
87,5,9,0.3014284352284331,0.31847366907658736,0.29488915191345866,-1.295180646893341,1.0,0.0,0.49655812363965235,0.4850264129468639,0.0,0.0,9.794889151913456,-1.295180646893341,19.0,5.0
88,5,9,0.2238591548606336,0.40369702213724645,0.018748306774092227,-0.8914836247560944,1.0,0.0,0.47213821668045974,0.14621022861067834,0.0,1.0,10.01874830677409,-0.8914836247560944,20.0,5.0
89,5,9,0.41317779201134797,0.29151691341185715,0.4319260987854402,-0.5999667113442373,0.0,0.0,0.14924690035157784,0.3646220277171963,1.0,0.0,10.431926098785437,-0.5999667113442373,20.0,6.0
90,5,9,0.1500617396789167,0.39749175257148717,0.08198783846435687,-0.20247495877275012,1.0,0.0,0.22468518985470562,0.07980276643008533,0.0,1.0,10.581987838464354,-0.20247495877275012,21.0,6.0
91,5,9,0.27375852466541906,0.4605686163576394,0.3557463631297759,0.2580936575848893,0.0,0.0,0.3861011195927719,0.00046999957268201165,0.0,1.0,10.855746363129773,0.2580936575848893,21.0,6.0
92,5,9,0.28395679355987374,0.3206856141245884,0.1397031566896496,0.07877927170947774,1.0,1.0,0.47700735335625966,0.3209206139109294,0.0,0.0,11.139703156689647,0.5787792717094777,22.0,6.0
93,5,9,0.2644180606379719,0.4623473378549756,0.4041212173276215,0.041126609564453354,0.0,1.0,0.00292173731610168,0.12280764481044026,1.0,1.0,11.404121217327619,1.0411266095644534,22.0,7.0
94,5,9,0.23933366192937616,0.3276470685354059,0.14345487925699762,0.3687736780998593,1.0,0.0,0.240794530587427,0.38905089094062606,0.0,0.0,11.643454879256995,1.3687736780998594,23.0,7.0
95,5,9,0.2419929692223162,0.5932392844093862,0.3854478484793138,0.4620129625092455,0.0,1.0,0.3623902345160297,0.28776472987969925,0.0,1.0,11.885447848479311,1.9620129625092457,23.0,7.0
96,5,9,0.3254248773949281,0.1869171453756167,0.21087272587424188,0.14893010788486216,1.0,1.0,0.00661999465294294,0.33079951031546634,1.0,0.0,12.210872725874239,2.1489301078848624,24.0,8.0
97,5,9,0.27092629525249473,0.49605948798657,0.4817990211267366,0.14498959587143223,0.0,1.0,0.2742362925789662,0.16145924314430316,0.0,1.0,12.481799021126735,2.6449895958714325,24.0,8.0
98,5,9,0.2130927324733029,0.13338572775643787,0.19489175360003952,0.2783753236278701,1.0,0.0,0.350210878762786,0.21411534932858944,0.0,0.0,12.694891753600038,2.7783753236278703,25.0,8.0
99,5,9,0.2750850820470184,0.31831537612041677,0.46997683564705794,0.09669069974828681,0.0,1.0,0.4501905214284114,0.4253730507847115,0.0,0.0,12.969976835647056,3.096690699748287,25.0,8.0
100,5,9,0.18649649387273418,0.42864193199158546,0.1564733295197921,0.025332631739872324,1.0,1.0,0.41159175458693986,0.14132845738394118,0.0,1.0,13.156473329519791,3.5253326317398725,26.0,8.0
101,5,9,0.350438247714951,0.16508879971494925,0.006911577234743116,0.19042143145482157,1.0,0.0,0.056234125008420954,0.23575302840691983,1.0,0.0,13.506911577234742,3.690421431454822,27.0,9.0
102,5,9,0.2507776190023397,0.14479248168327294,0.2576891962370828,0.3352139131380945,0.0,0.0,0.27889468150655017,0.26266899588673287,0.0,0.0,13.757689196237083,3.835213913138095,27.0,9.0
103,5,9,0.32380731634216203,0.1405507064930847,0.08149651257924484,0.4757646196311792,1.0,0.0,0.4632546570954371,0.27188520443645114,0.0,0.0,14.081496512579244,3.9757646196311796,28.0,9.0
104,5,9,0.28389804274402036,0.14318084943589504,0.3653945553232652,0.11894546906707426,0.0,1.0,0.01552537129173892,0.2791234516541206,1.0,0.0,14.365394555323265,4.118945469067075,28.0,10.0
105,5,9,0.24105831915119907,0.10939883507421769,0.10645287447446428,0.22834430414129195,1.0,0.0,0.24882100479706853,0.248960560901278,0.0,0.0,14.606452874474463,4.2283443041412925,29.0,10.0
106,5,9,0.3056747152691324,0.2026848925841856,0.4121275897435967,0.43102919672547757,0.0,0.0,0.4300852176676667,0.3271651730348246,0.0,0.0,14.912127589743596,4.431029196725478,29.0,10.0
107,5,9,0.3501316196974269,0.10596568985062971,0.26225920944102366,0.03699488657610728,1.0,1.0,0.0651742285312602,0.269548276368042,1.0,0.0,15.262259209441023,4.536994886576108,30.0,11.0
