timestep,true_class,competitor_class,evidence_true,evidence_competitor,mem_beta1_true,mem_beta1_competitor,spike_beta1_true,spike_beta1_competitor,mem_beta05_true,mem_beta05_competitor,spike_beta05_true,spike_beta05_competitor,cumulative_evidence_true,cumulative_evidence_competitor,cumulative_spike_beta1_true,cumulative_spike_beta05_true
28,9,11,0.05656610843327585,0.42917070362667714,0.12106020297682989,0.43343925133609235,0.0,0.0,0.2414202142129498,0.05595698241208025,0.0,1.0,2.12106020297683,1.4334392513360923,4.0,1.0
29,9,11,0.1504928048674803,0.07118104111704314,0.2715530078443102,0.004620292453135444,0.0,1.0,0.2712029119739552,0.09915953232308326,0.0,0.0,2.27155300784431,1.5046202924531353,4.0,1.0
30,9,11,0.04158116715386254,0.29891597619451793,0.31313417499817275,0.3035362686476534,0.0,0.0,0.17718262314084013,0.34849574235605957,0.0,0.0,2.3131341749981726,1.8035362686476533,4.0,1.0
31,9,11,0.16667533057268274,0.16034777592058205,0.4798095055708555,0.4638840445682354,0.0,0.0,0.2552666421431028,0.33459564709861184,0.0,0.0,2.4798095055708553,1.9638840445682353,4.0,1.0
32,9,11,0.08495055164384785,0.46841212202566596,0.06476005721470335,0.43229616659390135,1.0,1.0,0.21258387271539925,0.13570994557497185,0.0,1.0,2.5647600572147033,2.4322961665939014,5.0,1.0
33,9,11,-0.055958705434258287,0.1492851164901797,0.008801351780445062,0.08158128308408108,0.0,1.0,0.05033323092344134,0.21714008927766562,0.0,0.0,2.5088013517804453,2.581581283084081,5.0,1.0
34,9,11,0.1349002994567981,0.34213511866309154,0.14370165123724316,0.4237164017471726,0.0,0.0,0.16006691491851877,0.45070516330192434,0.0,0.0,2.6437016512372433,2.9237164017471726,5.0,1.0
35,9,11,0.10498940618172536,0.3807165066643325,0.24869105741896852,0.30443290841150517,0.0,1.0,0.18502286364098475,0.1060690883152946,0.0,1.0,2.7486910574189687,3.304432908411505,5.0,1.0
36,9,11,0.18799760760384618,0.38168569033328315,0.43668866502281467,0.1861185987447883,0.0,1.0,0.2805090394243386,0.43472023449093045,0.0,0.0,2.936688665022815,3.686118598744788,5.0,1.0
37,9,11,0.14937692428243346,0.3093588360150195,0.0860655893052481,0.4954774347598078,1.0,0.0,0.2896314439946027,0.02671895326048479,0.0,1.0,3.086065589305248,3.9954774347598074,6.0,1.0
38,9,11,0.21072675068308291,0.5844542076191074,0.296792339988331,0.5799316423789151,0.0,1.0,0.3555424726803843,0.09781368424934977,0.0,1.0,3.296792339988331,4.579931642378915,6.0,1.0
39,9,11,0.3226595959850969,0.17306151005205392,0.11945193597342785,0.2529931524309691,1.0,1.0,0.00043083232528906557,0.2219683521767288,1.0,0.0,3.6194519359734283,4.752993152430968,7.0,2.0
40,9,11,0.09480519299256175,0.36239514679455226,0.21425712896598959,0.1153882992255213,0.0,1.0,0.09502060915520628,0.4733793228829167,0.0,0.0,3.7142571289659903,5.11538829922552,7.0,2.0
41,9,11,0.3916337664596803,0.02297519525748014,0.10589089542566987,0.13836349448300145,1.0,0.0,0.4391440710372834,0.25966485669893846,0.0,0.0,4.10589089542567,5.138363494483,8.0,2.0
42,9,11,0.17727337014895606,-0.01924749890797251,0.28316426557462593,0.11911599557502894,0.0,0.0,0.39684540566759774,0.11058492944149673,0.0,0.0,4.2831642655746265,5.119115995575028,8.0,2.0
43,9,11,0.16386675000970347,-0.1013123894494143,0.4470310155843294,0.017803606125614643,0.0,0.0,0.36228945284350234,-0.04601992472866594,0.0,0.0,4.44703101558433,5.0178036061256135,8.0,2.0
44,9,11,0.45932903025553024,0.04343764181498696,0.40636004583985963,0.0612412479406016,1.0,0.0,0.14047375667728135,0.02042767945065399,1.0,0.0,4.90636004583986,5.0612412479406,9.0,3.0
45,9,11,0.05110771739507535,-0.24093314575273325,0.457467763234935,-0.17969189781213166,0.0,0.0,0.12134459573371603,-0.23071930602740626,0.0,0.0,4.957467763234935,4.820308102187867,9.0,3.0
46,9,11,0.33799056339009426,-0.11607203047380092,0.29545832662502924,-0.29576392828593256,1.0,0.0,0.3986628612569523,-0.23143168348750404,0.0,0.0,5.295458326625029,4.704236071714066,10.0,3.0
47,9,11,0.15256033154989562,0.16278367625633008,0.44801865817492487,-0.13298025202960248,0.0,0.0,0.35189176217837176,0.047067834512578066,0.0,0.0,5.448018658174925,4.867019747970396,10.0,3.0
48,9,11,0.20960255680942938,-0.16098748459301673,0.15762121498435422,-0.2939677366226192,1.0,0.0,0.38554843789861526,-0.1374535673367277,0.0,0.0,5.657621214984354,4.706032263377379,11.0,3.0
49,9,11,0.4642543449018835,-0.05735269160012013,0.12187555988623777,-0.35132042822273934,1.0,0.0,0.15702856385119113,-0.12607947526848398,1.0,0.0,6.121875559886237,4.648679571777259,12.0,4.0
50,9,11,0.37640576197591763,-0.040073557941004846,0.4982813218621554,-0.3913939861637442,0.0,0.0,0.4549200439015132,-0.10311329557524684,0.0,0.0,6.498281321862155,4.608606013836254,12.0,4.0
51,9,11,0.40174936295780667,-0.04139080606830801,0.40003068481996207,-0.43278479223205224,1.0,0.0,0.12920938490856326,-0.09294745385593142,1.0,0.0,6.900030684819962,4.567215207767946,13.0,5.0
52,9,11,0.17487051217598515,0.24261222833617932,0.07490119699594722,-0.19017256389587292,1.0,0.0,0.23947520463026678,0.1961385014082136,0.0,0.0,7.074901196995947,4.8098274361041256,14.0,5.0
53,9,11,0.2606001030134075,0.023424423136239728,0.33550130000935474,-0.16674814075963318,0.0,0.0,0.38033770532854094,0.12149367384034652,0.0,0.0,7.335501300009355,4.833251859240366,14.0,5.0
54,9,11,0.0952104744756901,-0.012936446927792602,0.43071177448504483,-0.1796845876874258,0.0,0.0,0.28537932713996056,0.04781038999238066,0.0,0.0,7.4307117744850455,4.820315412312573,14.0,5.0
55,9,11,0.2330124031822642,0.032425532657296086,0.16372417766730907,-0.1472590550301297,1.0,0.0,0.3757020667522445,0.056330727653486415,0.0,0.0,7.6637241776673095,4.852740944969869,15.0,5.0
56,9,11,0.26670318340599686,0.29070854234530935,0.4304273610733059,0.14344948731517965,0.0,0.0,0.4545542167821191,0.3188739061720526,0.0,0.0,7.930427361073306,5.143449487315179,15.0,5.0
57,9,11,0.43258017298178947,0.05146555460462057,0.36300753405509534,0.19491504191980022,1.0,0.0,0.15985728137284905,0.21090250769064686,1.0,0.0,8.363007534055095,5.194915041919799,16.0,6.0
58,9,11,0.28000496440242983,0.19040191632690587,0.14301249845752517,0.3853169582467061,1.0,0.0,0.35993360508885436,0.2958531701722293,0.0,0.0,8.643012498457525,5.385316958246705,17.0,6.0
59,9,11,0.39706238092351065,0.16515386001541743,0.04007487938103582,0.05047081826212352,1.0,1.0,0.07702918346793786,0.3130804451015321,1.0,0.0,9.040074879381036,5.550470818262122,18.0,7.0
60,9,11,0.18657293712725448,0.2060582545824178,0.2266478165082903,0.2565290728445413,0.0,0.0,0.2250875288612234,0.3625984771331838,0.0,0.0,9.22664781650829,5.75652907284454,18.0,7.0
61,9,11,0.06666938859296499,0.09576963664393802,0.2933172051012553,0.3522987094884793,0.0,0.0,0.1792131530235767,0.2770688752105299,0.0,0.0,9.293317205101255,5.852298709488478,18.0,7.0
62,9,11,0.23156088470507546,0.40162486996009544,0.024878089806330772,0.2539235794485748,1.0,1.0,0.3211674612168638,0.04015930756536035,0.0,1.0,9.52487808980633,6.253923579448573,19.0,7.0
63,9,11,0.22330651294111778,0.1740580085468678,0.24818460274744855,0.4279815879954426,0.0,0.0,0.3838902435495497,0.19413766232954796,0.0,0.0,9.748184602747449,6.427981587995441,19.0,7.0
64,9,11,0.13895171226128736,0.12924661473195911,0.3871363150087359,0.0572282027274017,0.0,1.0,0.3308968340360622,0.22631544589673308,0.0,0.0,9.887136315008735,6.5572282027274,19.0,7.0
65,9,11,0.2768767469868028,0.13237976775582763,0.16401306199553867,0.18960797048322933,1.0,0.0,0.4423251640048339,0.24553749070419417,0.0,0.0,10.164013061995538,6.689607970483228,20.0,7.0
66,9,11,0.06844189641562302,0.016237556578437277,0.2324549584111617,0.20584552706166662,0.0,0.0,0.28960447841804,0.13900630193053437,0.0,0.0,10.23245495841116,6.705845527061665,20.0,7.0
67,9,11,0.0745832507104556,0.18151816730305573,0.3070382091216173,0.38736369436472234,0.0,0.0,0.2193854899194756,0.2510213182683229,0.0,0.0,10.307038209121616,6.88736369436472,20.0,7.0
68,9,11,-0.17723831340971852,0.12434549677358057,0.12979989571189876,0.011709191138302932,0.0,1.0,-0.06754556844998072,0.24985615590774202,0.0,0.0,10.129799895711898,7.0117091911383005,20.0,7.0
69,9,11,0.1150741878499181,0.4349451427518307,0.24487408356181686,0.44665433389013365,0.0,0.0,0.08130140362492774,0.05987322070570178,0.0,1.0,10.244874083561816,7.446654333890131,20.0,7.0
70,9,11,-0.03645085273496556,0.19544459558198088,0.2084232308268513,0.14209892947211455,0.0,1.0,0.004199849077498312,0.22538120593483177,0.0,0.0,10.20842323082685,7.6420989294721124,20.0,7.0
71,9,11,-0.023262312665435908,-0.026065955102482226,0.1851609181614154,0.11603297436963234,0.0,0.0,-0.021162388126686752,0.08662464786493365,0.0,0.0,10.185160918161415,7.61603297436963,20.0,7.0
72,9,11,0.033270113449506734,0.0973462190321367,0.21843103161092212,0.21337919340176903,0.0,0.0,0.02268891938616336,0.1406585429646035,0.0,0.0,10.218431031610923,7.713379193401766,20.0,7.0
73,9,11,0.03413292790450281,0.014959486103647236,0.25256395951542493,0.22833867950541625,0.0,0.0,0.04547738759758449,0.08528875758594899,0.0,0.0,10.252563959515426,7.728338679505414,20.0,7.0
74,9,11,-0.00756937448185907,-0.04599218250398846,0.24499458503356586,0.1823464970014278,0.0,0.0,0.015169319316933175,-0.0033478037110139663,0.0,0.0,10.244994585033567,7.682346497001425,20.0,7.0
75,9,11,-0.017175875687695054,-0.17185695709691468,0.2278187093458708,0.010489539904513123,0.0,0.0,-0.009591216029228466,-0.17353085895242165,0.0,0.0,10.227818709345872,7.51048953990451,20.0,7.0
76,9,11,0.04802214892578396,-0.16570030561488866,0.2758408582716548,-0.15521076571037554,0.0,0.0,0.043226540911169724,-0.2524657350910995,0.0,0.0,10.275840858271655,7.344789234289622,20.0,7.0
77,9,11,0.11137633425060194,-0.09192533225963033,0.3872171925222567,-0.24713609797000585,0.0,0.0,0.1329896047061868,-0.2181581998051801,0.0,0.0,10.387217192522257,7.252863902029992,20.0,7.0
78,9,11,-0.005878453811217028,-0.2426433191546518,0.3813387387110397,-0.48977941712465767,0.0,0.0,0.060616348541876364,-0.35172241905724183,0.0,0.0,10.38133873871104,7.0102205828753394,20.0,7.0
79,9,11,-0.011274547557743438,-0.17222678716284748,0.37006419115329625,-0.6620062042875051,0.0,0.0,0.019033626713194744,-0.3480879966914684,0.0,0.0,10.370064191153297,6.837993795712492,20.0,7.0
80,9,11,0.12117518115891193,0.06168273287597708,0.49123937231220816,-0.6003234714115281,0.0,0.0,0.1306919945155093,-0.11236126546975711,0.0,0.0,10.49123937231221,6.899676528588469,20.0,7.0
81,9,11,0.16400035292356868,-0.19660157644251527,0.1552397252357769,-0.7969250478540434,1.0,0.0,0.22934635018132332,-0.2527822091773938,0.0,0.0,10.655239725235779,6.703074952145954,21.0,7.0
82,9,11,0.12163681272439954,-0.1232851149913927,0.2768765379601764,-0.9202101628454361,0.0,0.0,0.23630998781506118,-0.24967621958008962,0.0,0.0,10.77687653796018,6.579789837154562,21.0,7.0
83,9,11,0.24815331930623735,-0.16913306004871523,0.025029857266413824,-1.0893432228941513,1.0,0.0,0.36630831321376794,-0.29397116983876004,0.0,0.0,11.025029857266416,6.410656777105847,22.0,7.0
