architecture,training_family,regularization,seed,source,split,accuracy,balanced_accuracy,macro_f1
34x234,e2e_wc,task_only,23,pre_output_fixed250,train,0.9242685025817556,0.9170136908785498,0.9215713253366999
34x234,e2e_wc,task_only,23,pre_output_fixed250,val,0.5396825396825397,0.5266895141895142,0.5341952714735896
34x234,e2e_wc,task_only,37,e2e_wholecount,test,0.4726027397260274,0.45553890553890547,0.4327923541564928
34x234,e2e_wc,task_only,37,e2e_wholecount,train,0.9380378657487092,0.9346605233013333,0.9374896269260046
34x234,e2e_wc,task_only,37,e2e_wholecount,val,0.5,0.48906926406926404,0.44767040247628903
34x234,e2e_wc,task_only,37,l2_fixed250,test,0.5342465753424658,0.521802503052503,0.5230729325381278
34x234,e2e_wc,task_only,37,l2_fixed250,train,0.9948364888123924,0.9949115971174795,0.9950930778169301
34x234,e2e_wc,task_only,37,l2_fixed250,val,0.5476190476190477,0.5441017316017316,0.5584656170320458
34x234,e2e_wc,task_only,37,post_output_fixed250,test,0.4452054794520548,0.43357614607614603,0.4373873026948167
34x234,e2e_wc,task_only,37,post_output_fixed250,train,0.9931153184165232,0.9932776101893749,0.9935015225035588
34x234,e2e_wc,task_only,37,post_output_fixed250,val,0.46825396825396826,0.4487554112554113,0.4549511775391482
34x234,e2e_wc,task_only,37,pre_output_fixed250,test,0.541095890410959,0.5346972471972472,0.5438886691604082
34x234,e2e_wc,task_only,37,pre_output_fixed250,train,0.9655765920826161,0.963529183706436,0.9664739191051274
34x234,e2e_wc,task_only,37,pre_output_fixed250,val,0.48412698412698413,0.4796717171717171,0.47784843347018263
34x234,e2e_wc,task_plus_reg,11,e2e_wholecount,test,0.4863013698630137,0.4747620435120435,0.47114707025869856
34x234,e2e_wc,task_plus_reg,11,e2e_wholecount,train,0.8864027538726333,0.8860374095931287,0.8879653894652703
34x234,e2e_wc,task_plus_reg,11,e2e_wholecount,val,0.46825396825396826,0.4605278980278981,0.45063373154160385
34x234,e2e_wc,task_plus_reg,11,l2_fixed250,test,0.6164383561643836,0.6031947219447219,0.5967859145137379
34x234,e2e_wc,task_plus_reg,11,l2_fixed250,train,0.9483648881239243,0.9477735049365137,0.9528265496948757
34x234,e2e_wc,task_plus_reg,11,l2_fixed250,val,0.5079365079365079,0.49769119769119774,0.5124705210273591
34x234,e2e_wc,task_plus_reg,11,post_output_fixed250,test,0.5205479452054794,0.5147567710067711,0.5075016949823451
34x234,e2e_wc,task_plus_reg,11,post_output_fixed250,train,0.9259896729776248,0.9250301875240786,0.931004885802419
34x234,e2e_wc,task_plus_reg,11,post_output_fixed250,val,0.5,0.48161976911976917,0.4852187501181309
34x234,e2e_wc,task_plus_reg,11,pre_output_fixed250,test,0.5136986301369864,0.4982614607614608,0.48239183424517185
34x234,e2e_wc,task_plus_reg,11,pre_output_fixed250,train,0.8158347676419966,0.7872105351709032,0.7787371906854772
34x234,e2e_wc,task_plus_reg,11,pre_output_fixed250,val,0.49206349206349204,0.4693843193843194,0.45292798129174056
34x234,e2e_wc,task_plus_reg,23,e2e_wholecount,test,0.5342465753424658,0.5249902874902875,0.5104210315809287
34x234,e2e_wc,task_plus_reg,23,e2e_wholecount,train,0.9053356282271945,0.9044982833663869,0.9061657489861422
34x234,e2e_wc,task_plus_reg,23,e2e_wholecount,val,0.48412698412698413,0.4708453583453584,0.4591799661990224
34x234,e2e_wc,task_plus_reg,23,l2_fixed250,test,0.5958904109589042,0.5800095737595737,0.5767541436224713
34x234,e2e_wc,task_plus_reg,23,l2_fixed250,train,0.9793459552495697,0.9794272152074116,0.9809190888716657
34x234,e2e_wc,task_plus_reg,23,l2_fixed250,val,0.5396825396825397,0.5247113997113997,0.5374027101732716
34x234,e2e_wc,task_plus_reg,23,post_output_fixed250,test,0.5547945205479452,0.5484598734598735,0.5328700601056359
34x234,e2e_wc,task_plus_reg,23,post_output_fixed250,train,0.9672977624784854,0.965677109720899,0.9681790606132338
34x234,e2e_wc,task_plus_reg,23,post_output_fixed250,val,0.5158730158730159,0.5035834535834535,0.5118505805576744
34x234,e2e_wc,task_plus_reg,23,pre_output_fixed250,test,0.5958904109589042,0.5834887334887335,0.5743621972330692
34x234,e2e_wc,task_plus_reg,23,pre_output_fixed250,train,0.9586919104991394,0.95842523084971,0.9608617733008612
34x234,e2e_wc,task_plus_reg,23,pre_output_fixed250,val,0.5079365079365079,0.4924362674362674,0.5064146477304372
34x234,e2e_wc,task_plus_reg,37,e2e_wholecount,test,0.541095890410959,0.5279213841713841,0.5028501594385136
34x234,e2e_wc,task_plus_reg,37,e2e_wholecount,train,0.8932874354561101,0.891896790274929,0.8932462363348628
34x234,e2e_wc,task_plus_reg,37,e2e_wholecount,val,0.5079365079365079,0.4952501202501203,0.4832764427560953
34x234,e2e_wc,task_plus_reg,37,l2_fixed250,test,0.589041095890411,0.5716741591741591,0.5537718941227713
34x234,e2e_wc,task_plus_reg,37,l2_fixed250,train,0.9518072289156626,0.9517466946553581,0.9558751653543508
34x234,e2e_wc,task_plus_reg,37,l2_fixed250,val,0.5158730158730159,0.5083393458393458,0.5025477744229995
34x234,e2e_wc,task_plus_reg,37,post_output_fixed250,test,0.547945205479452,0.5343364968364968,0.5313119924833031
34x234,e2e_wc,task_plus_reg,37,post_output_fixed250,train,0.9311531841652324,0.9281011704820824,0.9334264253515916
34x234,e2e_wc,task_plus_reg,37,post_output_fixed250,val,0.47619047619047616,0.45986652236652237,0.4683472742177623
34x234,e2e_wc,task_plus_reg,37,pre_output_fixed250,test,0.5342465753424658,0.516801948051948,0.5166736930860288
34x234,e2e_wc,task_plus_reg,37,pre_output_fixed250,train,0.9053356282271945,0.8978392903334949,0.9053343836603345
34x234,e2e_wc,task_plus_reg,37,pre_output_fixed250,val,0.5,0.49230399230399224,0.5093899217771776
34x234,local_tsce,task_only,11,temporary_analog_head,test,0.5205479452054794,0.4963369963369963,0.4910852739964431
34x234,local_tsce,task_only,11,temporary_analog_head,train,0.8450946643717728,0.8388867422681106,0.8412259332448256
34x234,local_tsce,task_only,11,temporary_analog_head,val,0.4603174603174603,0.44147426647426635,0.41887874655589585
34x234,local_tsce,task_only,11,l2_fixed250,test,0.6164383561643836,0.5976932789432788,0.5957937420609725
34x234,local_tsce,task_only,11,l2_fixed250,train,0.9862306368330465,0.9868626054410369,0.9873810073350319
34x234,local_tsce,task_only,11,l2_fixed250,val,0.5396825396825397,0.545947570947571,0.5468629697636519
34x234,local_tsce,task_only,23,temporary_analog_head,test,0.5,0.4804029304029303,0.460204833185121
34x234,local_tsce,task_only,23,temporary_analog_head,train,0.8743545611015491,0.8711124435264653,0.8716256003960666
34x234,local_tsce,task_only,23,temporary_analog_head,val,0.48412698412698413,0.4736231361231362,0.4241437115907775
34x234,local_tsce,task_only,23,l2_fixed250,test,0.6164383561643836,0.6077852702852703,0.6124571368508417
34x234,local_tsce,task_only,23,l2_fixed250,train,0.9690189328743546,0.9683047417708875,0.9709794448925818
34x234,local_tsce,task_only,23,l2_fixed250,val,0.5476190476190477,0.5354858104858106,0.5450652775730175
34x234,local_tsce,task_only,37,temporary_analog_head,test,0.5273972602739726,0.5116529304029304,0.4936131944510878
34x234,local_tsce,task_only,37,temporary_analog_head,train,0.8881239242685026,0.8825630883933114,0.8847257124887363
34x234,local_tsce,task_only,37,temporary_analog_head,val,0.47619047619047616,0.4660473785473786,0.43995207956017235
34x234,local_tsce,task_only,37,l2_fixed250,test,0.6164383561643836,0.6055305805305805,0.6025551494764851
34x234,local_tsce,task_only,37,l2_fixed250,train,0.9913941480206541,0.9916750460868108,0.9919562507985531
34x234,local_tsce,task_only,37,l2_fixed250,val,0.5952380952380952,0.5923761423761423,0.5960884709160571
34x234,local_tsce,task_plus_reg,11,temporary_analog_head,test,0.5273972602739726,0.5099012099012098,0.5121604617335301
34x234,local_tsce,task_plus_reg,11,temporary_analog_head,train,0.8485370051635112,0.8416429976735507,0.8442294746867365
34x234,local_tsce,task_plus_reg,11,temporary_analog_head,val,0.48412698412698413,0.4587361712361712,0.4342019400352734
34x234,local_tsce,task_plus_reg,11,l2_fixed250,test,0.678082191780822,0.6648379398379398,0.6575661726523795
34x234,local_tsce,task_plus_reg,11,l2_fixed250,train,0.9672977624784854,0.9679700379969048,0.970420907060079
34x234,local_tsce,task_plus_reg,11,l2_fixed250,val,0.5396825396825397,0.5291726791726793,0.5340891708698614
34x234,local_tsce,task_plus_reg,23,temporary_analog_head,test,0.5753424657534246,0.5514076201576201,0.5378157836882328
34x234,local_tsce,task_plus_reg,23,temporary_analog_head,train,0.8278829604130808,0.8204528050410688,0.8226457665709023
34x234,local_tsce,task_plus_reg,23,temporary_analog_head,val,0.46825396825396826,0.44888768638768634,0.41040419275713397
34x234,local_tsce,task_plus_reg,23,l2_fixed250,test,0.6643835616438356,0.6502185314685315,0.6510625517558173
34x234,local_tsce,task_plus_reg,23,l2_fixed250,train,0.9569707401032702,0.9561894605807358,0.9598208734355772
34x234,local_tsce,task_plus_reg,23,l2_fixed250,val,0.5555555555555556,0.5415043290043291,0.5442179998087706
34x234,local_tsce,task_plus_reg,37,temporary_analog_head,test,0.5,0.48098706848706846,0.44331391868577236
34x234,local_tsce,task_plus_reg,37,temporary_analog_head,train,0.8674698795180723,0.8596561982905712,0.8637244611624247
34x234,local_tsce,task_plus_reg,37,temporary_analog_head,val,0.47619047619047616,0.4637325637325637,0.4383045909102639
34x234,local_tsce,task_plus_reg,37,l2_fixed250,test,0.6095890410958904,0.598001998001998,0.5997816673644347
34x234,local_tsce,task_plus_reg,37,l2_fixed250,train,0.9896729776247849,0.9901027190427856,0.9904397754288667
34x234,local_tsce,task_plus_reg,37,l2_fixed250,val,0.5714285714285714,0.5593073593073593,0.5676959326485053
34x34,e2e_wc,task_only,11,e2e_wholecount,test,0.5136986301369864,0.5055839993339993,0.5094199601755575
34x34,e2e_wc,task_only,11,e2e_wholecount,train,0.8864027538726333,0.8862070256575839,0.8860840660461561
34x34,e2e_wc,task_only,11,e2e_wholecount,val,0.5079365079365079,0.49104737854737857,0.47219311524877333
34x34,e2e_wc,task_only,11,l2_fixed250,test,0.5753424657534246,0.5496274558774558,0.5447040955945898
34x34,e2e_wc,task_only,11,l2_fixed250,train,0.955249569707401,0.9549566397095502,0.9585896134019071
34x34,e2e_wc,task_only,11,l2_fixed250,val,0.5,0.4913780663780664,0.5150550793332748
34x34,e2e_wc,task_only,11,post_output_fixed250,test,0.541095890410959,0.5426060051060052,0.5465274028758039
34x34,e2e_wc,task_only,11,post_output_fixed250,train,0.9827882960413081,0.9826021063540008,0.9838636757547149
34x34,e2e_wc,task_only,11,post_output_fixed250,val,0.4603174603174603,0.44306758056758055,0.44395042617436836
34x34,e2e_wc,task_only,11,pre_output_fixed250,test,0.547945205479452,0.5358696858696859,0.5085215275360758
34x34,e2e_wc,task_only,11,pre_output_fixed250,train,0.8175559380378657,0.7887091931461613,0.7802407163275918
34x34,e2e_wc,task_only,11,pre_output_fixed250,val,0.48412698412698413,0.4587361712361711,0.4443472051868318
34x34,e2e_wc,task_only,23,e2e_wholecount,test,0.4794520547945205,0.4691052003552003,0.43500980024006336
34x34,e2e_wc,task_only,23,e2e_wholecount,train,0.9173838209982789,0.9178262952834215,0.9188679287771041
34x34,e2e_wc,task_only,23,e2e_wholecount,val,0.49206349206349204,0.4776635401635401,0.46946219224340996
34x34,e2e_wc,task_only,23,l2_fixed250,test,0.5342465753424658,0.5283633033633033,0.5405138920196145
34x34,e2e_wc,task_only,23,l2_fixed250,train,0.9931153184165232,0.9935268979386627,0.9936129266521424
34x34,e2e_wc,task_only,23,l2_fixed250,val,0.5317460317460317,0.5141955266955266,0.5129682780644935
34x34,e2e_wc,task_only,23,post_output_fixed250,test,0.5,0.49751221001221,0.479502888274818
34x34,e2e_wc,task_only,23,post_output_fixed250,train,0.9776247848537005,0.9778548881633865,0.9792858876501246
34x34,e2e_wc,task_only,23,post_output_fixed250,val,0.48412698412698413,0.47008778258778267,0.4803720302865164
34x34,e2e_wc,task_only,23,pre_output_fixed250,test,0.5,0.4886356698856699,0.4841307997557998
34x34,e2e_wc,task_only,23,pre_output_fixed250,train,0.9913941480206541,0.9916750460868108,0.9919403868477947
34x34,e2e_wc,task_only,23,pre_output_fixed250,val,0.5555555555555556,0.5366281866281867,0.5451727369936415
34x34,e2e_wc,task_only,37,e2e_wholecount,test,0.4589041095890411,0.43962773337773337,0.41429146537842193
34x34,e2e_wc,task_only,37,e2e_wholecount,train,0.8984509466437177,0.8975574232745848,0.8988545576029933
34x34,e2e_wc,task_only,37,e2e_wholecount,val,0.48412698412698413,0.4723665223665223,0.45051580972633604
34x34,e2e_wc,task_only,37,l2_fixed250,test,0.5821917808219178,0.5654963092463092,0.5613354017677535
34x34,e2e_wc,task_only,37,l2_fixed250,train,0.8760757314974182,0.8647059417050421,0.8746723167073099
34x34,e2e_wc,task_only,37,l2_fixed250,val,0.5238095238095238,0.49884559884559887,0.49604782036636935
34x34,e2e_wc,task_only,37,post_output_fixed250,test,0.4452054794520548,0.42608225108225106,0.39307411042383905
34x34,e2e_wc,task_only,37,post_output_fixed250,train,0.8846815834767642,0.8628165526987326,0.8633124988079756
34x34,e2e_wc,task_only,37,post_output_fixed250,val,0.47619047619047616,0.4598304473304473,0.4528832103270117
