contrast,architecture,training_family,source,seed,metric,delta,regularization
reg_minus_task_only,4x4,e2e_wc,l2_fixed250,37,balanced_accuracy,-0.009830447330447356,
reg_minus_task_only,4x4,e2e_wc,l2_fixed250,37,macro_f1,-0.009451735941533812,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,11,accuracy,-0.0410958904109589,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,11,balanced_accuracy,-0.03419011544011541,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,11,macro_f1,-0.04387257454117982,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,23,accuracy,-0.0136986301369863,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,23,balanced_accuracy,-0.01604159729159721,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,23,macro_f1,-0.03718420812333756,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,37,accuracy,-0.0410958904109589,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,37,balanced_accuracy,-0.04104645354645353,
reg_minus_task_only,4x4,e2e_wc,post_output_fixed250,37,macro_f1,-0.05462403992977061,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,11,accuracy,-0.08904109589041093,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,11,balanced_accuracy,-0.0907196969696969,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,11,macro_f1,-0.11755068095196314,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,23,accuracy,0.0,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,23,balanced_accuracy,-0.006213924963924977,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,23,macro_f1,0.002512226557852104,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,37,accuracy,-0.0136986301369863,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,37,balanced_accuracy,-0.028944666444666478,
reg_minus_task_only,4x4,e2e_wc,pre_output_fixed250,37,macro_f1,-0.04314244727625283,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,11,accuracy,0.0273972602739726,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,11,balanced_accuracy,0.02890304140304134,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,11,macro_f1,0.03070764910999446,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,23,accuracy,0.0,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,23,balanced_accuracy,-0.0026674714174714786,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,23,macro_f1,0.00556124933706359,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,37,accuracy,0.034246575342465724,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,37,balanced_accuracy,0.03075396825396831,
reg_minus_task_only,4x4,local_tsce,l2_fixed250,37,macro_f1,0.0368486735572649,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,11,accuracy,-0.04794520547945208,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,11,balanced_accuracy,-0.04674839049839036,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,11,macro_f1,-0.05699823909387458,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,23,accuracy,0.034246575342465724,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,23,balanced_accuracy,0.03673132423132425,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,23,macro_f1,0.026242828493719006,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,37,accuracy,0.006849315068493178,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,37,balanced_accuracy,0.003871128871128837,
reg_minus_task_only,4x4,local_tsce,temporary_analog_head,37,macro_f1,-0.0051959807677891545,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,11,accuracy,0.0,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,11,balanced_accuracy,0.007070707070707116,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,11,macro_f1,0.00032790172521240946,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,23,accuracy,-0.07534246575342468,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,23,balanced_accuracy,-0.08094821844821837,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,23,macro_f1,-0.07584822410310299,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,37,accuracy,-0.08904109589041095,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,37,balanced_accuracy,-0.10327866577866576,
reg_minus_task_only,5x5,e2e_wc,e2e_wholecount,37,macro_f1,-0.15073248010794857,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,11,accuracy,0.0410958904109589,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,11,balanced_accuracy,0.04271561771561777,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,11,macro_f1,0.04328031115507991,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,23,accuracy,-0.03424657534246578,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,23,balanced_accuracy,-0.04614413364413367,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,23,macro_f1,-0.06033353939047115,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,37,accuracy,0.034246575342465724,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,37,balanced_accuracy,0.02593795093795087,
reg_minus_task_only,5x5,e2e_wc,l2_fixed250,37,macro_f1,0.03500543952761159,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,11,accuracy,-0.0958904109589041,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,11,balanced_accuracy,-0.09315198690198695,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,11,macro_f1,-0.11425788333277018,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,23,accuracy,-0.07534246575342468,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,23,balanced_accuracy,-0.08096139971139976,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,23,macro_f1,-0.09144048165155333,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,37,accuracy,-0.0547945205479452,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,37,balanced_accuracy,-0.062372349872349936,
reg_minus_task_only,5x5,e2e_wc,post_output_fixed250,37,macro_f1,-0.0730001454509071,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,11,accuracy,-0.006849315068493178,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,11,balanced_accuracy,0.0011446886446886406,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,11,macro_f1,0.032869804114461665,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,23,accuracy,-0.034246575342465724,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,23,balanced_accuracy,-0.03683053058053065,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,23,macro_f1,-0.025859638440809074,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,37,accuracy,-0.02054794520547948,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,37,balanced_accuracy,-0.02985902985902994,
reg_minus_task_only,5x5,e2e_wc,pre_output_fixed250,37,macro_f1,-0.020072475123626032,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,11,accuracy,-0.03424657534246578,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,11,balanced_accuracy,-0.02993326118326123,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,11,macro_f1,-0.028105754294846186,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,23,accuracy,0.11643835616438358,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,23,balanced_accuracy,0.11117007992007988,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,23,macro_f1,0.0989614832547876,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,37,accuracy,0.0273972602739726,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,37,balanced_accuracy,0.01724872349872364,
reg_minus_task_only,5x5,local_tsce,l2_fixed250,37,macro_f1,-0.013398855123766706,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,11,accuracy,0.0273972602739726,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,11,balanced_accuracy,0.02604201354201352,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,11,macro_f1,0.036548258398944766,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,23,accuracy,0.0821917808219178,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,23,balanced_accuracy,0.076711482961483,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,23,macro_f1,0.08916879145577011,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,37,accuracy,0.020547945205479423,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,37,balanced_accuracy,0.020869408369408315,
reg_minus_task_only,5x5,local_tsce,temporary_analog_head,37,macro_f1,0.02576809839733607,
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.12328767123287676,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.12523518148518148,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.13376684880132567,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,-0.006849315068493067,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,-0.008793290043290103,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,-0.009636866792966159,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.06849315068493145,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.0620247807747808,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.06643964898544374,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,-0.04794520547945208,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,-0.0509268509268509,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,-0.0416668712639941,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.12328767123287665,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.13215673215673224,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.15733070165454105,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,-0.006849315068493178,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.01982045732045734,task_only
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.02331158132739547,task_only
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.13013698630136983,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.12217782217782219,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.11627574647059458,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.07534246575342463,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.07431457431457433,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.08173796076869544,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.07534246575342463,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.06696983571983572,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.07894039150632737,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,-0.006849315068493178,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,-0.009372571872571789,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,-0.011139162265634273,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.047945205479452135,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.05752164502164503,task_plus_reg
l2_probe_minus_e2e,234x234,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.0933623465071673,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,-0.020547945205479534,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,-0.027590465090465144,task_plus_reg
pre_minus_post_output_probe,234x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,-0.035167168072673616,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.07534246575342463,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.06612831612831616,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.07908129229967081,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,-0.020547945205479423,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,-0.021613802863802878,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,-0.0188160139752237,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.08904109589041087,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.08243631368631366,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.08933021845399991,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.11643835616438364,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,0.1106608669108669,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,0.10141495095770353,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.06164383561643838,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.0662635975135975,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.090280578381635,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.09589041095890416,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.10112110112110118,task_only
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.10650136646559155,task_only
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.13013698630136988,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.12843267843267842,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.1256388442550393,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,-0.006849315068493067,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,-0.016495310245310313,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,-0.02510986073717325,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.06164383561643838,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.055019286269286205,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.06633311204154269,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.04109589041095896,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,0.035028860028860076,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,0.04149213712743338,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.047945205479452024,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.04375277500277497,task_plus_reg
l2_probe_minus_e2e,34x234,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.05092173468425765,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,-0.013698630136986245,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,-0.017534548784548742,task_plus_reg
pre_minus_post_output_probe,34x234,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,-0.014638299397274235,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.06164383561643827,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.04404345654345643,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.0352841354190323,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.006849315068493067,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,-0.006736319236319344,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,-0.0380058753397281,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.05479452054794526,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.05925810300810297,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.10550409177955117,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.0,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,-0.0088765401265401,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,0.0046279114809817945,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.1232876712328767,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.12586857586857586,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.1470439363893316,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.07534246575342463,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.08467712842712849,task_only
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.11936084414946063,task_only
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.13698630136986306,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.12462190587190586,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.12730183468757056,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.0273972602739726,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.027813852813852846,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.02481128782754005,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.1506849315068493,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.1500409312909311,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.17571185518634885,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.013698630136986356,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,0.00046966921966923314,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,-0.030883830617490338,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.06164383561643827,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.06225718725718732,task_plus_reg
l2_probe_minus_e2e,34x34,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.07142348829770062,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.0273972602739726,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.011061854811854843,task_plus_reg
pre_minus_post_output_probe,34x34,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.01583437631215301,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.10273972602739728,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.10032328782328775,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.11216548008460037,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.0,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.006358225108225146,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.008578530049784039,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.07534246575342468,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.07734765234765223,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.09660757682660753,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.0068493150684931225,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,0.0007783882783882756,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,0.006457444625032116,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.08904109589041098,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.09697732822732813,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.11265821807778742,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.14383561643835613,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.13941960816960824,task_only
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.13444793442255087,task_only
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.0821917808219178,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.07721930846930847,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.0687459713802343,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.0273972602739726,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.03019688644688634,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.03717314180605635,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.136986301369863,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.13955488955488954,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.1744197842283599,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.15753424657534248,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,0.16157176157176156,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,0.14972722141845018,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.15068493150684936,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.15181138306138303,task_plus_reg
l2_probe_minus_e2e,34x345,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.1516406983936438,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.03424657534246578,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.0443202630702631,task_plus_reg
pre_minus_post_output_probe,34x345,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.06890867914350485,task_plus_reg
