seed,objective,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_l1_firing_rate,train_l2_firing_rate,train_output_firing_rate,train_silent_output_fraction,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_l1_firing_rate,val_l2_firing_rate,val_output_firing_rate,val_silent_output_fraction
23,timestep_ce,1,2.484896564237427,0.08605851979345955,0.08650822447992258,0.019134299647588348,0.00046529301421943827,0.0002104024653725694,5.86195923426064e-05,0.9845094664371773,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,9.739048371521376e-05,0.0,0.0,1.0
23,timestep_ce,2,2.4848133106034718,0.08777969018932874,0.08836007633177444,0.022643136995638163,0.00045273167300316546,0.00020569196241646708,4.884966028550533e-05,0.9845094664371773,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,9.601878676147836e-05,0.0,0.0,1.0
23,timestep_ce,3,2.484747705689396,0.08777969018932874,0.08836007633177444,0.022568246300130355,0.000444880834742995,0.00019810281876496893,3.9079728228404265e-05,0.9862306368330465,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,9.327539285400755e-05,0.0,0.0,1.0
23,timestep_ce,4,2.4846156029200595,0.08950086058519793,0.08996264043433853,0.02571290038818067,0.00044697439161237376,0.00019888790259098597,5.164106944467706e-05,0.9862306368330465,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,9.464708980774295e-05,0.0,0.0,1.0
23,timestep_ce,5,2.4845425393207963,0.08950086058519793,0.08996264043433853,0.025646133558874237,0.00045534861908988895,0.0002062153516338118,6.978522897929333e-05,0.9793459552495697,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00010013387762268458,1.3716969537354052e-06,0.0,1.0
23,timestep_ce,6,2.484409963817892,0.08950086058519793,0.08996264043433853,0.025567996232577078,0.00046790996030616176,0.00022374889041485924,9.211650225266719e-05,0.9776247848537005,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00010150557457641998,1.3716969537354052e-06,0.0,1.0
23,timestep_ce,7,2.48434472658548,0.08777969018932874,0.08822652932322743,0.025266996035202466,0.00047628418778367695,0.00023761870467449377,0.00010467784346893998,0.9759036144578314,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.000108364059345097,1.3716969537354052e-06,0.0,1.0
23,timestep_ce,8,2.484282956065902,0.08777969018932874,0.08822652932322743,0.02518700825223555,0.0004880604451739327,0.00024939496206474954,0.00011584348010562692,0.9724612736660929,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00011247915020630322,1.3716969537354052e-06,0.0,1.0
23,timestep_ce,9,2.48413850969784,0.08950086058519793,0.08982909342579154,0.02815296487926521,0.0005058556785636525,0.00026771358467181405,0.0001325919350606573,0.9724612736660929,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00011659424106750944,0.0,0.0,1.0
23,timestep_ce,10,2.483982350042478,0.08777969018932874,0.08809298231468043,0.027796630122454067,0.0005301932771701811,0.00028891084797427437,0.00018004589076657678,0.9672977624784854,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00012070933192871566,0.0,0.0,1.0
23,timestep_ce,11,2.483840057238449,0.08950086058519793,0.08963619219122365,0.03055994023455524,0.0005642135762975865,0.0003255480931884034,0.00021772991441539518,0.9586919104991394,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.0001289395136511281,4.115090861206216e-06,0.0,1.0
23,timestep_ce,12,2.483719982912126,0.08950086058519793,0.08963619219122365,0.030661692760263298,0.0005958786239469409,0.00036872770361934113,0.00026099675638255706,0.9586919104991394,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.0001357979984198051,4.115090861206216e-06,0.0,1.0
23,timestep_ce,13,2.4836580736912057,0.08777969018932874,0.08809298231468043,0.027464886652316136,0.0006199545279447971,0.0004095520625722277,0.0003084507120884765,0.9586919104991394,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00014539987709595294,4.115090861206216e-06,0.0,1.0
23,timestep_ce,14,2.4834560588797276,0.08950086058519793,0.08982909342579154,0.02767139180194096,0.0006547599108982197,0.00045168489456847604,0.00033915621283936556,0.9535283993115319,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.0001632319374945132,5.486787814941621e-06,0.0,1.0
23,timestep_ce,15,2.4832855596394627,0.08777969018932874,0.08809298231468043,0.027314548022010842,0.0006840697070695229,0.0004833499422178304,0.00038102735022694156,0.9500860585197934,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00017283381617066106,9.601878676147837e-06,0.0,1.0
23,timestep_ce,16,2.4833003908344473,0.08950086058519793,0.08969554641724455,0.02967652990658265,0.000717043227762239,0.0005369973369956622,0.00044383405630830556,0.9432013769363167,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.0001838073918005443,1.2345272583618647e-05,0.0,1.0
23,timestep_ce,17,2.4830996366458176,0.09466437177280551,0.09500181422351235,0.03854996333550255,0.0007481848861942486,0.0005877660910780981,0.00047872667079795224,0.9363166953528399,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00019752436133789835,1.7832060398560266e-05,0.0,1.0
23,timestep_ce,18,2.482881620295487,0.0963855421686747,0.09602752244261677,0.04522943252503642,0.0007955516103639439,0.0006594704138543219,0.0005513033089364173,0.9259896729776248,2.4849185943603516,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.0002126130278289878,2.1947151259766484e-05,7.315717086588827e-06,0.9920634920634921
23,timestep_ce,19,2.4825445990143873,0.09982788296041308,0.09961548540557974,0.04929125443084834,0.0008243380173179024,0.0007115476409801196,0.0005917787417444074,0.9294320137693631,2.4849536418914795,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.00022770169432007726,2.7433939074708104e-05,2.926286834635531e-05,0.9920634920634921
23,timestep_ce,20,2.4823338673570277,0.10154905335628227,0.10135159651669086,0.04924082581700273,0.0008541712027065504,0.0007665035088013131,0.0006252756516544682,0.9225473321858864,2.4849653244018555,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.00023730357299622508,3.429242384338513e-05,3.6578585432944135e-05,0.9920634920634921
23,timestep_ce,21,2.4822709437286585,0.10499139414802065,0.10449737049579817,0.05493464194521062,0.0008727515199222871,0.0007994770294940292,0.0006322541745523976,0.919104991394148,2.4849536418914795,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.0002469054516723729,3.8407514704591346e-05,2.926286834635531e-05,0.9920634920634921
23,timestep_ce,22,2.4820966306118466,0.10154905335628227,0.10121804950814384,0.051118258572619625,0.0008908084479206793,0.0008405630830555881,0.0006517940386665997,0.919104991394148,2.4849536418914795,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.00025376393644105,3.977921165832675e-05,2.926286834635531e-05,0.9920634920634921
23,timestep_ce,23,2.481879540852138,0.10154905335628227,0.10115869528212296,0.0522707790083925,0.0009263989147001189,0.0008949955616594369,0.0007090179264296202,0.9208261617900172,2.4849772453308105,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.000267480905978404,4.800939338073918e-05,4.389430251953297e-05,0.9920634920634921
