seed,objective,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_l1_firing_rate,train_l2_firing_rate,train_output_firing_rate,train_silent_output_fraction,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_l1_firing_rate,val_l2_firing_rate,val_output_firing_rate,val_silent_output_fraction
23,relative_10bin_ce,1,2.4831832727343612,0.09122203098106713,0.08487654320987653,0.019613172556187903,0.0004587506490026295,0.00021171093841593113,8.932509309349545e-05,0.9759036144578314,2.4844882488250732,0.07936507936507936,0.08333333333333333,0.012254901960784314,9.327539285400755e-05,0.0,0.0,1.0
23,relative_10bin_ce,2,2.4814933729253825,0.09294320137693632,0.08641975308641975,0.022513575396626795,0.00045011472691644196,0.00019967298641700303,8.3742274775152e-05,0.9776247848537005,2.4843761920928955,0.07936507936507936,0.08333333333333333,0.012254901960784314,8.504521113159511e-05,0.0,0.0,1.0
23,relative_10bin_ce,3,2.4779596812958973,0.09466437177280551,0.08802231718898385,0.022758447191498592,0.00045011472691644196,0.00020569196241646708,0.00012282200300355625,0.9776247848537005,2.484273672103882,0.07936507936507936,0.08333333333333333,0.012254901960784314,8.504521113159511e-05,0.0,0.0,1.0
23,relative_10bin_ce,4,2.4764009404305543,0.0963855421686747,0.09023919753086419,0.029725147586191797,0.00045953573282864657,0.00021746821980672283,0.00019121152740326372,0.9672977624784854,2.484145402908325,0.07936507936507936,0.08333333333333333,0.012254901960784314,8.916030199280134e-05,0.0,0.0,1.0
23,relative_10bin_ce,5,2.474493544196098,0.09466437177280551,0.08821521842355178,0.02315590385740776,0.0004671248764801447,0.00022767430954494448,0.00023029125563166797,0.9621342512908778,2.484041452407837,0.07936507936507936,0.08333333333333333,0.012254901960784314,9.190369590027214e-05,0.0,0.0,1.0
23,relative_10bin_ce,6,2.473142443753766,0.09466437177280551,0.08869598765432098,0.02669697454464602,0.00047837774465305573,0.0002418058184132514,0.0002875151433946885,0.9569707401032702,2.483922004699707,0.07936507936507936,0.08333333333333333,0.012254901960784314,9.601878676147836e-05,0.0,0.0,1.0
23,relative_10bin_ce,7,2.4715442784681994,0.09466437177280551,0.08856244064577395,0.026719266352275593,0.0004982665349121543,0.00026457324936774584,0.0003461347357372949,0.9569707401032702,2.483814001083374,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.00010013387762268458,0.0,0.0,1.0
23,relative_10bin_ce,8,2.4700658374727285,0.0963855421686747,0.09077932098765433,0.030400933355823834,0.0005118746545631165,0.00028577051267020617,0.0003991715097615578,0.9518072289156626,2.4837191104888916,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.00010287727153015539,0.0,0.0,1.0
23,relative_10bin_ce,9,2.46833936811109,0.10154905335628227,0.09558701329534665,0.03679033416199225,0.0005320251394308875,0.00030906133284204534,0.0004340641242512045,0.9518072289156626,2.483631134033203,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.0001069923623913616,0.0,0.0,1.0
23,relative_10bin_ce,10,2.4650444586387805,0.10327022375215146,0.09713022317188985,0.042177695063343956,0.0005576712110807778,0.0003373243505786591,0.0005317634448222152,0.9466437177280551,2.483534574508667,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.00011110745325256782,2.7433939074708104e-06,0.0,1.0
23,relative_10bin_ce,11,2.4617975180817964,0.10327022375215146,0.09767034662867996,0.04306090813208412,0.0005872427018607533,0.0003786720987488904,0.0006099229012790237,0.9414802065404475,2.4834229946136475,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.00011796593802124484,2.7433939074708104e-06,0.0,1.0
23,relative_10bin_ce,12,2.4584358866982123,0.10671256454388985,0.10081612060778727,0.045918626660103,0.0006181226656840907,0.00041714120622372586,0.000721579267645893,0.9414802065404475,2.4833121299743652,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.0001275678166973927,4.115090861206216e-06,0.0,1.0
23,relative_10bin_ce,13,2.4555912526667427,0.10499139414802065,0.09927291073124407,0.04318638622294454,0.0006510961863768068,0.00045796556517661244,0.0008304442248535906,0.9345955249569707,2.4832069873809814,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.0001344263014660697,4.115090861206216e-06,0.0,1.0
23,relative_10bin_ce,14,2.4538396172187005,0.10843373493975904,0.1024792247033738,0.04950116122914396,0.000672293449679267,0.0004953878942167585,0.0009393091820612882,0.9311531841652324,2.483119010925293,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.00014402818014221753,4.115090861206216e-06,0.0,1.0
23,relative_10bin_ce,15,2.4509403533246146,0.11015490533562823,0.10415367593040549,0.05217796487176332,0.0006961076590684509,0.000524174301170717,0.0010328213888935412,0.9242685025817556,2.483022928237915,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.00015363005881836538,4.115090861206216e-06,0.0,1.0
23,relative_10bin_ce,16,2.4469802432954824,0.10671256454388985,0.10097878478381622,0.04851458953764146,0.0007102391679367578,0.0005500820674292796,0.0011361035277828954,0.9156626506024096,2.482926607131958,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.000159116846633307,6.858484768677026e-06,0.0,1.0
23,relative_10bin_ce,17,2.4430781288934864,0.11187607573149742,0.10572830863248917,0.05730640440895185,0.0007379787964560269,0.0005890745641214598,0.001328710759765745,0.9104991394148021,2.4828312397003174,0.07936507936507936,0.08333333333333333,0.012254901960784314,0.0001618602405407778,9.601878676147837e-06,0.0,1.0
23,relative_10bin_ce,18,2.43502066180546,0.11876075731497418,0.10962138591393124,0.06649722182599142,0.0007725224848007771,0.0006492643241161003,0.0016469314039113225,0.9018932874354562,2.4827687740325928,0.09523809523809523,0.08333333333333333,0.014598540145985403,0.00018243569484680889,1.2345272583618647e-05,7.315717086588827e-06,0.9920634920634921
23,relative_10bin_ce,19,2.429809267877917,0.12392426850258176,0.11450327100414966,0.07251941428905213,0.0008143936221883531,0.0007385021856733717,0.002111701028913416,0.891566265060241,2.478335380554199,0.10317460317460317,0.09027777777777778,0.027419052966498225,0.00020849793696778158,3.1549029935914315e-05,8.778860503906593e-05,0.9920634920634921
23,relative_10bin_ce,20,2.42031855632434,0.12392426850258176,0.11456150533911354,0.07767399724793864,0.0008463203644463798,0.0007905794127991693,0.0023880505356714174,0.882960413080895,2.4771080017089844,0.10317460317460317,0.09027777777777778,0.027419052966498225,0.00022084320955140024,3.7035817750855936e-05,0.00010973575629883242,0.9920634920634921
