epoch,train_ba,val_ba,train_loss,val_mean_loss,val_sum_loss,val_mean_logit_l2,val_sum_logit_l2,val_mean_grad_w_fro,val_sum_grad_w_fro,val_mean_corr_length_logit_l2,val_sum_corr_length_logit_l2,val_mean_corr_length_grad_w_fro,val_sum_corr_length_grad_w_fro
14.0,0.2623567211381677,0.2037698412698413,2.2701972310596408,2.306708574295044,13.067131996154785,0.9532241225242615,90.19429016113281,1.379813313484192,121.52825927734375,0.18618693177208454,0.3057467140537596,0.1622895060011099,0.1578374734297571
15.0,0.2564847067677256,0.2222883597883598,2.24107287672834,2.2819669246673584,16.001306533813477,1.1378051042556763,107.54327392578125,1.5336811542510986,137.36045837402344,0.19180264732792573,0.31601747311337547,0.1644395081967881,0.16445027481908964
16.0,0.27733175876650723,0.25085978835978834,2.213817765913814,2.252784013748169,16.633188247680664,1.2369292974472046,116.97510528564453,1.6201962232589722,143.9762420654297,0.20349152638899018,0.33490983612818376,0.16892334298000203,0.18533731396586894
17.0,0.31520222992707275,0.2398809523809524,2.18214735516993,2.228286027908325,16.839099884033203,1.3903522491455078,131.25970458984375,1.7519810199737549,156.47879028320312,0.20466289473064997,0.34305130892428976,0.17211298375998088,0.1852487750439376
18.0,0.33666425890089413,0.2478835978835979,2.153347527508892,2.201486110687256,17.617753982543945,1.527240514755249,143.6814727783203,1.880760669708252,166.3032989501953,0.1975447311225457,0.3461712830828434,0.16884936564008945,0.2115841974388997
19.0,0.3366523531414393,0.22903439153439153,2.1173293857279005,2.1624913215637207,20.170454025268555,1.715518832206726,161.4765625,1.9751266241073608,176.87701416015625,0.20911515724113597,0.36528785958774845,0.17210794357822085,0.209457195394501
20.0,0.35527972507069805,0.25747354497354497,2.0856168984135746,2.1470820903778076,21.052875518798828,1.8462032079696655,173.2537384033203,2.0798606872558594,185.7481689453125,0.19942773403903655,0.3643638986795142,0.1715475058024374,0.21131584620945512
21.0,0.379397686357777,0.26412337662337665,2.0490586215986033,2.118288516998291,21.433555603027344,2.0009584426879883,187.75631713867188,2.1886231899261475,198.0099334716797,0.2059929536088296,0.37955261619541725,0.1763184260639338,0.23311539482208343
22.0,0.392628706444143,0.32430856180856177,2.0157436261694115,2.0820724964141846,20.824594497680664,2.149198293685913,201.52952575683594,2.279975652694702,183.96376037597656,0.2091830992387441,0.3922238372817402,0.18140366519579926,0.2473449800779639
23.0,0.4031075916228986,0.3286435786435786,1.9795494247837033,2.0523841381073,22.245832443237305,2.3835880756378174,223.3793182373047,2.3558382987976074,194.6682586669922,0.21061909234660822,0.3979786693681725,0.16956688202056636,0.22437934056885567
24.0,0.41530366438894,0.34749278499278496,1.9451120548116976,2.0314319133758545,20.942182540893555,2.438108444213867,227.98806762695312,2.40537166595459,193.1182098388672,0.20221719943606742,0.39674504107642194,0.16573362203367617,0.17115413524716638
25.0,0.42325283754043475,0.3434944684944685,1.9072865857109556,1.9878900051116943,21.665607452392578,2.611790657043457,244.39834594726562,2.443300485610962,213.81158447265625,0.21197887249077363,0.4114803608419735,0.15600966828964746,0.22180178678659995
26.0,0.4212242457994862,0.32914862914862913,1.878146860357406,1.9765161275863647,22.997568130493164,2.787545680999756,260.4476318359375,2.529010057449341,218.1318817138672,0.20748133780192377,0.4141736782565778,0.15871461345769253,0.17661352093450558
27.0,0.447320503903885,0.35133477633477633,1.842659133436758,1.933276653289795,20.672395706176758,2.820888042449951,263.1607360839844,2.5277581214904785,208.8441619873047,0.20307929162391888,0.42068128988302333,0.15381025840114224,0.2078166531836063
28.0,0.4464280397064833,0.330537518037518,1.8063446431069694,1.9188710451126099,23.937095642089844,3.093421220779419,288.79205322265625,2.6102099418640137,230.12242126464844,0.20989768046341578,0.4272474949920616,0.1524453213711608,0.25183001808531175
29.0,0.46070079633051786,0.3698953823953824,1.779935408787555,1.8899887800216675,24.746074676513672,3.2253735065460205,300.5304260253906,2.6436500549316406,229.5966339111328,0.20261762990096835,0.42921790043979663,0.14659507751124778,0.23029407318460748
30.0,0.49927608542051277,0.386099086099086,1.7477960055132946,1.8680012226104736,23.27009391784668,3.256409168243408,302.7892150878906,2.6684792041778564,212.050537109375,0.1947368190559611,0.4335321439409725,0.1430999549908401,0.18581895656093933
31.0,0.4728357849257343,0.38609307359307365,1.7180483187332416,1.8403854370117188,25.36922836303711,3.532472848892212,329.3035888671875,2.7289340496063232,228.62600708007812,0.21323098347481256,0.44622524919353607,0.13794097476871647,0.24757560290906205
32.0,0.5097902921757091,0.4102032227032228,1.6858770570328232,1.8268005847930908,25.35733413696289,3.564676284790039,331.1893005371094,2.7675976753234863,228.36878967285156,0.1964679665683799,0.4460791264961039,0.15406208204294983,0.23348458401538644
33.0,0.5262384258515498,0.41050384800384804,1.652557852756546,1.7977629899978638,25.05430793762207,3.6785409450531006,342.0226745605469,2.7559103965759277,221.24818420410156,0.20413429561182572,0.45509265224000656,0.14312831108365873,0.19892851762929542
34.0,0.532750757080355,0.40755772005772006,1.6251311070332224,1.7968705892562866,26.57857322692871,3.867086172103882,359.6357727050781,2.826416254043579,234.57308959960938,0.2068751988692407,0.45776937061286455,0.14728071238030987,0.21521951122458904
35.0,0.550269245291689,0.43537157287157285,1.591678369270955,1.7680069208145142,25.67317771911621,3.8991284370422363,362.03253173828125,2.8145580291748047,229.0542449951172,0.19990550770855528,0.4593566532137948,0.13966046693154713,0.2466966015683192
36.0,0.5587221462268827,0.4267376142376143,1.5637887515217426,1.7362948656082153,26.766496658325195,4.0956525802612305,380.6911315917969,2.82835054397583,236.0059814453125,0.20865462619143324,0.4649661968850989,0.1325293735391874,0.22572298316174985
37.0,0.5772261719526034,0.42425444925444933,1.5404396340276616,1.7403756380081177,25.98293685913086,4.121486186981201,381.6873474121094,2.8706626892089844,244.49961853027344,0.18485933445441988,0.4554897164552353,0.1485002770851466,0.2922120773534783
38.0,0.5883498159621612,0.43351370851370863,1.5060843465250249,1.7119827270507812,27.50400161743164,4.3010029792785645,399.12933349609375,2.845918893814087,228.0526580810547,0.20126707317852738,0.4671782844627692,0.1193109340627709,0.19558282021570308
39.0,0.597705451112008,0.4506433381433382,1.4888337756188108,1.6835404634475708,25.55840301513672,4.404391765594482,408.5164794921875,2.8628270626068115,221.87783813476562,0.19919506693364927,0.46891209160522457,0.13987944717097295,0.22297120442228885
40.0,0.6050235531364548,0.4474025974025974,1.453035929116858,1.6775612831115723,26.219730377197266,4.471417427062988,414.07769775390625,2.877232551574707,231.3474884033203,0.18909251593957616,0.4650887454261445,0.1436931638673352,0.2129229731559493
41.0,0.6127689847204529,0.4350709475709475,1.4244758941220335,1.6595994234085083,28.110605239868164,4.652514457702637,431.69439697265625,2.8662521839141846,241.56915283203125,0.20434038593990028,0.47501283976004194,0.12592322313991502,0.24869328264070348
42.0,0.6369742138050275,0.4739538239538239,1.4086845325315676,1.6498630046844482,27.048355102539062,4.6899285316467285,434.1524963378906,2.8805081844329834,214.9193572998047,0.19034107117858928,0.47192681607826437,0.13993631152184555,0.21139583981686785
43.0,0.6418792661899186,0.46066017316017316,1.3841916209859404,1.6387368440628052,27.386505126953125,4.838335990905762,448.4132385253906,2.913919448852539,230.31826782226562,0.2010657253838432,0.48137932988808557,0.1420524389209058,0.22720110677840683
44.0,0.6482348237846535,0.4827861952861953,1.3514705020261097,1.6056618690490723,26.58623695373535,4.873518943786621,451.35986328125,2.903944730758667,231.0282745361328,0.19774908643155412,0.4832005558402723,0.14012025184630664,0.23167749753441455
45.0,0.6581427588583765,0.4702561327561328,1.3290836722838488,1.6031831502914429,27.78948211669922,4.980670928955078,460.9192199707031,2.8991658687591553,230.65122985839844,0.19276645298110348,0.48072849648196225,0.13706520775110845,0.22807497144943042
46.0,0.666606215712421,0.515530303030303,1.3042369329990906,1.584854006767273,27.309600830078125,5.077949523925781,470.046630859375,2.9126429557800293,222.6803741455078,0.19640440982173268,0.48613268791266595,0.14581876232332017,0.23855175986651597
47.0,0.6755317289064289,0.49849687349687355,1.276676981871797,1.566306233406067,28.030916213989258,5.148692607879639,476.2835998535156,2.8889505863189697,212.10189819335938,0.19371341215293592,0.4883377733993705,0.12469806283865123,0.18145105508325385
48.0,0.6829563477218636,0.4843073593073593,1.255524059991623,1.5439152717590332,27.165332794189453,5.267885208129883,486.7568054199219,2.926023483276367,234.3842010498047,0.18663053312576305,0.4868183457916019,0.13926885855965726,0.2569532644844989
49.0,0.7024184792411554,0.5226010101010101,1.2263577378350157,1.5485131740570068,28.616539001464844,5.429713249206543,502.4512939453125,2.955533266067505,210.7479248046875,0.20105639067980255,0.5001851604110268,0.12433338446492566,0.20837988467225735
50.0,0.7171323781652882,0.4912457912457913,1.202477312334228,1.5275905132293701,28.196901321411133,5.464829444885254,504.6703186035156,2.944431781768799,226.57826232910156,0.18579273474622734,0.4939511658035608,0.13162404661757596,0.24172782853022431
51.0,0.7137509692263967,0.5062229437229437,1.184455240860248,1.5138633251190186,27.87099266052246,5.585657119750977,515.7298583984375,2.955512046813965,215.58311462402344,0.18587192733811977,0.49645933564070843,0.13074476853537342,0.1932868519142368
52.0,0.7279321055867799,0.5117784992784993,1.1694069171321166,1.4998407363891602,28.339412689208984,5.666009426116943,523.5113525390625,2.9367597103118896,217.7779083251953,0.19330616431044564,0.5041023502385231,0.12072772263759461,0.23624236890522457
53.0,0.7411371119639113,0.5124098124098123,1.1463009964373354,1.5002853870391846,28.982318878173828,5.716635227203369,527.8737182617188,2.951352834701538,211.99000549316406,0.19057864343752498,0.5073844715356756,0.12856826908002272,0.18945523592800032
54.0,0.7440076002097218,0.49554473304473295,1.1195153607353696,1.4681991338729858,28.401601791381836,5.8139448165893555,537.5076904296875,2.9317376613616943,220.76930236816406,0.20265801532509914,0.516846415881189,0.11881888296004192,0.22028012057105703
55.0,0.7595991754567276,0.4921717171717171,1.0987328682832176,1.489498257637024,31.11899757385254,5.931387424468994,547.9328002929688,2.9878580570220947,226.7445068359375,0.197202528634298,0.5159396063473389,0.11266282331379843,0.15994090697339144
56.0,0.7597963994707757,0.5463744588744589,1.078983110117625,1.4550719261169434,29.560962677001953,5.989295959472656,553.3648681640625,2.9450950622558594,207.2388458251953,0.19971697257386137,0.5197851929578804,0.11398772916960588,0.19983571107988046
57.0,0.7620459175181153,0.5054292929292928,1.0573499748505741,1.4595588445663452,30.402719497680664,6.106818675994873,563.8867797851562,2.9559216499328613,218.86888122558594,0.1957252530568797,0.5197529720438986,0.10986278395277213,0.16895220307329586
58.0,0.7975872946791313,0.5228956228956229,1.035748388291226,1.4402382373809814,29.80353546142578,6.167754173278809,569.5679321289062,2.9532580375671387,220.288330078125,0.19884556419277893,0.5264490149456066,0.12504634016583424,0.24200136794064686
59.0,0.806359112706958,0.5153198653198653,1.0195890514247388,1.4320582151412964,30.312374114990234,6.217122554779053,573.9354248046875,2.958568811416626,218.84312438964844,0.1991716115979578,0.5327330738374492,0.10523036500442375,0.21929359230705142
60.0,0.8044632993297857,0.4869107744107744,1.0046204252620572,1.420771837234497,30.938669204711914,6.400878429412842,591.507568359375,2.9845566749572754,242.6001434326172,0.2086405333877416,0.5378465108783836,0.10800876157191903,0.2193134460911931
61.0,0.8373351407524982,0.5202501202501203,0.9767025840467102,1.4052356481552124,30.569385528564453,6.385356426239014,588.4702758789062,2.9765625,217.73338317871094,0.18841629959972217,0.5368367508339199,0.11361505923994897,0.2116332460210979
62.0,0.811481232257908,0.4901575276575277,0.9597625360021083,1.4103423357009888,32.3111572265625,6.582247257232666,608.1965942382812,2.981438159942627,236.65826416015625,0.21074851901359654,0.5446920210766584,0.10612572173226519,0.2275114047306481
63.0,0.8308161112576533,0.4971019721019721,0.943472712565207,1.3852659463882446,30.863889694213867,6.546930313110352,603.4388427734375,2.9547324180603027,230.20709228515625,0.1908949477798501,0.5400594498182623,0.12001584297770325,0.23056990305884173
64.0,0.8383025414293389,0.5245791245791245,0.9220096212451101,1.3799506425857544,31.71674156188965,6.701416015625,617.965576171875,2.9812867641448975,222.22140502929688,0.19604991345071984,0.5428889366292545,0.10376685315017693,0.2146015370345702
65.0,0.825848112431486,0.4921717171717172,0.9053372247288847,1.3786102533340454,31.874988555908203,6.764845371246338,623.7276611328125,2.9887402057647705,241.7818145751953,0.1961735916939334,0.5475936804516076,0.12304803718391152,0.22878548972198146
66.0,0.8406939040491962,0.5179353054353055,0.8940005822559232,1.3553675413131714,30.577220916748047,6.840651035308838,630.9669189453125,2.9753527641296387,223.88421630859375,0.20258161717590442,0.5561763225065661,0.09693940951565944,0.21656658936823162
67.0,0.8424485052629184,0.5298400673400673,0.8710907196013734,1.3543356657028198,32.00995635986328,6.975848197937012,643.2965698242188,2.994861602783203,229.007568359375,0.20034852595480585,0.5539597756389714,0.11040466335919548,0.22477719478026145
68.0,0.8480134876661363,0.546043771043771,0.8578321803457355,1.3399896621704102,31.620655059814453,6.960908889770508,640.7430419921875,2.9577817916870117,224.84597778320312,0.18493010336491125,0.5515489118559721,0.10714876934975605,0.24000412310877117
69.0,0.8631524820415376,0.5529882154882154,0.8415471832436251,1.33710777759552,31.835790634155273,7.080021381378174,652.0134887695312,2.9790754318237305,221.33872985839844,0.19109418681647325,0.5572036565902095,0.11253107975045964,0.25613374398505384
70.0,0.8610049262073819,0.5252104377104377,0.8209381775478488,1.3342421054840088,33.23350524902344,7.159637451171875,659.0619506835938,2.976577043533325,238.3630828857422,0.1878649181181599,0.5585141932077557,0.11574819617555683,0.26161593487586904
71.0,0.863097227233044,0.5271945646945647,0.8126468084970563,1.3104759454727173,31.231201171875,7.2231550216674805,664.8223876953125,2.9658234119415283,220.6035919189453,0.18860355971016848,0.5626945948948592,0.10371655015493521,0.2174945276281823
72.0,0.8654962447226567,0.5390993265993266,0.7916190042553177,1.335241436958313,34.454368591308594,7.3924560546875,681.0017700195312,3.011967420578003,224.0343475341797,0.1970063583629918,0.5655557426608634,0.10836379809869488,0.23478822070692518
73.0,0.8768502490051202,0.52487974987975,0.7752706419785544,1.3104684352874756,32.87494659423828,7.345021724700928,675.8662719726562,2.9754035472869873,235.08094787597656,0.1886841325336251,0.568068103827304,0.12670896884112995,0.2204835691045004
74.0,0.8769535589551282,0.5228956228956229,0.7632781115333308,1.312529444694519,33.71278381347656,7.482340335845947,688.9595336914062,2.9867076873779297,239.2332763671875,0.19623455254944414,0.5725270773010402,0.10047365474106007,0.26267696952214026
75.0,0.89239992188133,0.5202501202501203,0.7395876599876483,1.3154735565185547,34.721126556396484,7.553740501403809,695.3518676757812,2.9830007553100586,239.73342895507812,0.19469166568445667,0.5750983930509865,0.09473785048018221,0.22468921840624567
76.0,0.8929086225125796,0.5271945646945647,0.7314812798508268,1.309906244277954,33.952884674072266,7.627566337585449,702.1839599609375,2.9969382286071777,232.78077697753906,0.1950006771703809,0.5738315269450218,0.10283574548438137,0.2292324121757071
77.0,0.8960744721857824,0.5112854737854738,0.7179717592856559,1.2991571426391602,34.4842414855957,7.654998302459717,704.1719360351562,2.996088981628418,244.3568878173828,0.1897961464530244,0.5769582927381588,0.08740609305464794,0.21985390634956165
78.0,0.8997402939275844,0.5745791245791246,0.7043500529304019,1.2831918001174927,33.42975997924805,7.746069431304932,712.2175903320312,3.0026445388793945,217.535400390625,0.18517911985565605,0.5752605150382754,0.1112702712004703,0.22836505157839096
79.0,0.9018033242523131,0.5057299182299183,0.6964215817837215,1.3153491020202637,37.46134567260742,7.918216228485107,729.2456665039062,3.0181779861450195,246.49774169921875,0.20313646823890255,0.5842571845329005,0.06108870705888478,0.20043452130070988
80.0,0.90351330241873,0.5892616642616643,0.6756144083920936,1.2659136056900024,33.49101257324219,7.772080421447754,713.3438720703125,2.967564582824707,201.97679138183594,0.16985358074813314,0.5756538591867774,0.1043491638805592,0.2085467058156326
81.0,0.9134284607897708,0.5196188071188071,0.6663322567734579,1.2970049381256104,37.4323616027832,8.080340385437012,744.2174072265625,2.9933154582977295,241.44973754882812,0.20404879840386414,0.5859610435154713,0.047580136888947806,0.19388870682258902
82.0,0.9130154252051667,0.5662457912457912,0.659782334059323,1.2705870866775513,34.94892501831055,8.017647743225098,736.2802124023438,2.9932639598846436,219.3372344970703,0.17663577056750135,0.5813380732827059,0.08383378788521845,0.22192902229266556
83.0,0.9221154754816875,0.5557299182299182,0.6373382508241782,1.263425350189209,34.67942428588867,8.038989067077637,738.2572631835938,2.9595704078674316,212.62051391601562,0.17721714692051624,0.5833668933417842,0.07308062497073974,0.22404797546800334
84.0,0.9190404028600464,0.5636002886002885,0.6279291916837381,1.255147099494934,34.96864700317383,8.162596702575684,750.5353393554688,2.962355613708496,222.41452026367188,0.19110014820897664,0.5910991456344598,0.06439636433540265,0.22782664157225455
85.0,0.9287020488574765,0.5685606060606062,0.61391397413001,1.2598313093185425,35.58662796020508,8.21610164642334,753.67822265625,2.9992403984069824,222.2082061767578,0.16788894803463175,0.5832283702298035,0.09829220807207603,0.24003117238311575
86.0,0.9249567971955583,0.5491161616161616,0.6017878411558942,1.2549651861190796,35.94432830810547,8.398253440856934,772.0984497070312,2.9844424724578857,230.9788360595703,0.19209238696942277,0.5951696035450248,0.061603034894202505,0.20171122130904462
87.0,0.9224105008992619,0.5887987012987014,0.5928121524095125,1.2444591522216797,35.570613861083984,8.249466896057129,756.0296630859375,2.9290428161621094,210.46665954589844,0.16022931758795234,0.5863839055611576,0.07932523998485835,0.2557382925455789
88.0,0.9230935982122611,0.5880411255411256,0.5846564982105655,1.2412524223327637,35.45988082885742,8.37000846862793,767.7421875,2.968282699584961,216.01934814453125,0.1697824287231033,0.5924138860844277,0.07621465422360224,0.2511930422426419
89.0,0.9239537107758052,0.5874098124098124,0.5728423522589744,1.239414095878601,36.78690719604492,8.54802131652832,785.0033569335938,2.9651999473571777,217.3114471435547,0.18291258359624596,0.5968996486832006,0.0645025371888557,0.2561956490812425
90.0,0.9283168050163505,0.5874098124098125,0.5667035608919475,1.2255442142486572,35.855674743652344,8.538310050964355,783.5790405273438,2.962733268737793,211.53941345214844,0.17741024428085406,0.5988106059169006,0.072416210187093,0.24130145882530538
91.0,0.9231464933019208,0.566576479076479,0.5567841636539531,1.2268790006637573,35.36418914794922,8.558029174804688,784.9808349609375,2.9729628562927246,230.01275634765625,0.17212479002203504,0.6002315167807432,0.08285547763076193,0.2446752507330209
92.0,0.9304594925757045,0.5755411255411255,0.5410636520837138,1.2343018054962158,37.41354751586914,8.666349411010742,796.5408935546875,2.958306312561035,229.05653381347656,0.19506865881687663,0.6109379077459283,0.06893796046384638,0.2818251940654508
93.0,0.9335132325902289,0.5894300144300144,0.529475752180907,1.2079981565475464,35.487998962402344,8.678945541381836,795.797119140625,2.9565517902374268,218.394775390625,0.17037574322148555,0.6051066186195255,0.07337811061681572,0.2436617107901978
94.0,0.9352392534829165,0.5854256854256855,0.5220982900687626,1.2061060667037964,36.58528518676758,8.76803207397461,804.2349243164062,2.9516096115112305,225.4473114013672,0.17457169310487017,0.6064623512512559,0.07618608322526067,0.25081738444962925
95.0,0.9367824633594597,0.566576479076479,0.5111363194690514,1.2224732637405396,38.65742874145508,8.909327507019043,818.1428833007812,2.993523120880127,233.54830932617188,0.18903523016107912,0.6163464264429835,0.05375855500329389,0.2289415794394483
96.0,0.9369386683991275,0.6060606060606061,0.5014244368277401,1.1915929317474365,35.61578369140625,8.887592315673828,815.3609008789062,2.9458460807800293,208.3585205078125,0.17966738302267501,0.6170239297276136,0.06216840454251538,0.23737556723608022
97.0,0.9340628684909085,0.580465367965368,0.4955025030085224,1.2000969648361206,36.827938079833984,9.000452041625977,826.6563110351562,2.954922914505005,225.1791534423828,0.19295391934280898,0.6209692899330563,0.05637088073258762,0.25577312056313434
98.0,0.9430123514335947,0.5887987012987013,0.48478171891066374,1.195451021194458,37.74993896484375,9.002948760986328,825.8221435546875,2.969662666320801,222.0447235107422,0.1807489708964757,0.6237587757394681,0.0854515302621987,0.22210719876436646
99.0,0.9401752194297962,0.6060606060606061,0.47507258249437134,1.1870086193084717,37.24163818359375,9.127278327941895,838.3065795898438,2.947321653366089,207.2064971923828,0.19632994512554808,0.6310506670387176,0.05241887843648335,0.24121773863101376
100.0,0.9341536455424698,0.5837121212121212,0.46185539916747614,1.2005598545074463,39.518760681152344,9.21413516998291,845.7000122070312,2.9968698024749756,227.71165466308594,0.1896261241802346,0.6278860487960444,0.06514587411433487,0.24089620533962247
