seed,sample_index,relation,lag_steps,lag_ms,layer,state,corr_mean,count
11,1,within,1,15.625,L2,spike50,0.9743381707841602,66
11,1,within,1,15.625,L2,syn_current,0.9631438441566794,66
11,1,within,1,15.625,L2,pre_reset,0.9847729033547524,66
11,1,within,2,31.25,L1,spike50,0.9172839132698404,64
11,1,within,2,31.25,L1,syn_current,0.9087969928165248,64
11,1,within,2,31.25,L1,pre_reset,0.931614898013744,64
11,1,within,2,31.25,L2,spike50,0.9308266495818962,64
11,1,within,2,31.25,L2,syn_current,0.9388431354934248,64
11,1,within,2,31.25,L2,pre_reset,0.9626906931553668,64
11,1,within,4,62.5,L1,spike50,0.8134881444691935,60
11,1,within,4,62.5,L1,syn_current,0.8316317876351891,60
11,1,within,4,62.5,L1,pre_reset,0.8527868045632961,60
11,1,within,4,62.5,L2,spike50,0.8110713704076772,60
11,1,within,4,62.5,L2,syn_current,0.8733995260721099,60
11,1,within,4,62.5,L2,pre_reset,0.90156275672207,60
11,1,within,8,125.0,L1,spike50,0.7303553553806912,52
11,1,within,8,125.0,L1,syn_current,0.7304994930048642,52
11,1,within,8,125.0,L1,pre_reset,0.7350575900053887,52
11,1,within,8,125.0,L2,spike50,0.6405950583313438,52
11,1,within,8,125.0,L2,syn_current,0.7309870868251362,52
11,1,within,8,125.0,L2,pre_reset,0.757500807311819,52
11,1,within,16,250.0,L1,spike50,0.672183932598779,36
11,1,within,16,250.0,L1,syn_current,0.6754381037285865,36
11,1,within,16,250.0,L1,pre_reset,0.6716680667783994,36
11,1,within,16,250.0,L2,spike50,0.3687926531361728,36
11,1,within,16,250.0,L2,syn_current,0.4309309566478052,36
11,1,within,16,250.0,L2,pre_reset,0.4524661058445684,36
11,1,across,16,250.0,L1,spike50,0.7134988780796386,7
11,1,across,16,250.0,L1,syn_current,0.708420377105811,7
11,1,across,16,250.0,L1,pre_reset,0.7053963485617368,7
11,1,across,16,250.0,L2,spike50,0.1645457571130132,7
11,1,across,16,250.0,L2,syn_current,0.4321724676361401,7
11,1,across,16,250.0,L2,pre_reset,0.4642425553347434,7
11,2,within,1,15.625,L1,spike50,0.9387523897228458,31
11,2,within,1,15.625,L1,syn_current,0.941754511293488,31
11,2,within,1,15.625,L1,pre_reset,0.959124633845338,31
11,2,within,1,15.625,L2,spike50,0.9708561188868672,31
11,2,within,1,15.625,L2,syn_current,0.9658913506505528,31
11,2,within,1,15.625,L2,pre_reset,0.984229946045211,31
11,2,within,2,31.25,L1,spike50,0.892379827366576,29
11,2,within,2,31.25,L1,syn_current,0.8934347778763188,29
11,2,within,2,31.25,L1,pre_reset,0.9234662766222964,29
11,2,within,2,31.25,L2,spike50,0.9115172166073426,29
11,2,within,2,31.25,L2,syn_current,0.9316214394027762,29
11,2,within,2,31.25,L2,pre_reset,0.9544815799799397,29
11,2,within,4,62.5,L1,spike50,0.7481187305182317,25
11,2,within,4,62.5,L1,syn_current,0.8006893359868386,25
11,2,within,4,62.5,L1,pre_reset,0.8344843989296522,25
11,2,within,4,62.5,L2,spike50,0.7407055610450152,25
11,2,within,4,62.5,L2,syn_current,0.8298665612855608,25
11,2,within,4,62.5,L2,pre_reset,0.8627078564309824,25
11,2,within,8,125.0,L1,spike50,0.6685623432329552,17
11,2,within,8,125.0,L1,syn_current,0.6796362765868039,17
11,2,within,8,125.0,L1,pre_reset,0.6994257895683075,17
11,2,within,8,125.0,L2,spike50,0.4654674804685502,17
11,2,within,8,125.0,L2,syn_current,0.6344759488626396,17
11,2,within,8,125.0,L2,pre_reset,0.6725976607485705,17
11,2,within,16,250.0,L1,spike50,0.2853435937985146,1
11,2,within,16,250.0,L1,syn_current,0.3669629418333553,1
11,2,within,16,250.0,L1,pre_reset,0.4352021477404023,1
11,2,within,16,250.0,L2,spike50,0.0147350572375708,1
11,2,within,16,250.0,L2,syn_current,-0.3209486530084529,1
11,2,within,16,250.0,L2,pre_reset,-0.196626806971141,1
11,2,across,16,250.0,L1,spike50,0.5741371546803788,4
11,2,across,16,250.0,L1,syn_current,0.6513437676552865,4
11,2,across,16,250.0,L1,pre_reset,0.6652982190720085,4
11,2,across,16,250.0,L2,spike50,0.2648446445585402,4
11,2,across,16,250.0,L2,syn_current,0.3372763316995562,4
11,2,across,16,250.0,L2,pre_reset,0.3511155551985881,4
11,3,within,1,15.625,L1,spike50,0.935601440869744,68
11,3,within,1,15.625,L1,syn_current,0.948790875239542,70
11,3,within,1,15.625,L1,pre_reset,0.9645129394829642,70
11,3,within,1,15.625,L2,spike50,0.9563831454325094,66
11,3,within,1,15.625,L2,syn_current,0.9366600951799046,68
11,3,within,1,15.625,L2,pre_reset,0.9655645793793592,68
11,3,within,2,31.25,L1,spike50,0.9025635133931662,65
11,3,within,2,31.25,L1,syn_current,0.8994994632664245,67
11,3,within,2,31.25,L1,pre_reset,0.9285678514678286,67
11,3,within,2,31.25,L2,spike50,0.9078138358454532,63
11,3,within,2,31.25,L2,syn_current,0.9088116714273532,65
11,3,within,2,31.25,L2,pre_reset,0.930764706188106,65
11,3,within,4,62.5,L1,spike50,0.7788324430486052,59
11,3,within,4,62.5,L1,syn_current,0.8107341128881826,61
11,3,within,4,62.5,L1,pre_reset,0.8373764718827619,61
11,3,within,4,62.5,L2,spike50,0.771692051811221,57
11,3,within,4,62.5,L2,syn_current,0.8151338035619163,59
11,3,within,4,62.5,L2,pre_reset,0.8420937753553656,59
11,3,within,8,125.0,L1,spike50,0.6966193690754999,47
11,3,within,8,125.0,L1,syn_current,0.7038223490273705,49
11,3,within,8,125.0,L1,pre_reset,0.7129104779450219,49
11,3,within,8,125.0,L2,spike50,0.5830452772719893,45
11,3,within,8,125.0,L2,syn_current,0.6470376417284746,47
11,3,within,8,125.0,L2,pre_reset,0.6794590735609376,47
11,3,across,8,125.0,L1,spike50,0.6334982857495157,1
11,3,across,8,125.0,L1,syn_current,0.6126826516869033,1
11,3,across,8,125.0,L1,pre_reset,0.5850249813452781,1
11,3,across,8,125.0,L2,spike50,0.3556087646267152,1
11,3,across,8,125.0,L2,syn_current,0.3264917049215345,1
11,3,across,8,125.0,L2,pre_reset,0.414838938678139,1
11,3,within,16,250.0,L1,spike50,0.7280871539994113,23
11,3,within,16,250.0,L1,syn_current,0.7380913915167323,25
11,3,within,16,250.0,L1,pre_reset,0.7419648504235338,25
11,3,within,16,250.0,L2,spike50,0.4356985032419437,22
11,3,within,16,250.0,L2,syn_current,0.4964734765484885,23
11,3,within,16,250.0,L2,pre_reset,0.5085045887331923,23
11,3,across,16,250.0,L1,spike50,0.6424396471811338,16
11,3,across,16,250.0,L1,syn_current,0.6913870974891103,16
11,3,across,16,250.0,L1,pre_reset,0.6821728268236542,16
11,3,across,16,250.0,L2,spike50,0.2243654061937142,16
11,3,across,16,250.0,L2,syn_current,0.2217448201491625,16
11,3,across,16,250.0,L2,pre_reset,0.2055421837373962,16
11,4,within,1,15.625,L1,spike50,0.9377130431124324,77
11,4,within,1,15.625,L1,syn_current,0.9488840591262232,77
11,4,within,1,15.625,L1,pre_reset,0.9634876027119368,77
11,4,within,1,15.625,L2,spike50,0.9779650781983013,77
11,4,within,1,15.625,L2,syn_current,0.9727543206479602,77
11,4,within,1,15.625,L2,pre_reset,0.9893400418923686,77
11,4,within,2,31.25,L1,spike50,0.9000231174931882,75
11,4,within,2,31.25,L1,syn_current,0.9060658681979412,75
11,4,within,2,31.25,L1,pre_reset,0.9302975615188402,75
11,4,within,2,31.25,L2,spike50,0.9437878463779305,75
11,4,within,2,31.25,L2,syn_current,0.9583351917985196,75
11,4,within,2,31.25,L2,pre_reset,0.9754197792619944,75
11,4,within,4,62.5,L1,spike50,0.7795301227765297,71
11,4,within,4,62.5,L1,syn_current,0.8294592275610729,71
11,4,within,4,62.5,L1,pre_reset,0.8512081226771113,71
11,4,within,4,62.5,L2,spike50,0.8455850237200381,71
11,4,within,4,62.5,L2,syn_current,0.9161155117754396,71
11,4,within,4,62.5,L2,pre_reset,0.93581951809147,71
11,4,within,8,125.0,L1,spike50,0.6813015746705542,63
11,4,within,8,125.0,L1,syn_current,0.7163563804562689,63
11,4,within,8,125.0,L1,pre_reset,0.7201720951680324,63
11,4,within,8,125.0,L2,spike50,0.7020976818386763,63
11,4,within,8,125.0,L2,syn_current,0.8227998457853538,63
11,4,within,8,125.0,L2,pre_reset,0.8433783243290428,63
11,4,across,8,125.0,L1,spike50,0.6377736536263034,3
11,4,across,8,125.0,L1,syn_current,0.6475099600112935,3
11,4,across,8,125.0,L1,pre_reset,0.6508623665711915,3
11,4,across,8,125.0,L2,spike50,0.7883920293827446,3
11,4,across,8,125.0,L2,syn_current,0.8202895128051223,3
11,4,across,8,125.0,L2,pre_reset,0.8607372514395314,3
11,4,within,16,250.0,L1,spike50,0.6189321923586317,47
11,4,within,16,250.0,L1,syn_current,0.6202166698058463,47
11,4,within,16,250.0,L1,pre_reset,0.6124364492832197,47
11,4,within,16,250.0,L2,spike50,0.5081879995701162,47
11,4,within,16,250.0,L2,syn_current,0.6661212404209983,47
11,4,within,16,250.0,L2,pre_reset,0.6756067959499984,47
11,4,across,16,250.0,L1,spike50,0.5621518345117574,11
11,4,across,16,250.0,L1,syn_current,0.5305317015212296,11
11,4,across,16,250.0,L1,pre_reset,0.5302388103969551,11
11,4,across,16,250.0,L2,spike50,0.6284691411159368,11
11,4,across,16,250.0,L2,syn_current,0.6858243214740629,11
11,4,across,16,250.0,L2,pre_reset,0.7285440575313278,11
11,5,within,1,15.625,L1,spike50,0.9274074998571872,46
11,5,within,1,15.625,L1,syn_current,0.946621985371475,46
11,5,within,1,15.625,L1,pre_reset,0.9620808088059488,46
11,5,within,1,15.625,L2,spike50,0.9836775187129791,46
11,5,within,1,15.625,L2,syn_current,0.9849297720569532,46
11,5,within,1,15.625,L2,pre_reset,0.993847246654385,46
11,5,within,2,31.25,L1,spike50,0.8834876188704419,45
11,5,within,2,31.25,L1,syn_current,0.897264725786659,45
11,5,within,2,31.25,L1,pre_reset,0.9257824897049558,45
11,5,within,2,31.25,L2,spike50,0.9608692933275242,45
11,5,within,2,31.25,L2,syn_current,0.97528025836133,45
11,5,within,2,31.25,L2,pre_reset,0.9852619134070348,45
11,5,within,4,62.5,L1,spike50,0.7361746085139231,43
11,5,within,4,62.5,L1,syn_current,0.8113312983763155,43
11,5,within,4,62.5,L1,pre_reset,0.8376535070721585,43
11,5,within,4,62.5,L2,spike50,0.8972849522404182,43
11,5,within,4,62.5,L2,syn_current,0.9551017570259688,43
11,5,within,4,62.5,L2,pre_reset,0.9670564615362972,43
11,5,within,8,125.0,L1,spike50,0.6105905863395454,39
11,5,within,8,125.0,L1,syn_current,0.6715804096389132,39
11,5,within,8,125.0,L1,pre_reset,0.6862734623446674,39
11,5,within,8,125.0,L2,spike50,0.8251791924675265,39
11,5,within,8,125.0,L2,syn_current,0.9172755319775764,39
11,5,within,8,125.0,L2,pre_reset,0.9320665925233046,39
11,5,within,16,250.0,L1,spike50,0.4809805303767385,31
11,5,within,16,250.0,L1,syn_current,0.4980486684040666,31
11,5,within,16,250.0,L1,pre_reset,0.504704750248141,31
11,5,within,16,250.0,L2,spike50,0.7416508846372629,31
11,5,within,16,250.0,L2,syn_current,0.8604927652789199,31
11,5,within,16,250.0,L2,pre_reset,0.8738959159526173,31
11,6,within,1,15.625,L1,spike50,0.931456883606058,58
11,6,within,1,15.625,L1,syn_current,0.9490714621360604,58
11,6,within,1,15.625,L1,pre_reset,0.9642451984347976,58
11,6,within,1,15.625,L2,spike50,0.9649503003987868,56
11,6,within,1,15.625,L2,syn_current,0.9403126388695134,58
11,6,within,1,15.625,L2,pre_reset,0.9707838330701278,58
11,6,within,2,31.25,L1,spike50,0.8923096218301684,55
11,6,within,2,31.25,L1,syn_current,0.9024394251953088,55
11,6,within,2,31.25,L1,pre_reset,0.9289001219875774,55
11,6,within,2,31.25,L2,spike50,0.9236234764347132,53
11,6,within,2,31.25,L2,syn_current,0.9282328238027832,55
11,6,within,2,31.25,L2,pre_reset,0.9492051506584618,55
11,6,across,2,31.25,L1,spike50,0.94902642542069,1
11,6,across,2,31.25,L1,syn_current,0.9668374735447844,1
11,6,across,2,31.25,L1,pre_reset,0.9569676484742324,1
11,6,across,2,31.25,L2,spike50,0.9671850652797738,1
11,6,across,2,31.25,L2,syn_current,0.97909458500546,1
11,6,across,2,31.25,L2,pre_reset,0.9832790134543526,1
11,6,within,4,62.5,L1,spike50,0.7822742436192649,49
11,6,within,4,62.5,L1,syn_current,0.817314373320326,49
11,6,within,4,62.5,L1,pre_reset,0.8394949630718723,49
11,6,within,4,62.5,L2,spike50,0.7952236549274124,47
11,6,within,4,62.5,L2,syn_current,0.8675082882607653,49
11,6,within,4,62.5,L2,pre_reset,0.8895639965773421,49
11,6,across,4,62.5,L1,spike50,0.9056809446202104,3
11,6,across,4,62.5,L1,syn_current,0.8964809329799922,3
11,6,across,4,62.5,L1,pre_reset,0.91242979413444,3
11,6,across,4,62.5,L2,spike50,0.8899931886624736,3
11,6,across,4,62.5,L2,syn_current,0.9223094562162752,3
11,6,across,4,62.5,L2,pre_reset,0.945988097837138,3
11,6,within,8,125.0,L1,spike50,0.691869430930248,37
11,6,within,8,125.0,L1,syn_current,0.7270038119470794,37
11,6,within,8,125.0,L1,pre_reset,0.7303238304102068,37
11,6,within,8,125.0,L2,spike50,0.5865519433123766,35
11,6,within,8,125.0,L2,syn_current,0.7322515521283974,37
11,6,within,8,125.0,L2,pre_reset,0.7651351939396112,37
11,6,across,8,125.0,L1,spike50,0.8099746274820838,7
11,6,across,8,125.0,L1,syn_current,0.7207787292162365,7
11,6,across,8,125.0,L1,pre_reset,0.7276897505904764,7
11,6,across,8,125.0,L2,spike50,0.7448782923091627,7
11,6,across,8,125.0,L2,syn_current,0.8318828547761167,7
11,6,across,8,125.0,L2,pre_reset,0.8269893266968777,7
11,6,within,16,250.0,L1,spike50,0.7907461750272067,13
11,6,within,16,250.0,L1,syn_current,0.7443235403278603,13
11,6,within,16,250.0,L1,pre_reset,0.723178577715077,13
11,6,within,16,250.0,L2,spike50,0.5199515827001816,13
11,6,within,16,250.0,L2,syn_current,0.7101970822929297,13
11,6,within,16,250.0,L2,pre_reset,0.7325508866191802,13
11,6,across,16,250.0,L1,spike50,0.68300081545601,23
11,6,across,16,250.0,L1,syn_current,0.7304476549682356,23
11,6,across,16,250.0,L1,pre_reset,0.7295486437863217,23
11,6,across,16,250.0,L2,spike50,0.5534913375383418,22
11,6,across,16,250.0,L2,syn_current,0.6667446228959502,23
11,6,across,16,250.0,L2,pre_reset,0.6623229266613497,23
11,7,within,1,15.625,L1,spike50,0.9521551540722396,58
11,7,within,1,15.625,L1,syn_current,0.9525746031646124,58
11,7,within,1,15.625,L1,pre_reset,0.9652563958450062,58
11,7,within,1,15.625,L2,spike50,0.973707749723104,58
11,7,within,1,15.625,L2,syn_current,0.9607301795010628,58
11,7,within,1,15.625,L2,pre_reset,0.9835347919729606,58
11,7,within,2,31.25,L1,spike50,0.9268976748348132,56
11,7,within,2,31.25,L1,syn_current,0.9068570618279832,56
11,7,within,2,31.25,L1,pre_reset,0.9285924687722212,56
11,7,within,2,31.25,L2,spike50,0.9324296323734532,56
11,7,within,2,31.25,L2,syn_current,0.941949787066096,56
11,7,within,2,31.25,L2,pre_reset,0.9624440075891773,56
11,7,within,4,62.5,L1,spike50,0.8376839869923105,52
11,7,within,4,62.5,L1,syn_current,0.8268941425138284,52
11,7,within,4,62.5,L1,pre_reset,0.8418146909944717,52
11,7,within,4,62.5,L2,spike50,0.8124409736859817,52
11,7,within,4,62.5,L2,syn_current,0.8695728449564617,52
11,7,within,4,62.5,L2,pre_reset,0.8960958866224652,52
11,7,within,8,125.0,L1,spike50,0.747012657352498,44
11,7,within,8,125.0,L1,syn_current,0.7034911899667204,44
11,7,within,8,125.0,L1,pre_reset,0.6939594423286871,44
11,7,within,8,125.0,L2,spike50,0.619097089182433,44
11,7,within,8,125.0,L2,syn_current,0.6974119152338683,44
11,7,within,8,125.0,L2,pre_reset,0.7274022741654533,44
11,7,within,16,250.0,L1,spike50,0.6461980885534852,28
11,7,within,16,250.0,L1,syn_current,0.5129529648652985,28
11,7,within,16,250.0,L1,pre_reset,0.4853658613632934,28
11,7,within,16,250.0,L2,spike50,0.4163886701408026,28
11,7,within,16,250.0,L2,syn_current,0.4442097682366863,28
11,7,within,16,250.0,L2,pre_reset,0.478536357532836,28
11,7,across,16,250.0,L1,spike50,0.7802787251432889,6
11,7,across,16,250.0,L1,syn_current,0.777389697944097,6
11,7,across,16,250.0,L1,pre_reset,0.7707599078447251,6
11,7,across,16,250.0,L2,spike50,0.3644378878876297,6
11,7,across,16,250.0,L2,syn_current,0.5844593403594394,6
11,7,across,16,250.0,L2,pre_reset,0.6633643626446685,6
11,8,within,1,15.625,L1,spike50,0.9541350173854516,59
11,8,within,1,15.625,L1,syn_current,0.9543227667706772,59
11,8,within,1,15.625,L1,pre_reset,0.966332956720264,59
11,8,within,1,15.625,L2,spike50,0.9733021889845508,59
11,8,within,1,15.625,L2,syn_current,0.9676398445985998,59
11,8,within,1,15.625,L2,pre_reset,0.9862153533004776,59
11,8,within,2,31.25,L1,spike50,0.931514375850482,56
11,8,within,2,31.25,L1,syn_current,0.9133785306998122,56
11,8,within,2,31.25,L1,pre_reset,0.9353313921888344,56
11,8,within,2,31.25,L2,spike50,0.9326009121406376,56
11,8,within,2,31.25,L2,syn_current,0.951431509893896,56
11,8,within,2,31.25,L2,pre_reset,0.9690311021397432,56
11,8,within,4,62.5,L1,spike50,0.8459347873001342,50
11,8,within,4,62.5,L1,syn_current,0.8379516396322372,50
11,8,within,4,62.5,L1,pre_reset,0.8557728271221543,50
11,8,within,4,62.5,L2,spike50,0.8154253565869923,50
11,8,within,4,62.5,L2,syn_current,0.8956686607258804,50
11,8,within,4,62.5,L2,pre_reset,0.9182714581671084,50
11,8,within,8,125.0,L1,spike50,0.7620180320441312,38
11,8,within,8,125.0,L1,syn_current,0.7291527865112925,38
11,8,within,8,125.0,L1,pre_reset,0.7246713139442648,38
11,8,within,8,125.0,L2,spike50,0.6400690259845159,38
11,8,within,8,125.0,L2,syn_current,0.7806939106042197,38
11,8,within,8,125.0,L2,pre_reset,0.8024661452436712,38
11,8,across,8,125.0,L1,spike50,0.7838370907244193,1
11,8,across,8,125.0,L1,syn_current,0.7676514810918056,1
11,8,across,8,125.0,L1,pre_reset,0.7458791779090296,1
11,8,across,8,125.0,L2,spike50,0.6268440669096192,1
11,8,across,8,125.0,L2,syn_current,0.7817919820856024,1
11,8,across,8,125.0,L2,pre_reset,0.8060593527152317,1
11,8,within,16,250.0,L1,spike50,0.724998262591839,14
11,8,within,16,250.0,L1,syn_current,0.6554340264994539,14
11,8,within,16,250.0,L1,pre_reset,0.6432276689663218,14
11,8,within,16,250.0,L2,spike50,0.5335545972744835,14
11,8,within,16,250.0,L2,syn_current,0.6006044835095938,14
11,8,within,16,250.0,L2,pre_reset,0.6054705630606279,14
11,8,across,16,250.0,L1,spike50,0.7451543753765892,17
11,8,across,16,250.0,L1,syn_current,0.7184226628074536,17
11,8,across,16,250.0,L1,pre_reset,0.7085176970387106,17
11,8,across,16,250.0,L2,spike50,0.3940763051344267,17
11,8,across,16,250.0,L2,syn_current,0.6050513030417256,17
11,8,across,16,250.0,L2,pre_reset,0.6426680044499326,17
11,9,within,1,15.625,L1,spike50,0.9489600602425614,58
11,9,within,1,15.625,L1,syn_current,0.9494688310417536,58
11,9,within,1,15.625,L1,pre_reset,0.9637109602512488,58
11,9,within,1,15.625,L2,spike50,0.97295135389482,58
11,9,within,1,15.625,L2,syn_current,0.9699691689453438,58
11,9,within,1,15.625,L2,pre_reset,0.9874951014555496,58
11,9,within,2,31.25,L1,spike50,0.9180573254490452,55
11,9,within,2,31.25,L1,syn_current,0.9003564095181404,55
11,9,within,2,31.25,L1,pre_reset,0.9281195865156132,55
11,9,within,2,31.25,L2,spike50,0.9321668811930393,55
11,9,within,2,31.25,L2,syn_current,0.9527147760747346,55
11,9,within,2,31.25,L2,pre_reset,0.9716849643370415,55
11,9,within,4,62.5,L1,spike50,0.812621575142948,49
11,9,within,4,62.5,L1,syn_current,0.8183862516609149,49
11,9,within,4,62.5,L1,pre_reset,0.8434659322317092,49
11,9,within,4,62.5,L2,spike50,0.8194510337514936,49
11,9,within,4,62.5,L2,syn_current,0.9049358321505906,49
11,9,within,4,62.5,L2,pre_reset,0.928892165189715,49
11,9,within,8,125.0,L1,spike50,0.7271307681570902,37
11,9,within,8,125.0,L1,syn_current,0.7135454367955224,37
11,9,within,8,125.0,L1,pre_reset,0.7126131453391522,37
11,9,within,8,125.0,L2,spike50,0.6973861486923066,37
11,9,within,8,125.0,L2,syn_current,0.8205708155114383,37
11,9,within,8,125.0,L2,pre_reset,0.8511534775038496,37
11,9,within,16,250.0,L1,spike50,0.6029602866220485,13
11,9,within,16,250.0,L1,syn_current,0.5491349190045265,13
11,9,within,16,250.0,L1,pre_reset,0.547016202868323,13
11,9,within,16,250.0,L2,spike50,0.6177092862595526,13
11,9,within,16,250.0,L2,syn_current,0.7540609985311981,13
11,9,within,16,250.0,L2,pre_reset,0.772971447343759,13
11,9,across,16,250.0,L1,spike50,0.6918091008055769,8
11,9,across,16,250.0,L1,syn_current,0.7048207593528342,8
11,9,across,16,250.0,L1,pre_reset,0.6685260383200904,8
11,9,across,16,250.0,L2,spike50,0.0804934088017448,8
11,9,across,16,250.0,L2,syn_current,0.312132965487834,8
11,9,across,16,250.0,L2,pre_reset,0.3220592724506133,8
11,10,within,1,15.625,L1,spike50,0.9411748838893336,70
11,10,within,1,15.625,L1,syn_current,0.9514207271955384,72
11,10,within,1,15.625,L1,pre_reset,0.9648450392046736,72
11,10,within,1,15.625,L2,spike50,0.9644540158526992,69
11,10,within,1,15.625,L2,syn_current,0.9608080340159724,70
11,10,within,1,15.625,L2,pre_reset,0.9798032791467246,70
11,10,within,2,31.25,L1,spike50,0.8973682176289787,68
11,10,within,2,31.25,L1,syn_current,0.9070443759774466,70
11,10,within,2,31.25,L1,pre_reset,0.9330667899967066,70
11,10,within,2,31.25,L2,spike50,0.9226398588852156,67
11,10,within,2,31.25,L2,syn_current,0.9364066501887106,68
11,10,within,2,31.25,L2,pre_reset,0.9569121797345718,68
11,10,within,4,62.5,L1,spike50,0.7754725989105046,64
11,10,within,4,62.5,L1,syn_current,0.8340671190378433,66
11,10,within,4,62.5,L1,pre_reset,0.8589374790753066,66
11,10,within,4,62.5,L2,spike50,0.8048246754570745,63
11,10,within,4,62.5,L2,syn_current,0.8768028576378176,64
11,10,within,4,62.5,L2,pre_reset,0.8967789299579508,64
11,10,within,8,125.0,L1,spike50,0.7036654466714218,56
11,10,within,8,125.0,L1,syn_current,0.732093825358475,58
11,10,within,8,125.0,L1,pre_reset,0.7386521666333411,58
11,10,within,8,125.0,L2,spike50,0.6411483095472595,55
11,10,within,8,125.0,L2,syn_current,0.7780262430918237,56
11,10,within,8,125.0,L2,pre_reset,0.7854980955152635,56
11,10,within,16,250.0,L1,spike50,0.631209996954902,40
11,10,within,16,250.0,L1,syn_current,0.684984817619339,42
11,10,within,16,250.0,L1,pre_reset,0.6801582381303827,42
11,10,within,16,250.0,L2,spike50,0.4341308169130632,39
11,10,within,16,250.0,L2,syn_current,0.6004845810161401,40
11,10,within,16,250.0,L2,pre_reset,0.5956876301416367,40
11,10,across,16,250.0,L1,spike50,0.6617405861530059,7
11,10,across,16,250.0,L1,syn_current,0.6813063745929997,7
11,10,across,16,250.0,L1,pre_reset,0.674864357687441,7
11,10,across,16,250.0,L2,spike50,0.1768773366915131,7
11,10,across,16,250.0,L2,syn_current,0.2525951184801044,7
11,10,across,16,250.0,L2,pre_reset,0.2641913386011199,7
11,11,within,1,15.625,L1,spike50,0.9629472506881502,38
11,11,within,1,15.625,L1,syn_current,0.9637072700379052,38
11,11,within,1,15.625,L1,pre_reset,0.9722161916397246,38
11,11,within,1,15.625,L2,spike50,0.982939854746848,38
11,11,within,1,15.625,L2,syn_current,0.9883508397264166,38
11,11,within,1,15.625,L2,pre_reset,0.99539193148544,38
11,11,within,2,31.25,L1,spike50,0.9489501698973442,36
11,11,within,2,31.25,L1,syn_current,0.9336295587587384,36
11,11,within,2,31.25,L1,pre_reset,0.95088408347035,36
11,11,within,2,31.25,L2,spike50,0.9556172790733406,36
11,11,within,2,31.25,L2,syn_current,0.9824172193247273,36
11,11,within,2,31.25,L2,pre_reset,0.9881583535118392,36
11,11,within,4,62.5,L1,spike50,0.8810516221848438,32
11,11,within,4,62.5,L1,syn_current,0.8806404561759431,32
11,11,within,4,62.5,L1,pre_reset,0.8957281557676633,32
11,11,within,4,62.5,L2,spike50,0.875904101667933,32
11,11,within,4,62.5,L2,syn_current,0.9572084355561794,32
11,11,within,4,62.5,L2,pre_reset,0.9639078867188358,32
11,11,within,8,125.0,L1,spike50,0.8020354826375543,24
11,11,within,8,125.0,L1,syn_current,0.8021097451275238,24
11,11,within,8,125.0,L1,pre_reset,0.8022794055370146,24
11,11,within,8,125.0,L2,spike50,0.7457876421508566,24
11,11,within,8,125.0,L2,syn_current,0.8956849813535972,24
11,11,within,8,125.0,L2,pre_reset,0.8973474885418787,24
11,11,within,16,250.0,L1,spike50,0.7106822465986891,8
11,11,within,16,250.0,L1,syn_current,0.7621852190571213,8
11,11,within,16,250.0,L1,pre_reset,0.7554249860034187,8
11,11,within,16,250.0,L2,spike50,0.6094599107453142,8
11,11,within,16,250.0,L2,syn_current,0.7762578706008385,8
11,11,within,16,250.0,L2,pre_reset,0.7656555375782006,8
11,11,across,16,250.0,L1,spike50,0.7870599468883523,6
