epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
1,l1,all,0.11352931622543447,0.515625,0.0017738955660224136
1,l1,2,0.012570301906319524,0.604651153087616,0.00019641096728624256
1,l1,3,0.04689689557357668,0.44186046719551086,0.0007327639933371356
1,l1,4,0.28511102345762085,0.5,0.004454859741525326
1,l2,all,0.5432028585350008,0.2734375,0.008487544664609388
1,l2,2,0.11095708798078194,0.4651162922382355,0.0017337044996997178
1,l2,3,0.4563986538294473,0.1860465109348297,0.007131228966085114
1,l2,4,1.0746111665390534,0.1666666716337204,0.01679079947717271
5,l1,all,0.1933571544583401,0.5,0.003021205538411564
5,l1,2,0.011119882455590348,0.6279069781303406,0.00017374816336859918
5,l1,3,0.06792797760914973,0.41860464215278625,0.0010613746501429645
5,l1,4,0.5083489949496122,0.4523809552192688,0.00794295304608769
5,l2,all,1.4619132694494072,0.25,0.022842394835146988
5,l2,2,0.412886070307572,0.44186046719551086,0.006451344848555813
5,l2,3,1.3310015826191401,0.1860465109348297,0.020796899728424065
5,l2,4,2.669945938420845,0.1190476194024086,0.0417179052878257
10,l1,all,0.34805911970115316,0.4296875,0.005438423745330518
10,l1,2,0.015229404232656346,0.5581395626068115,0.0002379594411352554
10,l1,3,0.12521954591295217,0.3720930218696594,0.0019565554048898777
10,l1,4,0.9169586301306295,0.3571428656578064,0.014327478595791086
10,l2,all,3.259217151210005,0.125,0.05092526798765633
10,l2,2,1.4392995682735854,0.1860465109348297,0.022489055754274772
10,l2,3,3.355061926111705,0.13953489065170288,0.05242284259549539
10,l2,4,5.02433931181698,0.0476190485060215,0.07850530174714031
20,l1,all,0.7510151047588111,0.296875,0.011734611011856423
20,l1,2,0.03674395941847245,0.41860464215278625,0.000574124365913632
20,l1,3,0.3473754584496376,0.20930232107639313,0.005427741538275587
20,l1,4,1.8955428200190259,0.261904776096344,0.02961785656279728
20,l2,all,7.000243625142114,0.0078125,0.10937880664284554
20,l2,2,4.0174201419446955,0.0,0.06277218971788587
20,l2,3,6.960562944049315,0.023255813866853714,0.10875879600077054
20,l2,4,10.094712174296387,0.0,0.15772987772338104
40,l1,all,1.7422445996426832,0.1875,0.027222571869416925
40,l1,2,0.16051308588069543,0.25581395626068115,0.002508016966885866
40,l1,3,1.1240750743151111,0.1627907007932663,0.01756367303617361
40,l1,4,3.994524234901042,0.1428571492433548,0.06241444117032878
40,l2,all,14.08007146337502,0.0,0.2200011166152347
40,l2,2,10.946557331228211,0.0,0.1710399583004408
40,l2,3,13.76496406057012,0.0,0.21507756344640813
40,l2,4,17.6108030348732,0.0,0.27516879741989375
60,l1,all,2.0821828812733476,0.15625,0.032534107519896056
60,l1,2,0.24874693580005364,0.20930232107639313,0.003886670871875838
60,l1,3,1.5625852215855653,0.11627907305955887,0.02441539408727446
60,l1,4,4.491241096081116,0.1428571492433548,0.07017564212626744
60,l2,all,16.201153159006008,0.0,0.2531430181094689
60,l2,2,13.471012385222341,0.0,0.21048456851909908
60,l2,3,15.650992819668293,0.0,0.24454676280731708
60,l2,4,19.559556679582666,0.0,0.30561807311847916
80,l1,all,2.287802501218126,0.109375,0.035746914081533215
80,l1,2,0.31184018190677276,0.11627907305955887,0.004872502842293324
80,l1,3,1.6701579975146459,0.09302325546741486,0.026096218711166342
80,l1,4,4.943161867638073,0.1190476194024086,0.0772369041818449
80,l2,all,18.001461750852688,0.0,0.28127283985707324
80,l2,2,15.492171889813447,0.0,0.2420651857783351
80,l2,3,17.86384942833077,0.0,0.2791226473176683
80,l2,4,20.711385414974824,0.0,0.32361539710898163
100,l1,all,2.429267500406042,0.0859375,0.0379573046938444
100,l1,2,0.37324127198764123,0.09302325546741486,0.005831894874806894
100,l1,3,1.7593587937344901,0.04651162773370743,0.027489981152101408
100,l1,4,5.220105648236231,0.1190476194024086,0.08156415075369111
100,l2,all,19.54929348708787,0.0,0.30545771073574796
100,l2,2,17.03203387333759,0.0,0.26612552927089983
100,l2,3,19.51563544613618,0.0,0.3049318038458778
100,l2,4,22.160947276425595,0.0,0.34626480119414993
