epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
1,l1,all,0.197998687664042,0.4296875,0.003093729494750656
1,l1,2,0.013428553988890923,0.6511628031730652,0.00020982115607642068
1,l1,3,0.05835317096990783,0.4651162922382355,0.0009117682964048099
1,l1,4,0.5299337582802149,0.1666666716337204,0.008280214973128358
1,l2,all,1.4251968503937007,0.1171875,0.022268700787401573
1,l2,2,0.25904901422205945,0.13953489065170288,0.004047640847219679
1,l2,3,0.9583104437526705,0.11627907305955887,0.014973600683635476
1,l2,4,3.0971128608923886,0.095238097012043,0.04839238845144357
5,l1,all,0.265994094488189,0.40625,0.004156157726377953
5,l1,2,0.01806750900323506,0.6279069781303406,0.0002823048281755478
5,l1,3,0.08765183421839712,0.41860464215278625,0.001369559909662455
5,l1,4,0.7024121984751907,0.1666666716337204,0.010975190601174854
5,l2,all,2.1678149606299213,0.0703125,0.03387210875984252
5,l2,2,0.6660562778489898,0.11627907305955887,0.010407129341390466
5,l2,3,1.505218824391137,0.09302325546741486,0.023519044131111517
5,l2,4,4.383702037245344,0.0,0.0684953443319585
10,l1,all,0.44668635170603677,0.3984375,0.0069794742454068245
10,l1,2,0.025148019288286638,0.6279069781303406,0.0003929378013794787
10,l1,3,0.12671671854971617,0.39534884691238403,0.001979948727339315
10,l1,4,1.2058492688413949,0.1666666716337204,0.018841394825646795
10,l2,all,4.783382545931759,0.046875,0.07474035228018373
10,l2,2,2.4129890740401634,0.06976744532585144,0.03770295428187755
10,l2,3,3.758530183727034,0.04651162773370743,0.058727034120734906
10,l2,4,8.25946756655418,0.02380952425301075,0.12905418072740907
20,l1,all,0.7543471128608924,0.328125,0.011786673638451444
20,l1,2,0.047122016724653604,0.5813953280448914,0.0007362815113227126
20,l1,3,0.24610877128731,0.27906978130340576,0.003845449551364219
20,l1,4,1.9987501562304713,0.1190476194024086,0.031230471191101113
20,l2,all,7.483185695538058,0.015625,0.11692477649278216
20,l2,2,4.674113410242325,0.04651162773370743,0.07303302203503632
20,l2,3,6.867362509918818,0.0,0.10730253921748154
20,l2,4,10.989626296712911,0.0,0.17171291088613924
40,l1,all,1.4479166666666667,0.25,0.022623697916666668
40,l1,2,0.06518952572788866,0.5116279125213623,0.0010185863394982604
40,l1,3,0.5051577855093695,0.1627907007932663,0.007893090398583899
40,l1,4,3.828771403574553,0.0714285746216774,0.05982455318085239
40,l2,all,13.696850393700787,0.0,0.2140132874015748
40,l2,2,9.790148324482695,0.0,0.1529710675700421
40,l2,3,14.2215711408167,0.0,0.22221204907526093
40,l2,4,17.159355080614922,0.0,0.26811492313460816
60,l1,all,1.9768700787401574,0.1875,0.03088859498031496
60,l1,2,0.10645180980284441,0.3720930218696594,0.001663309528169444
60,l1,3,0.8401391686504304,0.11627907305955887,0.013127174510162974
60,l1,4,5.055618047744032,0.0714285746216774,0.0789940319960005
60,l2,all,16.916584645669293,0.0,0.2643216350885827
60,l2,2,14.12317646340719,0.0,0.22067463224073736
60,l2,3,16.767136666056278,0.0,0.26198651040712934
60,l2,4,19.929508811398573,0.0,0.3113985751781027
80,l1,all,2.1756889763779528,0.1796875,0.03399514025590551
80,l1,2,0.19141793322346334,0.3255814015865326,0.0029909052066166147
80,l1,3,1.012268815235305,0.13953489065170288,0.01581670023805164
80,l1,4,5.398325209348831,0.0714285746216774,0.08434883139607549
80,l2,all,17.4438156167979,0.0,0.27255961901246717
80,l2,2,14.392968320820362,0.0,0.22489013001281816
80,l2,3,17.689067936275407,0.0,0.27639168650430324
80,l2,4,20.316210473690788,0.0,0.31744078865141856
100,l1,all,2.436761811023622,0.1640625,0.0380744032972441
100,l1,2,0.26686199108832326,0.302325576543808,0.004169718610755051
100,l1,3,1.1375206006225966,0.11627907305955887,0.017773759384728072
100,l1,4,5.988501437320335,0.0714285746216774,0.09357033495813023
100,l2,all,18.683727034120736,0.0,0.2919332349081365
100,l2,2,15.306354147592016,0.0,0.23916178355612525
100,l2,3,19.61008362326802,0.0,0.30640755661356284
100,l2,4,21.1931008623922,0.0,0.3311422009748781
