epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
1,l1,all,0.17626653759277186,0.3671875,0.0027541646498870603
1,l1,2,0.025454572742895306,0.3720930218696594,0.00039772769910773916
1,l1,3,0.07468275587774001,0.3488371968269348,0.0011669180605896876
1,l1,4,0.43467170669494,0.380952388048172,0.006791745417108437
1,l2,all,1.0657470151661825,0.203125,0.016652297111971602
1,l2,2,0.2970500611600141,0.25581395626068115,0.00464140720562522
1,l2,3,0.4512183224896253,0.25581395626068115,0.007050286288900395
1,l2,4,2.481906605817545,0.095238097012043,0.03877979071589914
5,l1,all,0.3222813810906744,0.3046875,0.005035646579541787
5,l1,2,0.028576359966080583,0.302325576543808,0.0004465056244700091
5,l1,3,0.11910818943845351,0.302325576543808,0.0018610654599758361
5,l1,4,0.8309900275050324,0.3095238208770752,0.01298421917976613
5,l2,all,3.271458535011294,0.1875,0.05111653960955147
5,l2,2,1.1598640221526824,0.1860465109348297,0.018122875346135662
5,l2,3,1.721065309889912,0.27906978130340576,0.026891645467029875
5,l2,4,7.020636457228907,0.095238097012043,0.10969744464420167
10,l1,all,0.44707970313004197,0.28125,0.006985620361406906
10,l1,2,0.035780484327277366,0.27906978130340576,0.0005590700676137088
10,l1,3,0.1820242088595721,0.25581395626068115,0.002844128263430814
10,l1,4,1.1395380998478772,0.3095238208770752,0.017805282810123082
10,l2,all,5.402871894159406,0.1171875,0.08441987334624072
10,l2,2,2.6463150153462855,0.13953489065170288,0.04134867211478571
10,l2,3,3.3196605056394786,0.1860465109348297,0.05186969540061685
10,l2,4,10.357872739286098,0.02380952425301075,0.16184176155134528
20,l1,all,0.7973539851565021,0.2421875,0.012458656018070346
20,l1,2,0.059313957240520195,0.23255814611911774,0.000926780581883128
20,l1,3,0.2876846994904583,0.20930232107639313,0.0044950734295384105
20,l1,4,2.0747706633476235,0.2857142984867096,0.03241829161480662
20,l2,all,9.261939335269442,0.0390625,0.14471780211358504
20,l2,2,6.4817908252474545,0.04651162773370743,0.10127798164449148
20,l2,3,6.917880486578566,0.04651162773370743,0.1080918826027901
20,l2,4,14.508151631094515,0.02380952425301075,0.2266898692358518
40,l1,all,1.2950951919974185,0.1875,0.020235862374959664
40,l1,2,0.11358502742820265,0.13953489065170288,0.0017747660535656663
40,l1,3,0.5030880178902422,0.1860465109348297,0.007860750279535034
40,l1,4,3.3156010387375345,0.2380952388048172,0.05180626623027398
40,l2,all,14.116569861245564,0.0078125,0.22057140408196194
40,l2,2,11.69517548796686,0.0,0.1827371169994822
40,l2,3,12.221556841291639,0.023255813866853714,0.19096182564518185
40,l2,4,18.535748859078964,0.0,0.2896210759231088
60,l1,all,1.6882865440464665,0.1953125,0.02637947725072604
60,l1,2,0.1445627621813488,0.13953489065170288,0.002258793159083575
60,l1,3,0.6762271400376716,0.23255814611911774,0.010566049063088619
60,l1,4,4.304921710536425,0.2142857164144516,0.06726440172713163
60,l2,all,18.078493062278156,0.0,0.2824764540980962
60,l2,2,15.38608853568668,0.0,0.24040763337010437
60,l2,3,17.00413486721148,0.0,0.2656896073001794
60,l2,4,21.93494061064245,0.0,0.3427334470412883
80,l1,all,1.8146982897708939,0.1875,0.028354660777670217
80,l1,2,0.21012029386823958,0.13953489065170288,0.0032831295916912434
80,l1,3,0.8294348514524565,0.20930232107639313,0.012959919553944634
80,l1,4,4.466202615282964,0.2142857164144516,0.06978441586379631
80,l2,all,18.79114230396902,0.0,0.29361159849951596
80,l2,2,15.507838237390906,0.0,0.24230997245923291
80,l2,3,18.530688819349077,0.0,0.28954201280232933
80,l2,4,22.419275034957515,0.0,0.35030117242121117
100,l1,all,1.9832203936753792,0.1796875,0.0309878186511778
100,l1,2,0.22668977989899217,0.13953489065170288,0.0035420278109217526
100,l1,3,0.9055584322024359,0.1860465109348297,0.014149350503163061
100,l1,4,4.8848937445258835,0.2142857164144516,0.07632646475821693
100,l2,all,20.206921587608907,0.0,0.31573314980638917
100,l2,2,17.393157582716103,0.0,0.2717680872299391
100,l2,3,18.99895690282687,0.0,0.29685870160666983
100,l2,4,24.324405722276,0.0,0.3800688394105625
