epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
1,l1,all,0.1530545573342045,0.4609375,0.0023914774583469454
1,l1,2,0.015073353441267864,0.6279069781303406,0.00023552114751981037
1,l1,3,0.06612826025846547,0.39534884691238403,0.001033254066538523
1,l1,4,0.3833169988021344,0.3571428656578064,0.00598932810628335
1,l2,all,0.7963083959490362,0.234375,0.012442318686703691
1,l2,2,0.1772334622368431,0.3720930218696594,0.0027692728474506736
1,l2,3,0.7347044209598627,0.1860465109348297,0.011479756577497854
1,l2,4,1.4931939453337688,0.1428571492433548,0.023331155395840138
5,l1,all,0.24509964064031362,0.4140625,0.0038296818850049002
5,l1,2,0.01628894646072495,0.604651153087616,0.00025451478844882734
5,l1,3,0.10332540665385229,0.3255814015865326,0.001614459478966442
5,l1,4,0.6245080194769839,0.3095238208770752,0.009757937804327873
5,l2,all,1.7760535772623325,0.1875,0.027750837144723945
5,l2,2,0.5450719099245572,0.3255814015865326,0.008516748592571207
5,l2,3,1.6245185112024494,0.11627907305955887,0.02538310173753827
5,l2,4,3.1914873757408877,0.1190476194024086,0.04986699024595137
10,l1,all,0.45467167592290103,0.3828125,0.007104244936295329
10,l1,2,0.026013690616381636,0.5348837375640869,0.00040646391588096306
10,l1,3,0.18477013895747704,0.302325576543808,0.002887033421210579
10,l1,4,1.1698635677727478,0.3095238208770752,0.018279118246449184
10,l2,all,4.609768049656975,0.09375,0.07202762577589024
10,l2,2,2.112214430608632,0.1627907007932663,0.03300335047825988
10,l2,3,4.564551788061357,0.06976744532585144,0.07132112168845871
10,l2,4,7.213080070316268,0.0476190485060215,0.11270437609869169
20,l1,all,0.9101600784057498,0.28125,0.01422125122508984
20,l1,2,0.06005029516118004,0.44186046719551086,0.0009382858618934381
20,l1,3,0.46387029622482395,0.1860465109348297,0.007247973378512874
20,l1,4,2.2374263001509,0.2142857164144516,0.03495978593985781
20,l2,all,8.129451159751715,0.015625,0.12702267437112055
20,l2,2,5.025990898247267,0.023255813866853714,0.07853110778511355
20,l2,3,7.654832362125161,0.0,0.11960675565820564
20,l2,4,11.792722577433457,0.02380952425301075,0.18426129027239777
40,l1,all,2.1997713165632145,0.1796875,0.034371426821300226
40,l1,2,0.1743160389901461,0.27906978130340576,0.002723688109221033
40,l1,3,1.410331021174111,0.11627907305955887,0.022036422205845483
40,l1,4,5.081688212691153,0.1428571492433548,0.07940137832329927
40,l2,all,15.583469454426657,0.0,0.24349171022541652
40,l2,2,13.223950221465854,0.0,0.20662422221040397
40,l2,3,15.419554333209241,0.0,0.2409305364563944
40,l2,4,18.166985578942455,0.0,0.28385914967097586
60,l1,all,2.6821300228683436,0.1484375,0.04190828160731787
60,l1,2,0.26524239684553613,0.20930232107639313,0.004144412450711502
60,l1,3,1.901673719638665,0.09302325546741486,0.02971365186935414
60,l1,4,5.955601188531603,0.1428571492433548,0.0930562685708063
60,l2,all,18.1890721986279,0.0,0.28420425310356096
60,l2,2,16.3951892906255,0.0,0.2561748326660234
60,l2,3,17.892556771992737,0.0,0.2795711995623865
60,l2,4,20.329241922185403,0.0,0.3176444050341469
80,l1,all,2.968311009474028,0.1171875,0.04637985952303169
80,l1,2,0.33234313151956724,0.1627907007932663,0.005192861429993238
80,l1,3,2.1392005956405797,0.06976744532585144,0.03342500930688406
80,l1,4,6.515891165352126,0.1190476194024086,0.10181079945862696
80,l2,all,19.791163018621365,0.0,0.3092369221659588
80,l2,2,18.36809676120435,0.0,0.28700151189381795
80,l2,3,19.62210252007628,0.0,0.30659535187619186
80,l2,4,21.42119755448733,0.0,0.3347062117888645
100,l1,all,3.1669389088533157,0.1015625,0.04948342045083306
100,l1,2,0.38461363135622195,0.11627907305955887,0.006009587989940968
100,l1,3,2.262947965021311,0.06976744532585144,0.03535856195345798
100,l1,4,6.941024564023584,0.1190476194024086,0.1084535088128685
100,l2,all,21.21594250245018,0.0,0.33149910160078405
100,l2,2,19.607515403842793,0.0,0.30636742818504364
100,l2,3,21.155208436215556,0.0,0.33055013181586806
100,l2,4,22.92484559978843,0.0,0.3582007124966942
