epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
1,l1,all,0.17248660061718368,0.4375,0.002695103134643495
1,l1,2,0.011845092180954935,0.604651153087616,0.00018507956532742086
1,l1,3,0.05390725625210103,0.4651162922382355,0.0008423008789390786
1,l1,4,0.45835556896138346,0.2380952388048172,0.007161805765021617
1,l2,all,1.1137729413675492,0.171875,0.017402702208867957
1,l2,2,0.2161124981586472,0.20930232107639313,0.0033767577837288624
1,l2,3,0.7534929046538068,0.1627907007932663,0.011773326635215731
1,l2,4,2.4016643850978756,0.1428571492433548,0.037526006017154306
5,l1,all,0.25572519083969464,0.4140625,0.003995706106870229
5,l1,2,0.015954613958020933,0.6279069781303406,0.0002492908430940771
5,l1,3,0.05970893405501773,0.44186046719551086,0.0009329520946096521
5,l1,4,0.7018879014981013,0.1666666716337204,0.010966998460907833
5,l2,all,1.9433165502679877,0.1796875,0.030364321097937307
5,l2,2,0.6299655147667054,0.20930232107639313,0.009843211168229771
5,l2,3,1.4470351386774742,0.20930232107639313,0.022609924041835535
5,l2,4,3.7960354841953023,0.1190476194024086,0.0593130544405516
10,l1,all,0.4644307292512587,0.3828125,0.0072567301445509175
10,l1,2,0.02320671121166681,0.6279069781303406,0.0003626048626822939
10,l1,3,0.0833991184169276,0.3720930218696594,0.0013031112252644937
10,l1,4,1.3062638730983704,0.1428571492433548,0.020410373017162038
10,l2,all,4.442179632938119,0.1171875,0.06940905676465811
10,l2,2,2.2348546369985383,0.1627907007932663,0.03491960370310216
10,l2,3,3.723226730021794,0.11627907305955887,0.05817541765659053
10,l2,4,7.438130815100118,0.0714285746216774,0.11622079398593935
20,l1,all,0.9951274971577067,0.28125,0.015548867143089166
20,l1,2,0.04230390064626763,0.44186046719551086,0.0006609984475979317
20,l1,3,0.2799309539907309,0.27906978130340576,0.004373921156105171
20,l1,4,2.70286240206656,0.1190476194024086,0.04223222503229
20,l2,all,9.406691570570082,0.03125,0.14697955579015753
20,l2,2,6.306907244920699,0.04651162773370743,0.09854542570188592
20,l2,3,9.728688465765947,0.0,0.15201075727759292
20,l2,4,12.250616796986783,0.0476190485060215,0.1914158874529185
40,l1,all,1.9470521357804125,0.1484375,0.030422689621568945
40,l1,2,0.10950666853005277,0.23255814611911774,0.0017110416957820745
40,l1,3,0.974198397739763,0.13953489065170288,0.015221849964683797
40,l1,4,4.824365607864065,0.0714285746216774,0.07538071262287602
40,l2,all,16.592171512100048,0.0,0.25925267987656325
40,l2,2,14.031357766354047,0.0,0.21923996509928198
40,l2,3,17.635166628265804,0.0,0.2755494785666532
40,l2,4,18.146128680479826,0.0,0.2835332606324973
60,l1,all,2.4245574143251583,0.125,0.0378837095988306
60,l1,2,0.1965318355738033,0.23255814611911774,0.0030708099308406765
60,l1,3,1.4221362714399568,0.06976744532585144,0.022220879241249325
60,l1,4,5.731919534095919,0.0714285746216774,0.08956124272024873
60,l2,all,19.51080071463375,0.0,0.30485626116615233
60,l2,2,17.23001612836212,0.0,0.2692190020056581
60,l2,3,20.844461399579227,0.0,0.32569470936842543
60,l2,4,20.480475185039097,0.0,0.3200074247662359
80,l1,all,2.6331817443560177,0.09375,0.04114346475556278
80,l1,2,0.22408980513765764,0.20930232107639313,0.0035014032052759006
80,l1,3,1.6155255315371801,0.023255813866853714,0.02524258643026844
80,l1,4,6.141519138108386,0.0476190485060215,0.09596123653294353
80,l2,all,21.329543608900437,0.0,0.3332741188890693
80,l2,2,19.25770252048151,0.0,0.3009016018825236
80,l2,3,22.230820657901198,0.0,0.3473565727797062
80,l2,4,22.527978220685707,0.0,0.3519996596982142
100,l1,all,2.767581614422608,0.09375,0.04324346272535325
100,l1,2,0.2555155599034565,0.20930232107639313,0.0039924306234915075
100,l1,3,1.7252739366423546,0.04651162773370743,0.02695740526003679
100,l1,4,6.406583292729143,0.02380952425301075,0.10010286394889285
100,l2,all,22.863407503654376,0.0,0.3572407422445996
100,l2,2,20.888457456251345,0.0,0.32638214775392727
100,l2,3,23.877530207629054,0.0,0.37308640949420396
100,l2,4,23.84711168859293,0.0,0.3726111201342645
