epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
1,l1,all,0.22917011760808348,0.4453125,0.0035807830876263044
1,l1,2,0.014299417160071035,0.6744186282157898,0.00022342839312610992
1,l1,3,0.05990962706719416,0.41860464215278625,0.0009360879229249087
1,l1,4,0.6224472893348163,0.2380952388048172,0.009725738895856505
1,l2,all,1.7147589862514494,0.1484375,0.026793109160178897
1,l2,2,0.29264496843110893,0.20930232107639313,0.004572577631736077
1,l2,3,1.165649040220963,0.11627907305955887,0.018213266253452546
1,l2,4,3.7329168540034865,0.1190476194024086,0.058326825843804476
5,l1,all,0.33004803710452213,0.4296875,0.005157000579758158
5,l1,2,0.018983708988370165,0.6511628031730652,0.00029662045294328383
5,l1,3,0.0850568779349053,0.41860464215278625,0.0013290137177328952
5,l1,4,0.8993429407542377,0.2142857164144516,0.014052233449284964
5,l2,all,2.7678482690077852,0.109375,0.043247629203246644
5,l2,2,0.6770034400268115,0.1627907007932663,0.010578178750418929
5,l2,3,1.8929469819831966,0.09302325546741486,0.029577296593487446
5,l2,4,5.804207387775385,0.0714285746216774,0.09069074043399039
10,l1,all,0.6480039754845122,0.3515625,0.010125062116945503
10,l1,2,0.03032462604635754,0.5116279125213623,0.00047382228197433656
10,l1,3,0.1380633380972376,0.3720930218696594,0.0021572396577693373
10,l1,4,1.8024720572343564,0.1666666716337204,0.02816362589428682
10,l2,all,6.821020374358125,0.046875,0.1065784433493457
10,l2,2,3.166088192579866,0.06976744532585144,0.04947012800906041
10,l2,3,5.89974228690517,0.04651162773370743,0.09218347323289328
10,l2,4,11.506188030951986,0.02380952425301075,0.17978418798362478
20,l1,all,1.3335265860526753,0.2578125,0.02083635290707305
20,l1,2,0.05522533523889503,0.4883720874786377,0.0008628958631077348
20,l1,3,0.4023560138833781,0.1860465109348297,0.006286812716927783
20,l1,4,3.59560488101154,0.095238097012043,0.05618132626580531
20,l2,all,11.863839655458008,0.015625,0.18537249461653138
20,l2,2,8.96450185098867,0.04651162773370743,0.14007034142169797
20,l2,3,11.51965977248826,0.0,0.17999468394512907
20,l2,4,15.184583954502788,0.0,0.23725912428910606
40,l1,all,2.883137319860858,0.21875,0.045049020622825904
40,l1,2,0.15778667211112865,0.44186046719551086,0.002465416751736385
40,l1,3,1.2534178765827784,0.13953489065170288,0.019584654321605912
40,l1,4,7.341899555913139,0.0714285746216774,0.1147171805611428
40,l2,all,18.955358621832037,0.0078125,0.2961774784661256
40,l2,2,17.996309579299744,0.0,0.2811923371765585
40,l2,3,19.363629709812745,0.0,0.30255671421582414
40,l2,4,19.519250337206277,0.02380952425301075,0.3049882865188481
60,l1,all,3.4083153884379658,0.1640625,0.053254927944343215
60,l1,2,0.3059582188904854,0.3488371968269348,0.0047805971701638346
60,l1,3,1.7006444753477585,0.09302325546741486,0.026572569927308727
60,l1,4,8.332867949233695,0.0476190485060215,0.13020106170677648
60,l2,all,21.236872618850423,0.0078125,0.33182613466953786
60,l2,2,20.846084802631832,0.0,0.3257200750411224
60,l2,3,21.506816492097183,0.0,0.3360440076890185
60,l2,4,21.360593798559677,0.02380952425301075,0.33375927810249495
80,l1,all,3.6358290541659763,0.1640625,0.05680982897134338
80,l1,2,0.3981648054054262,0.3488371968269348,0.006221325084459784
80,l1,3,1.9713472346884138,0.09302325546741486,0.030802300542006465
80,l1,4,8.654692885933569,0.0476190485060215,0.13522957634271202
80,l2,all,22.520374358124897,0.0078125,0.3518808493457015
80,l2,2,22.029977926815643,0.0,0.34421840510649443
80,l2,3,22.870438497482578,0.0,0.3573506015231653
80,l2,4,22.664047895122934,0.02380952425301075,0.35412574836129584
100,l1,all,3.747473910882889,0.15625,0.05855427985754514
100,l1,2,0.42010701449588006,0.3488371968269348,0.006564172101498126
100,l1,3,2.1370232404050986,0.06976744532585144,0.033390988131329666
100,l1,4,8.80285856267304,0.0476190485060215,0.13754466504176624
100,l2,all,23.129865827397715,0.0078125,0.3614041535530893
100,l2,2,22.862795705552195,0.0,0.35723118289925304
100,l2,3,23.44093593383438,0.0,0.36626462396616216
100,l2,4,23.084818224125826,0.02380952425301075,0.360700284751966
