configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_2_firing_rate,val_hidden_2_shift_3_firing_rate,val_hidden_2_shift_4_firing_rate,val_hidden_2_shift_5_firing_rate,val_hidden_2_shift_6_firing_rate,val_hidden_2_shift_7_firing_rate
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,1,2.489352193018245,0.10154905335628227,0.09527847680655045,0.05863054564328927,0.0007675502872360024,0.005171739703887316,0.006805455530060686,2.48455548286438,0.0873015873015873,0.07638888888888888,0.013888888888888888,0.0002551356333947854,0.0010541491089456588,0.000892517484563837,0.9285714285714286,2.1947151259766484e-05,0.0004883241155298042,3.99039113813936e-06,2.5082458582590265e-05,0.00023828335653460752,0.000748293347713943,0.0014338805489714102,0.003794861972370532
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,2,2.459967989519418,0.09982788296041308,0.09265316749986562,0.051903798893823634,0.0007540730148893765,0.0050088348099887785,0.004508125792062349,2.4810352325439453,0.09523809523809523,0.08333333333333333,0.026815423761988647,0.0002496488455798437,0.0010397462909314372,0.0007315717086588827,0.9444444444444444,2.3318848213501887e-05,0.00047597884294618557,3.99039113813936e-06,3.344327811012035e-05,0.0002508245858259027,0.000852803591808069,0.0014506021880264703,0.003575390459772867
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,3,2.4482170850192415,0.10499139414802065,0.09843969733463037,0.05857640988494187,0.0007590452124541511,0.005211517284405514,0.004611407930951703,2.4770894050598145,0.10317460317460317,0.09027777777777778,0.028205128205128206,0.0002667950575015363,0.001266076288297779,0.0008705703333040704,0.9285714285714286,2.4690545167237294e-05,0.0005088995698358354,1.1971173414418082e-05,2.5082458582590265e-05,0.0003302523713374385,0.0011370714557440921,0.001810117427710264,0.004201881868460746
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,4,2.425135891121554,0.11876075731497418,0.11225101931761496,0.07861926083025665,0.0007733075686267942,0.005443509554993552,0.005585609727502638,2.475304126739502,0.10317460317460317,0.09027777777777778,0.028205128205128206,0.0002729676937933456,0.0013984450443332455,0.0010754104117285577,0.9365079365079365,2.4690545167237294e-05,0.000521244842419454,1.596156455255744e-05,3.344327811012035e-05,0.00039295851779391414,0.0012917466170033988,0.0019606121792058056,0.004608901764550961
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,5,2.3966872905494836,0.12736660929432014,0.12069647939487156,0.0966431785877585,0.0007833828110606797,0.005624078834977474,0.006928277533064241,2.479358673095703,0.10317460317460317,0.09027777777777778,0.028205128205128206,0.00027639693617768414,0.0015061232552014748,0.0014777748514909431,0.9285714285714286,2.3318848213501887e-05,0.0005294750241418664,1.596156455255744e-05,2.926286834635531e-05,0.00048074712283298007,0.0014924062856641208,0.0019940554573159262,0.00493212344674025
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,6,2.371985759259091,0.14285714285714285,0.13645090520432882,0.11666444994135157,0.0008032716013197783,0.005963758437034184,0.008774794691856344,2.480393648147583,0.0873015873015873,0.07638888888888888,0.014322916666666666,0.00028394126942322886,0.0016268325871301905,0.0019386650279460394,0.9126984126984127,2.1947151259766484e-05,0.0005459353875866913,1.9951955690696803e-05,2.926286834635531e-05,0.0005685357278720461,0.0016345402176321322,0.002244880043141829,0.005171546915028611
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,7,2.34357560809426,0.14974182444061962,0.1424807490727302,0.12244996049978697,0.0008327122447954177,0.006480474441857739,0.011010713428352902,2.475895404815674,0.0873015873015873,0.07638888888888888,0.014666666666666666,0.000292857299622509,0.001759201343165657,0.002633658151171978,0.8968253968253969,2.3318848213501887e-05,0.0005623957510315161,2.3942346828836164e-05,3.344327811012035e-05,0.0006228810548009916,0.0018184782472377941,0.0025166066777865567,0.005446883903560227
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,8,2.3198578776262715,0.16179001721170397,0.15409587835295382,0.13555748461282882,0.0008799481216607768,0.007264511489440099,0.012889331792475478,2.4657208919525146,0.0873015873015873,0.07638888888888888,0.014666666666666666,0.0003168619963128786,0.0020307973400052674,0.0035408070699089926,0.873015873015873,2.4690545167237294e-05,0.0006090334474585199,3.192312910511488e-05,2.926286834635531e-05,0.0007733758062965332,0.002169632667394058,0.0030726011763673074,0.006013519445176016
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,9,2.2851576370134206,0.17728055077452667,0.170124587880091,0.15023506539480005,0.0009376517828730299,0.008234351709179829,0.015040112549617297,2.4558558464050293,0.0873015873015873,0.0763888888888889,0.02303336394245485,0.00035046857167939603,0.0024038989114212976,0.004623533198724139,0.8571428571428571,2.4690545167237294e-05,0.0006762465981915547,3.5913520243254245e-05,2.5082458582590265e-05,0.001049282850705026,0.0027674312636124594,0.0035282658406176975,0.0069153478423955115
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,101,10,2.253154228558434,0.18760757314974183,0.1811478211399595,0.1684034368180248,0.0009992808632153683,0.009311094176562212,0.018624281909993802,2.4253714084625244,0.10317460317460317,0.09027777777777778,0.04718290184391879,0.0003833892985690457,0.00280923536125011,0.005881836537617417,0.8174603174603174,2.4690545167237294e-05,0.0007420880519708542,3.9903911381393606e-05,4.5984507401415486e-05,0.0013753548122786995,0.0032565392059729693,0.0039504872267579665,0.008068570881317787
