configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_2_firing_rate,val_hidden_2_shift_3_firing_rate,val_hidden_2_shift_4_firing_rate,val_hidden_2_shift_5_firing_rate,val_hidden_2_shift_6_firing_rate,val_hidden_2_shift_7_firing_rate
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,1,2.4784088606678476,0.08950086058519793,0.0880627452561415,0.04519111482677076,0.0007671577453229939,0.005035265965464686,0.01006861283713244,2.4775590896606445,0.10317460317460317,0.125,0.053120134147802124,0.0002613082696865947,0.001314771530155386,0.0026848681707780995,0.9047619047619048,6.035466596435783e-05,0.00046226187340883153,3.99039113813936e-06,0.0001337731124404814,0.00035115442015626374,0.0011078085873977366,0.002265782091960654,0.003962458400172385
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,2,2.4720416861023633,0.10499139414802065,0.10279987322833234,0.05783304686005231,0.0008327122447954177,0.006091334558761955,0.012075636022576917,2.4729886054992676,0.11904761904761904,0.13888888888888887,0.05603448275862069,0.00030520257220612766,0.0017619447370731279,0.003723699997073713,0.8650793650793651,6.995654464050566e-05,0.0005404485997717496,3.99039113813936e-06,0.00022156171747954735,0.00045984507401415484,0.0014631434173177655,0.002813415771013875,0.005514720552908596
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,3,2.4640634642615784,0.09122203098106713,0.08926173421849522,0.040794159376686207,0.0009347731421776341,0.00794792695998794,0.015859391137834203,2.4690043926239014,0.1111111111111111,0.12698412698412698,0.04822469528351881,0.0003662430866473532,0.002523236546396278,0.005245369151084189,0.8253968253968254,7.269993854797647e-05,0.0006597862347467299,1.596156455255744e-05,0.0003135307322823783,0.0006437831036198168,0.001989875047552161,0.0037623687873885397,0.008260109655948476
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,4,2.4568959062152804,0.09294320137693632,0.09094208595387841,0.03864795358343682,0.0010725553536436263,0.01026798051317266,0.021311013225696597,2.4671499729156494,0.10317460317460317,0.11507936507936507,0.04287588129201508,0.0004499166008252129,0.0036864355631639014,0.007747344394697569,0.7936507936507936,8.504521113159511e-05,0.0008147879905188307,4.389430251953297e-05,0.0004932883521242752,0.0008778860503906593,0.0029346476541630613,0.005279857531635251,0.012254491185225976
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,5,2.4515478003661113,0.09466437177280551,0.09233631672310917,0.040824575569254666,0.0011998697807627245,0.012649008910178037,0.025597221989604794,2.4644763469696045,0.1111111111111111,0.12202380952380953,0.04459818636647905,0.0005198731454657186,0.00468983188482135,0.00961285225177772,0.7698412698412699,9.053199894653674e-05,0.0009492142919849003,8.379821390092657e-05,0.0006312418743285216,0.0010660044897600864,0.003850157392427606,0.006362583660450397,0.01583387203613698
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,6,2.4465127167726344,0.10327022375215146,0.10095811159490403,0.050778569549313306,0.0013106974475354648,0.014521957224446045,0.030711083569207407,2.461254596710205,0.1111111111111111,0.12202380952380953,0.041666666666666664,0.000585714599245018,0.005704201782108682,0.01229040470546923,0.7380952380952381,9.327539285400755e-05,0.0010781538056360285,0.00016360603666371376,0.0007859170355878283,0.0013669939927511694,0.004556646642503898,0.007687773555563916,0.01928156997948939
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,7,2.4423789859023235,0.10671256454388985,0.10444101757781003,0.05857683424152572,0.001372849917095148,0.015483684911316931,0.031364273312453596,2.4607386589050293,0.09523809523809523,0.09821428571428571,0.03582057823129252,0.0006268655078570802,0.006146574049688351,0.01272934773066456,0.7063492063492064,9.876218066894918e-05,0.001154968835045211,0.00019951955690696802,0.0008946076894457194,0.0014338805489714102,0.004899440243132632,0.007854989946114518,0.021165034596691168
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,8,2.4379383491772177,0.11187607573149742,0.10912888154240356,0.06635126409788374,0.0014081786892659151,0.015850580752675567,0.03218913471898884,2.4596450328826904,0.09523809523809523,0.09821428571428571,0.03526315789473684,0.000650184356070582,0.006353014441225529,0.013804758142393117,0.6984126984126984,0.00010150557457641998,0.0011988631375647442,0.00021548112145952547,0.0010074787530673756,0.0016596226762147226,0.004811651638093566,0.007892613633988403,0.02207484377618694
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,9,2.4333687132278943,0.11359724612736662,0.11025430486122308,0.06524522155508745,0.001440236278828278,0.016144856340127623,0.030383092993004727,2.459275245666504,0.09523809523809523,0.09821428571428571,0.03526315789473684,0.0006645871740848038,0.006551910499517163,0.012831767769876804,0.6984126984126984,9.739048371521376e-05,0.0012317838644543939,0.00026735620625533714,0.0011663343240904474,0.001801756608182734,0.004753125901400855,0.00803892797572018,0.022809075745604583
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,10,2.4300002436219312,0.12048192771084337,0.1171139735526528,0.07643231031409477,0.0015035663741269868,0.017085517611000384,0.030665025318081074,2.458757162094116,0.0873015873015873,0.0863095238095238,0.031964890455456495,0.0006995654464050567,0.0070210308576946715,0.01354139232727592,0.6666666666666666,0.00010150557457641998,0.0012976253182336933,0.0003112505087748701,0.0011914167826730375,0.002086024472118757,0.004799110408802271,0.00892517484563837,0.024309462813544985
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,11,2.425996984343931,0.13253012048192772,0.1276114963536347,0.09463048492044325,0.0015514564875140269,0.017840506557020117,0.03149546954293467,2.454988718032837,0.09523809523809523,0.09325396825396824,0.04320087669144273,0.000733172021771574,0.007484664428057238,0.014536329851052,0.6428571428571429,0.00010287727153015539,0.0013634667720129926,0.00034716402901812434,0.0013001074365309288,0.002466441760621376,0.004924522701715222,0.009752895978863849,0.025594368760025858
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,12,2.420431158423629,0.14974182444061962,0.1444813560536831,0.11609339596469526,0.001609945232552297,0.018827749468236555,0.031025117099614228,2.4547202587127686,0.10317460317460317,0.10019841269841269,0.052027629233511584,0.0007647210517074883,0.008055976209288034,0.014902115705381441,0.6190476190476191,0.0001069923623913616,0.0014224497410236152,0.0003950487226757967,0.001421339319680115,0.0028844827369978805,0.005225512204706306,0.010609879980435683,0.027250381082353694
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,13,2.4157509208751424,0.1721170395869191,0.16471129208550592,0.13371369818946102,0.0016753688847203846,0.02011829643090425,0.031053031191205945,2.4542829990386963,0.1111111111111111,0.10714285714285714,0.06168190546658916,0.0008051861118426828,0.008846759503116496,0.015333743013490182,0.6111111111111112,0.00011110745325256782,0.0014992647704327978,0.0005227412390962562,0.0015927361199944818,0.0034153947769960413,0.0056351923615552794,0.012123188314918628,0.029217643913456395
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,14,2.408841309572046,0.20137693631669534,0.19314401575014783,0.15533335589259278,0.0017757287671462307,0.022012180313866047,0.03362810614054187,2.4531116485595703,0.15873015873015872,0.1615079365079365,0.1127371705791207,0.0008675983232376437,0.009998299095777367,0.01654815204986393,0.5952380952380952,0.00012208102888245105,0.0016131156175928365,0.000586587497306486,0.0017348700519624935,0.00424311591022152,0.006525619641237234,0.01472758359774425,0.03159192664064932
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,15,2.3991122237581393,0.2289156626506024,0.21894839989965775,0.18287952160300458,0.0018675835747902255,0.02399504036377644,0.033467600113889495,2.4528067111968994,0.15079365079365079,0.15317460317460316,0.10191315008388178,0.000910806777280309,0.010954371872530946,0.016584730635296873,0.5793650793650794,0.0001316829075585989,0.001689930647002019,0.0005746163238920679,0.0018519215253479146,0.005037393765336878,0.0073157170865888275,0.01662548963049358,0.033730776290692016
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,16,2.393529662987451,0.22547332185886404,0.21664545593004714,0.18057454135349874,0.001979196325388983,0.026225594360795218,0.03834837902870127,2.45039701461792,0.1349206349206349,0.14285714285714288,0.06842052017805246,0.0009903652005969624,0.012278059432885612,0.019701226114183713,0.5396825396825397,0.00013991308928101132,0.0018408173119129137,0.0006264914086878796,0.0019355297206232155,0.005973805552420248,0.007829907487531929,0.018360359682456074,0.03825987023248019
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,17,2.3855674636138287,0.22375215146299485,0.21555623868910032,0.17971017150333446,0.002068434186946254,0.02789834629942888,0.04415590578435806,2.448476552963257,0.11904761904761904,0.12400793650793651,0.06718513103747022,0.0010541491089456588,0.013441258449653236,0.022488514324174057,0.5158730158730159,0.00014951496795715917,0.0019587832499341584,0.0007062992314506668,0.001981514228024631,0.00660504742674877,0.008962798533512254,0.021203038321816303,0.04050646044325265
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,18,2.383580973554601,0.23235800344234078,0.2228599441846297,0.17492195074932815,0.00213869918937478,0.029080682541410555,0.04510358919389686,2.4548146724700928,0.11904761904761904,0.12678571428571428,0.08912368466448162,0.0011035301992801335,0.014284852076200508,0.022327568548269103,0.5396825396825397,0.000159116846633307,0.00204794355192696,0.0007821166630753146,0.002265782091960654,0.006926938978558678,0.010104050399020112,0.023715464589839096,0.04127261554177541
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,19,2.3744994765099476,0.24784853700516352,0.23701516556469385,0.19357875025041604,0.002220086212671881,0.03143370961528799,0.044111243237811314,2.4417576789855957,0.11904761904761904,0.12043650793650795,0.07690811772207122,0.001161827319813888,0.015832812088490914,0.023534661867556258,0.49206349206349204,0.00016871872530945482,0.0021549359143183213,0.0007062992314506668,0.002579312824243032,0.008222866005325843,0.011274565132874325,0.025462875871092885,0.04603315216957566
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,20,2.370103421186621,0.25989672977624784,0.2488794482072784,0.21340088290889905,0.0023207077897063996,0.03357672676570586,0.04233311560341892,2.438652992248535,0.1349206349206349,0.13432539682539682,0.09507841015193957,0.0012352131068387323,0.01742192300939338,0.024851490943142245,0.4444444444444444,0.00017832060398560268,0.002292105609691862,0.0007182704048650848,0.0027966941319588147,0.009410102378235115,0.012445079866728537,0.02878212122352233,0.04964046575845364
short_to_multi_scale,Short → Multi-scale,timestep_ce,11,21,2.363211441368326,0.27538726333907054,0.2638593685606264,0.22711080900902628,0.002413871070393756,0.03516848422295543,0.04363949508991129,2.4448606967926025,0.14285714285714285,0.14265873015873015,0.119786803610333,0.0013017404090948995,0.018773044508822754,0.025912269920697627,0.4444444444444444,0.0001851790887542797,0.0024183017294355192,0.0008140397921804296,0.0030851424056586025,0.010083148350201286,0.013264440180426485,0.032941628938468547,0.05173542110597681
