configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_2_firing_rate,val_hidden_2_shift_3_firing_rate,val_hidden_2_shift_4_firing_rate,val_hidden_2_shift_5_firing_rate,val_hidden_2_shift_6_firing_rate,val_hidden_2_shift_7_firing_rate
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,1,2.4567770666591886,0.0774526678141136,0.10492580252115653,0.04818314297231142,0.0007069679853283535,0.004246518414926223,0.007341406088621658,2.4751980304718018,0.06349206349206349,0.0853174603174603,0.03041894353369763,0.00022838754279694496,0.0010198566851022737,0.001982559330465572,0.9126984126984127,4.938109033447459e-05,0.00040739399525941534,3.99039113813936e-06,0.00012541229291295134,0.00027172663464472785,0.0005183708107068654,0.0015927361199944818,0.0035354865483914733
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,2,2.4436077689960367,0.08433734939759036,0.1114256838127045,0.05914964085974858,0.0006716392131575862,0.0036732763746294404,0.004917067233881008,2.4865834712982178,0.06349206349206349,0.09027777777777778,0.022153846153846152,0.00020712624001404618,0.0007996993240277412,0.0013241447926725777,0.9365079365079365,4.938109033447459e-05,0.00036487138969361777,0.0,0.00010869065385789115,0.00021320089795201725,0.0004347626154315646,0.0012541229291295132,0.002733417929625462
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,3,2.4136876727545733,0.10327022375215146,0.13034306273008342,0.0853730724547231,0.0006716392131575862,0.003699314988192339,0.005630272274049386,2.479841470718384,0.047619047619047616,0.07142857142857142,0.008130081300813009,0.00020712624001404618,0.0008161596874725661,0.0016240891932227197,0.9206349206349206,4.526599947326837e-05,0.000368986480554824,0.0,0.00010869065385789115,0.00023410294677084247,0.00035115442015626374,0.001325189895113519,0.0028212065346645276
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,4,2.393901836441224,0.12048192771084337,0.12016982027988317,0.08310245302147184,0.000686424958547574,0.00393876555512754,0.007623338413698003,2.4578120708465576,0.07142857142857142,0.09722222222222222,0.031336805555555555,0.00022152905802826794,0.000929324686155737,0.002626342434085389,0.9047619047619048,4.389430251953297e-05,0.0003991638135370029,0.0,0.00012959270267671636,0.0002550049955896677,0.000380417288502619,0.0012875662072396336,0.0034476979433524075
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,5,2.369697101760444,0.12048192771084337,0.11906167688007312,0.07964917382056673,0.0007161272966318857,0.00421890963371129,0.01051802971175909,2.4339802265167236,0.0873015873015873,0.1111111111111111,0.048549019607843136,0.0002523922394873145,0.0011371367746466508,0.0041041172855763326,0.8888888888888888,4.6637696427003774e-05,0.0004581467825476253,0.0,0.00012541229291295134,0.00035533482992002876,0.0005350924497619257,0.0013795352220424646,0.004329574384881206
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,6,2.348290443830769,0.12220309810671257,0.12074450357469226,0.09864922847566958,0.0007674194399316663,0.004930064732778401,0.015051278186253984,2.422569990158081,0.09523809523809523,0.11805555555555554,0.06129545835428188,0.00028942805723817047,0.0014347950136072338,0.005611155005413631,0.8809523809523809,4.526599947326837e-05,0.0005335901150030726,0.0,0.00016721639055060177,0.0005100099911793354,0.000664685152438642,0.0016219989883408373,0.005518710944046735
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,7,2.3168235867446136,0.1359724612736661,0.13428627103155402,0.11918921692186041,0.0008341515651431156,0.0057521783459225885,0.019276075948660404,2.4179396629333496,0.09523809523809523,0.11805555555555557,0.051553672316384185,0.00033126481432710033,0.0019869030374857345,0.007805870131390279,0.8492063492063492,4.389430251953297e-05,0.0006186353261346677,1.1971173414418082e-05,0.0002257421272433124,0.0007441129379501779,0.0008402623625167739,0.0022114367650317083,0.007709435678885245
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,8,2.282924322991691,0.14802065404475043,0.14611458277338782,0.13354020472913627,0.0008798172743564406,0.006320055646741588,0.020713651665633846,2.429389238357544,0.0873015873015873,0.1111111111111111,0.044974724947963125,0.00035321196558686684,0.0022262641559125627,0.009005647733590846,0.8253968253968254,4.800939338073918e-05,0.0006584145377929945,2.3942346828836164e-05,0.0002508245858259027,0.0007148500696038225,0.0009447726066109,0.0024873438094402014,0.00873097581024892
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,9,2.2590649575251516,0.1566265060240964,0.15411025775412568,0.1474110719845775,0.00092875416617817,0.006886755321821562,0.024874247017379312,2.4300663471221924,0.09523809523809523,0.11805555555555557,0.05172413793103448,0.0003751591168466333,0.002460824335001317,0.010812629853978286,0.8174603174603174,4.389430251953297e-05,0.0007064239311737337,4.389430251953297e-05,0.00027590704440849293,0.0007691953965327682,0.001149612685035387,0.0027005447073922186,0.0096008810783633
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,10,2.213177182793412,0.17728055077452667,0.174830749547037,0.1629940129450599,0.000987766300433785,0.0076022283819317665,0.028828278091346072,2.4276037216186523,0.07936507936507936,0.0992063492063492,0.042105263157894736,0.00041493832850496005,0.002900453208673514,0.01353407661018933,0.8015873015873016,4.6637696427003774e-05,0.0007832389605829164,8.778860503906593e-05,0.00034279360062873363,0.0009238705577920748,0.0014589630075540004,0.0031645701911701385,0.011165114404513931
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,11,2.1900880488594305,0.20137693631669534,0.22000760503779104,0.21521735418802526,0.0010493953807761234,0.00848741039576599,0.03442644916006499,2.4317731857299805,0.07142857142857142,0.09226190476190477,0.03333333333333333,0.0004595184795013607,0.0035458366254060222,0.018450238492377022,0.7777777777777778,4.6637696427003774e-05,0.0008723992625757176,0.00012769251642045953,0.0005100099911793354,0.0011746951436179774,0.001530029973538006,0.004330904515260586,0.013299973663418488
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,12,2.139179260923612,0.21514629948364888,0.2324167403287228,0.22873670000418503,0.001108276667727402,0.009226435970656708,0.03562815080308841,2.4414045810699463,0.07142857142857142,0.09226190476190477,0.03333333333333333,0.0004958684487753489,0.0038798448336405935,0.019825593304655723,0.7777777777777778,5.34961811956808e-05,0.0009382407163550171,0.0002114907303213861,0.0007148500696038225,0.0013544527634598744,0.0017683133300726136,0.004786569179510976,0.014129975020151475
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,13,2.098735548748207,0.23580034423407917,0.25349590226549673,0.2569117390328894,0.0011569518649404593,0.009816819007821529,0.033697891369521164,2.44075870513916,0.07142857142857142,0.09226190476190477,0.03452380952380952,0.0005287891756649987,0.004209737951013958,0.019569543206625115,0.7777777777777778,5.486787814941621e-05,0.001002710473180581,0.00032721207332742753,0.0009364117870833699,0.001513308334482946,0.0020442203744811065,0.0050290329458093485,0.015075697719890504
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,14,2.0541621493800784,0.2891566265060241,0.28033968272037085,0.2718413175309233,0.0012404324451069388,0.011019829123888322,0.03929047961992173,2.4306867122650146,0.14285714285714285,0.12996031746031747,0.07741453250799045,0.0005850287507681503,0.004938109033447459,0.02339566324291107,0.746031746031746,5.7611272056887016e-05,0.0011124462294794136,0.0004628853720241658,0.001312648665822224,0.001981514228024631,0.002449720121566316,0.00565191400061034,0.017390124580011334
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,15,2.0138110178883433,0.3080895008605852,0.29853129252292215,0.2972276375751709,0.0013189408277086438,0.012049728256318355,0.04488865068864064,2.4454619884490967,0.1349206349206349,0.12301587301587302,0.07644096099978454,0.0006186353261346677,0.005344817180230006,0.025817165598571973,0.7380952380952381,6.035466596435783e-05,0.0011769159863049775,0.0006264914086878796,0.0015676536614118916,0.0023368490579446597,0.002738168395266104,0.005965444732892718,0.018435607058203844
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,16,1.9772235440305095,0.3029259896729776,0.29486732255392084,0.29451993939569926,0.001392346165441238,0.013080019930661397,0.05100044104264715,2.4053964614868164,0.14285714285714285,0.12996031746031747,0.09029881540420631,0.0006632154771310684,0.005951793082257923,0.030608960290287653,0.7063492063492064,6.172636291809323e-05,0.0012647045913440436,0.000742212751693921,0.0018393802960566194,0.00282595700030517,0.003093503225186133,0.006379305299505458,0.02039089871589213
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,17,1.940320325800556,0.33218588640275387,0.32251231353155146,0.32150184972907503,0.001494014520910446,0.014589474433483511,0.060009714103873915,2.3819692134857178,0.15873015873015872,0.14384920634920634,0.09917270531400967,0.000733172021771574,0.0069668488280221225,0.03674684692593568,0.6587301587301587,6.584145377929945e-05,0.0014005025897638487,0.001085386389573906,0.002466441760621376,0.003691301821404534,0.003871059441246431,0.007244650120604821,0.02296071060885388
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,18,1.8924427494124578,0.3459552495697074,0.33638112277378834,0.3433034138911833,0.0015835140770763896,0.015369586061935786,0.059642643799442834,2.393087863922119,0.1746031746031746,0.15277777777777776,0.11646612049837857,0.0007894115968747257,0.007479177640242297,0.03747110291750797,0.626984126984127,6.172636291809323e-05,0.001517096830831358,0.0013008675110334315,0.003118585683768723,0.004435414759354712,0.0042305746809302245,0.00753309839430461,0.02377475040103431
short_to_multi_scale,Short → Multi-scale,relative_10bin_ce,11,19,1.864028816379081,0.3476764199655766,0.3381018702971163,0.3443069246887973,0.001651031286113856,0.015872824794412717,0.05711083569207407,2.415388345718384,0.15079365079365079,0.13194444444444445,0.1013888888888889,0.0008175313844263015,0.0076286926081994555,0.03548122786995581,0.6507936507936508,6.309805987182863e-05,0.0015719647089807744,0.0015562525438743507,0.0033777710891221557,0.004656976476834259,0.004502301315574953,0.007612526179816145,0.023595182799818037
